OID_,POU_INDEX,POU_ID,IDU_ID,IDU_WW2100,WRIS_ID,AREA_POU,PERCENT_POU,AREA_IDU,PERCENT_IDU,USECODE,PERMITCODE,XCOORD,YCOORD,CERTIFICATE
685,685,69007,36519,36519,84958,68288.512882954397355,2.129185550843929,298291.515892952971626,0.487438988949270,16,2,527035.611399999819696,4884360.384400000795722,-99
686,686,86832,38333,38333,100136,170954.361857871001121,50.427339211593889,86948.483171405299800,99.148061940470271,16,2,507400.684200000017881,4887222.868400000035763,-99
687,687,86832,38346,38346,100136,170954.361857871001121,47.366692613257619,89041.876674725601333,90.940836058499912,16,2,507200.436900000087917,4887349.008400000631809,-99
688,688,72036,41834,41834,87554,44557.492535330500687,53.321430801295811,25372.151083070799359,93.640828762333214,16,2,512347.199500000104308,4892359.316600000485778,-99
689,689,72036,41836,41836,87554,44557.492535330500687,46.128851104882180,20568.096655342698796,99.930779848569983,16,2,512254.699000000022352,4892307.678899999707937,-99
690,690,127372,33875,33875,112094,9897.740119945969127,12.418031616476101,27835.753507327499392,4.415560358687541,2048,-99,502323.531799999997020,4881668.028100000694394,-99
691,691,127372,33980,33980,112094,9897.740119945969127,12.340436387212476,36528.820981852499244,3.343727748235682,2048,-99,502460.563299999572337,4881813.836799999698997,-99
692,692,127372,34132,34132,112094,9897.740119945969127,1.689443828238822,53444.903899309596454,0.312876901989724,2048,-99,501923.859600000083447,4881872.080299999564886,-99
693,693,127372,34157,34157,112094,9897.740119945969127,4.094333984281779,97798.651771909295348,0.414368224985325,2048,-99,502430.189000000245869,4882054.007600000128150,-99
694,694,127372,34175,34175,112094,9897.740119945969127,23.517663738467874,50494.653912005000166,4.609829078485693,2048,-99,502793.266099999658763,4882072.649599999189377,-99
695,695,127372,34181,34181,112094,9897.740119945969127,10.157022934866449,27042.394190287599486,3.717554470001232,2048,-99,502697.631400000303984,4882119.193399999290705,-99
696,696,127372,34394,34394,112094,9897.740119945969127,0.203729553017920,46714.039823934203014,0.043166084075028,2048,-99,502761.307400000281632,4882357.377000000327826,-99
697,697,127372,34726,34726,112094,9897.740119945969127,17.700488887192805,901325.119386152946390,0.194374743622748,2048,-99,502496.098899999633431,4882488.962099999189377,-99
698,698,127372,34748,34748,112094,9897.740119945969127,0.582100826260076,21465.838675793598668,0.268402403882086,2048,-99,502908.399299999698997,4882350.570000000298023,-99
699,699,127399,35869,35869,112121,464.459844067327992,100.000000000000000,99591.817003810894676,0.466363460413174,2048,-99,496418.394299999810755,4883900.080099999904633,-99
700,700,127400,37077,37077,112122,464.480081853955994,100.000000000000000,72998.401099525901373,0.636288021186498,2048,-99,542414.020100000314415,4885932.884299999102950,-99
701,701,127398,38684,38684,112120,9802.639987513079177,2.640275071939050,88084.809382806299254,0.293826667498876,2048,-99,534881.866200000047684,4888195.461500000208616,-99
702,702,127398,39232,39232,112120,9802.639987513079177,14.918219234525152,163445.743074147001607,0.894718514293164,2048,-99,535018.961699999868870,4888652.979100000113249,-99
703,703,127401,39391,39391,112123,11031.443675467100547,0.821180489615015,30312.290154868798709,0.298849287609023,2048,-99,552567.076000000350177,4889031.029500000178814,-99
704,704,127398,39446,39446,112120,9802.639987513079177,10.730950404201065,296130.262147157976869,0.355220850356616,2048,-99,534534.821700000204146,4888652.514399999752641,-99
705,705,127401,39589,39589,112123,11031.443675467100547,17.516370032911770,51909.905561415100237,3.722427296425973,2048,-99,552796.920300000347197,4889367.446699999272823,-99
