Datetime,11/1/2019,11/2/2019,11/3/2019,11/4/2019,11/5/2019,11/6/2019,11/7/2019,11/8/2019,11/9/2019,11/10/2019,11/11/2019,11/12/2019,11/13/2019,11/14/2019,11/15/2019,11/16/2019,11/17/2019,11/18/2019,11/19/2019,11/20/2019,11/21/2019,11/22/2019,11/23/2019,11/24/2019,11/25/2019,11/26/2019,11/27/2019,11/28/2019,11/29/2019,11/30/2019,12/1/2019,12/2/2019,12/3/2019,12/4/2019,12/5/2019,12/6/2019,12/7/2019,12/8/2019,12/9/2019,12/10/2019,12/11/2019,12/12/2019,12/13/2019,12/14/2019,12/15/2019,12/16/2019,12/17/2019,12/18/2019,12/19/2019,12/20/2019,12/21/2019,12/22/2019,12/23/2019,12/24/2019,12/25/2019,12/26/2019,12/27/2019,12/28/2019,12/29/2019,12/30/2019,12/31/2019,1/1/2020,1/2/2020,1/3/2020,1/4/2020,1/5/2020,1/6/2020,1/7/2020,1/8/2020,1/9/2020,1/10/2020,1/11/2020,1/12/2020,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020
21.55,2827497.468,2793839.119,2760612.449,2727864.831,2695650.406,2658032.928,2518202.959,2365020.291,2341696.193,2207614.706,2185891.193,2164478.553,2143392.912,2009510.274,1990010.099,1970873.065,1952115.586,1933750.622,1915793.723,1898258.713,1881159.559,1864509.507,1848323.244,1832612.578,1817391.331,1793670.687,1779918.85,1766681.919,1753968.965,1741796.978,1730174.455,1719110.753,1708616.097,1698700.134,1689371.791,1680640.427,1661573.228,1654776.935,1648569.127,1642957.578,1637949.489,1633551.049,1629769.604,1626611.344,1624082.317,1622188.282,1620934.424,1620326.357,1603024.466,1604174.652,1605966.166,1608398.72,1611473.179,1615188.965,1619544.784,1624539.194,1630170.758,1636436.594,1643332.958,1650856.684,1659004.028,1667769.661,1677148.976,1687135.206,1697722.591,1708904.22,1720672.46,1733019.394,1745936.957,1759415.502,1773446.534,1788019.109,1803123.725,1818748.717,1834883.72,1851515.629,2002042.56,2023348.792,2063916.178,2086923.499,2110466.46,2134566.515,2159191.268,2184302.272,2209870.874,2235871.299,2262280.51,2289076.764,2316238.607,2353097.981,2381600.652,2519586.263,2727623.649,2760440.958,2793554.596,2826940.806,2860577.125,2894443.683,2928507.65,2970341.565,3005173.138,3040148.845,3075245.071,3110438.058,3145704.768,3181021.585,3216365.473,3251713.68,3287043.312,3322331.764,3357557.437,3392697.867,3427731.314,3462636.898,3695279.31,3928458.082,3966018.108,4006834.451,4046565.402,4086785.774,4247881.802,4289025.865,4461215.401,4506500.738,4551718.399,4596849.092,4641851.058,5232713.076,5627041.297,5679361.228,5967821.214,6024625.69,6081029.588,6137013.038,6192521.179,6247533.997,6412476.411,6467137.031,6521214.495,6574686.628,6627532.552,6679733.404,6731270.178,6962533.605,7014047.341,7064833.93,7114879.12,7164169.661,7212693.46,7260454.836,7307486.042,7745518.742
21.525,5288684.342,5228044.363,5151245.443,5095647.017,5040580.132,4986081.742,4932191.303,4687629.081,4358660.911,4158668.622,3833280.896,3795980.722,3759206.761,3722984.317,3396976.155,3364730.52,3333059.374,3301988.021,3098739.073,3070368.035,2869364.938,2843860.02,2819004.835,2794819.36,2771324.404,2748539.444,2550528.319,2530500.94,2511194.543,2492637.597,2474840.088,2457818.664,2392950.505,2166945.063,2011431.981,2000341.395,1989984.277,1980371.947,1971513.395,1963418.11,1956095.247,1949552.464,1940244.275,1935540.49,1931622.944,1921896.249,1920050.759,1918971.865,1918665.892,1919137.669,1920392.19,1815412.007,1818313.085,1911325.55,1916137.541,1921711.134,1928043.998,1935133.47,1942975.72,1951567.254,1960902.91,1970977.694,1981785.114,1993319.177,2076720.644,2089971.016,2209537.162,2224726.081,2240641.31,2257271.363,2274603.421,2292625.831,2311324.444,2349020.65,2369588.226,2390833.501,2481788.06,2817219.274,3019116.316,3051218.62,3254432.942,3295439.744,3331700.144,3368730.969,3409722.122,3448424.975,3487804.529,3527829.822,3568469.39,3654664.895,4143412.616,4469510.504,4519795.197,4570682.678,4622138.157,4674127.172,4726615.1,4779572.973,4832952.016,4886722.93,4940850.257,4995298.705,5050033.316,5105018.964,5160221.19,5359435.563,5416582.994,5473859.607,5531231.441,5588663.204,5646121.435,5703571.177,5760979.468,5818313.679,5875540.85,5932648.163,6309109.151,6369346.106,6429414.093,6489266.168,6548863.044,6627598.68,6843081.533,6911899.033,6980686.07,7049417.173,7118038.406,7186480.349,7254680.745,7446851.092,7516089.264,7584934.565,7945051.498,8016179.274,8086789.494,8156856.188,8226346.062,8295226.989,8611308.857,8683079.542,8754116.925,8824396.035,8970054.241,9040001.576,9109105.905,9177347.086,9244706.14,9311164.59,9376706.121,9441334.563,9505088.037,9567943.403
21.5,4446132.62,4395988.155,4198787.726,4139974.171,4096258.749,4022019.939,3807671.766,3771278.586,3735352.415,3699940.463,3665056.966,3630683.329,3596842.65,3474632.603,3442863.616,3352461.195,3322493.426,3293158.262,3264476.039,3236465.933,3209147.116,3182538.619,3156659.034,3131526.374,3107158.36,3083571.842,3060784.687,3038813.02,3017670.348,2997377.445,2977946.367,2959392.076,2941728.806,2924970.068,2875444.99,2860824.036,2833820.142,2821281.774,2809692.532,2799062.585,2789401.518,2780718.338,2773021.616,2766318.615,2760616.887,2755922.68,2752242.384,2565903.301,2564910.452,2564879.366,2565813.095,2565909.111,2568899.279,2572845.981,2577749.943,2583611.456,2590428.922,2598200.017,2606922.126,2616591.327,2627203.553,2638751.541,2651229.917,2664630.545,2860707.973,2876410.53,2893072.089,2910679.87,2929222.105,2948684.995,2969053.869,2990313.183,3012447.251,3035438.641,3059269.921,3083922.208,3111153.288,3137519.782,3353362.24,3386660.375,3420793.462,3455780.239,3523636.781,3560437.995,3610176.169,3648586.422,3687677.363,3727417.758,3767777.831,3808729.546,3850243.851,3892291.549,3934844.459,3977873.967,3799050.612,3840780.482,3882857.232,3925256.749,3967944.17,4065202.985,4108910.419,4152831.384,4279292.596,4324412.098,4369670.468,4415040.687,4460494.576,4506005.552,4551546.016,4597090.256,4642610.965,4822250.387,4896256.927,4943445.506,4990518.167,5037465.76,5084319.37,5412706.741,5462193.47,5511481.485,5573403.012,5635708.315,5855478.591,5913903.576,6019062.913,6078013.592,6207484.001,6267116.093,6326536.541,6385698.137,6444557.448,6503076.707,6561221.631,6876277.226,7052073.953,7113120.728,7173663.161,7233673.654,7293126.64,7351995.684,7410257.833,7467890.427,7709128.32,7768220.772,7826599.129,7884245.522,7941143.394,7997276.183,8052630.236,8107207.586,8212697.824,8266440.077
21.475,4184861.548,4122904.86,4016289.055,3973437.743,3931010.059,3727529.701,3691011.602,3654883.87,3619183.344,3583956.533,3510822.809,3477122.488,3443917.615,3411231.377,3379086.036,3347503.455,3201116.749,3172033.001,3143563.295,3115726.977,3088543.789,3062033.874,3036215.915,3011108.727,2986730.466,2963099.416,2940233.201,2918148.385,2896859.279,2807975.01,2789025.727,2770906.075,2753629.836,2737210.658,2721661.393,2706994.233,2693221.501,2680354.328,2668403.844,2657380.119,2647292.43,2638150.317,2629961.995,2622735.548,2575169.078,2570151.668,2566100.771,2563020.627,2559657.71,2558622.029,2558560.015,2559474.187,2559169.817,2562181.322,2566155.762,2571093.137,2576992.386,2583852.184,2591669.483,2600440.707,2610161.482,2620826.375,2632428.761,2644961.75,2658416.728,2672784.685,2688055.948,2704219.122,2721262.28,2739173.496,2757938.461,2777543.128,2838011.489,2859440.523,2881677.061,2906867.861,2930818.519,2955538.519,3153866.442,3185078.928,3217103.157,3249957.149,3283601.949,3317995.02,3353101.647,3388890.555,3425333.125,3527149.629,3565410.472,3604259.119,3643668.539,3683610.907,3724058.526,3764984.764,3603575.644,3643398.356,3683576.587,3932922.015,3975823.944,4126130.1,4170817.043,4215778.542,4260985.975,4306410.986,4352027.074,4397804.954,4443717.859,4489737.83,4569691.336,4616386.302,4663112.673,4709842.489,4756550.308,4803210.16,4849796.205,5142236.361,5191837.092,5241362.293,5290764.66,5340006.162,5389054.07,5452182.923,5643354.628,5699736.712,5848224.861,5905733.261,5963090.868,6020245.606,6077151.758,6133769.972,6190063.938,6246002.254,6301556.296,6356707.383,6411409.135,6465644.195,6519387.783,6589156.736,6808629.995,6864274.806,6919361.096,6973868.062,7027775.695,7081064.251,7133716.902,7360270.319,7414054.72,7467132.324,7519488.82,7571126.726,7622077.314,7672320.178
21.45,3562290.39,3527690.044,3493319.118,3459198.96,3425352.007,3391803.226,3358578.069,3325706.088,3293223.347,3261174.719,3117163.898,3087242.887,3057762.379,3028743.003,3000204.9,2972167.612,2873137.941,2846926.117,2821267.215,2796179.57,2771681.033,2747789.094,2724521.244,2701894.248,2651952.236,2631122.72,2610976.396,2591528.462,2572790.498,2554783.371,2537517.333,2521005.895,2505261.721,2490296.752,2476123.533,2462752.8,2450195.649,2438462.574,2427563.104,2417507.01,2408302.855,2399959.083,2370605.951,2364830.3,2359906.228,2355838.558,2352632.115,2350288.949,2348812.801,2348205.358,2348467.707,2349600.691,2351604.07,2354477.963,2358220.08,2362828.852,2368301.384,2374634.419,2381823.495,2389864.029,2398750.47,2408476.307,2419035.145,2430419.025,2442619.985,2455629.341,2469436.96,2484033.073,2499406.944,2515546.631,2532441.038,2550076.535,2568440.577,2587519.293,2607298.329,2627762.849,2648897.775,2670686.944,2693114.555,2716163.359,2739827.326,2764131.665,2789043.928,2814526.122,3047091.123,3079548.533,3112596.378,3146209.691,3180362.778,3215031.274,3250190.694,3285817.035,3321884.362,3358368.914,3210653.369,3246099.744,3307158.462,3343620.458,3380346.13,3483617.284,3521489.088,3559563.171,3597814.445,3636219.51,3777810.692,3817607.109,3857497.006,3897456.019,3937458.938,3977482.724,4017503.011,4057496.28,4097439.613,4137310.211,4177085.037,4216758.422,4256363.535,4529752.516,4571550.984,4613182.877,4654619.847,4695836.204,4813001.824,4927047.486,5031997.671,5080525.895,5128907.445,5177096.123,5313869.86,5362771.765,5411369.586,5459634.979,5507541.406,5768732.683,5818152.892,5867145.986,5915690.734,5963766.512,6011354.985,6058436.853,6104995.713,6151015.281,6196479.876,6241375.506,6285687.938,6329404.748,6530722.64,6575384.75,6619397.079,6529553.832,6571360.624,6612557.078
21.425,3890398.047,3849296.916,3799100.768,3760293.435,3721758.257,3572289.602,3536073.363,3500211.541,3464740.746,3429706.743,3395124.132,3360979.355,3327294.312,3294091.71,3261395.416,3163906.111,3133364.352,3103387.294,3073995.562,3045210.936,2975532.453,2948715.711,2914172.028,2889083.455,2864684.713,2840993.759,2818027.975,2795804.389,2774337.255,2753648.7,2733751.701,2714660.624,2696390.301,2678955.445,2538654.103,2524317.924,2510807.828,2498135.284,2486310.836,2475344.448,2465246.083,2456024.432,2447688.184,2440245.332,2433703.177,2428068.322,2423346.56,2419544.148,2416665.025,2414713.826,2413693.678,2413607.478,2414456.848,2416243.526,2418967.397,2422628.691,2427225.903,2432757.179,2439219.97,2446610.685,2454924.572,2464156.883,2474301.591,2485351.399,2497299.817,2510137.345,2523855.526,2538444.28,2553892.715,2570189.826,2587323.446,2605280.368,2624047.731,2643610.821,2663954.924,2685064.631,2706923.836,2729516.32,2752824.123,2776830.216,2801526.023,2826933.56,2968119.493,2995869.836,3024273.166,3234191.354,3268549.081,3303534.19,3339120.614,3375282.63,3411994.518,3451828.835,3489743.582,3528139.381,3566990.741,3606271.711,3645956.453,3686023.301,3726437.614,3767177.262,3845796.899,3887754.004,3937159.407,3979986.506,4081332.909,4125584.855,4170013.372,4214592.507,4259295.149,4304094.997,4348966.91,4393884.705,4536146.515,4582770.58,4629382.249,4675971.672,4722566.077,4769123.523,4815597.781,4861952.24,4908156.429,4965452.135,5070755.738,5121553.2,5171614.138,5221526.776,5271262.264,5320777.85,5427980.4,5478558.191,5528823.97,5578750.511,5628315.453,5677501.185,5726273.18,5774615.914,5822509.922,5869936.898,5916880.158,5963322.323,6009247.752,6054642.658,6099491.747,6143782.274,6203529.463,6247540.652,6290960.839,6333778.437,6375983.252,6145927.424,6185169.348,6223849.351
21.4,4120347.036,4075626.59,4029654.909,3978969.966,3937123.354,3895588.827,3854397.532,3813584.36,3773190.722,3733267.203,3693832.153,3654871.448,3616411.406,3578478.225,3541098.346,3504298.207,3468103.887,3432541.824,3397637.372,3363415.523,3329901.266,3297119.955,3265095.494,3233851.547,3203411.534,3173798.394,3145034.825,3117142.194,3090136.077,3064052.329,3038903.145,3014707.117,2991483.199,2952583.461,2932381.391,2843578.552,2826501.431,2810400.284,2795288.028,2781176.737,2768078.483,2756003.769,2744962.738,2734965.046,2726019.508,2718133.368,2711314.23,2705568.011,2700900.507,2697315.82,2694818.178,2693410.236,2693093.926,2693870.576,2695740.669,2698703.238,2702756.595,2704848.225,2711206.781,2718623.769,2727095.325,2736616.136,2747180.53,2758781.261,2771410.121,2785058.899,2799716.852,2815374.079,2832018.144,2849636.855,2871241.918,2890917.007,2911548.39,2933120.614,2955618.468,2979025.653,3003324.664,3028498.597,3054528.982,3081396.986,3109094.156,3137644.397,3167011.974,3197156.442,3228045.205,3259650.374,3356558.597,3588556.684,3628226.431,3668594.596,3709633.047,3751313.053,3808004.627,3851862.343,3896320.807,3941350.681,3986922.87,4033016.85,4079585.295,4126605.508,4174047.306,4221880.992,4270075.898,4318602.447,4367430.456,4416529.744,4465870.369,4515422.39,4565156.712,4615043.636,4665053.703,4715158.422,4765328.696,4815537.121,4865754.601,4915970.874,4966214.069,5016439.033,5066594.821,5116642.072,5175922.318,5228302.658,5280622.755,5332832.867,5384893.034,5436799.271,5488521.276,5540014.378,5591240.187,5642163.811,5756493.957,5808415.164,5859958.249,5911106.187,5961822.278,6012090.584,6061891.187,6111204.044,6160012.616,6208298.431,6256046.157,6303239.858,6349864.562,6395907.474,6441354.708,6486194.555,6530414.941,6574005.605,6616956.404,6335788.765,6375466.722,6414569.646
21.375,4250715.933,4188850.169,4141119.542,4093747.438,4046764.056,4000200.779,3954090.639,3908468.793,3863374.996,3818854.788,3774932.116,3731607.571,3688909.113,3534586.65,3496706.474,3459410.385,3422724.928,3386676.411,3351291.261,3316594.605,3282612.516,3249369.65,3216891.135,3185201.039,3154322.72,3124280.362,3095096.145,3066792.602,3039382.946,3012909.293,2987380.492,2962816.125,2939234.597,2916654.195,2895091.905,2874563.655,2855085.96,2836673.097,2819339.22,2803097.427,2787959.631,2773936.805,2761039.33,2749276.525,2738655.943,2729184.778,2720869.284,2713714.06,2707723.474,2702899.883,2699245.765,2696761.829,2695447.838,2671867.844,2673838.477,2676870.165,2680960.667,2686107.978,2692307.968,2699556.98,2707849.47,2717179.656,2727540.696,2738925.277,2751325.375,2764731.317,2779133.782,2794521.918,2810884.163,2828209.309,2967951.756,2990855.407,3014778.35,3062898.998,3089851.86,3117881.822,3146971.07,3177101.908,3208255.696,3240412.496,3273560.157,3307707.882,3342823.344,3378871.035,3415820.163,3453642.533,3492311.835,3531801.645,3572085.299,3613136.255,3654927.85,3697432.949,3740623.476,3784472.296,3828950.741,3874030.499,3919684.081,3965891.785,4012602.647,4059795.786,4107441.825,4155509.621,4203970.033,4252792.034,4301946.25,4351401.888,4401129.101,4451097.571,4501277.568,4551639.48,4707328.787,4762497.538,4817764.324,4754318.539,4805151.992,4856005.146,4906889.682,4957764.898,5008587.38,5059321.263,5109933.987,5160397.829,5176651.892,5228121.341,5279447.57,5330615.833,5381595.809,5432347.388,5541835.243,5662554.195,5715383.409,5767867.55,5827158.42,5879034.761,5930487.458,5981499.877,6032052.553,6082126.609,6131704.232,6180767.608,6229300.927,6277288.973,6324716.643,6371570.135,6417836.59,6463502.913,6508557.778,6571991.177,6616688.228,6344651.957,6386111.102,6426982.148
21.35,4497682.606,4431728.954,4381214.392,4331083.409,4281367.689,4232100.165,4183315.264,4135048.288,4087339.654,4040234.144,3993757.953,3947916.819,3902741.304,3858261.47,3814507.381,3771508.474,3729294.315,3687893.592,3647334.998,3607646.473,3568855.336,3530988.905,3494073.501,3369066.753,3336427.976,3304674.237,3273828.738,3243915.555,3214948.534,3186971.584,3159995.057,3134038.914,3109122.613,3085265.115,3062484.383,3040798.005,3020222.697,3000773.552,2982465.789,2965313.004,2949327.922,2934522.766,2920907.267,2908491.903,2897285.031,2887294.261,2872772.517,2865652.291,2859730.952,2855012.991,2841567.515,2839949.372,2839474.233,2840145.465,2841964.69,2844933.406,2849052.359,2854319.929,2848227.072,2949829.88,2961282.243,2973948.586,2987831.031,3002920.223,3019205.807,3036676.307,3055319.374,3075121.662,3096069.447,3131132.943,3154610.854,3179225.406,3204958.138,3231789.466,3259699.181,3288665.453,3318666.828,3359451.953,3392186.407,3425955.09,3465976.674,3502194.276,3539433.633,3577659.942,3616841.893,3656951.17,3697959.457,3739840.433,3782565.033,3826105.815,3870434.712,3915522.534,3961340.216,4007858.695,4055048.032,4102878.662,4151320.4,4200353.536,4249923.309,4300008.262,4350576.962,4401596.975,4453036.992,4504864.33,4641024.81,4698261.299,4755817.501,4813656.49,4871743.091,4930041.253,4988516.173,5047133.423,5105858.698,5037481.075,5091488.764,5145520.279,5199579.362,5253625.72,5390100.299,5446277.736,5502323.82,5558208.989,5577830.027,5634603.727,5746711.614,5804770.896,5862593.794,5920140.39,5977375.133,6034268.086,6094466.555,6151099.547,6207334.115,6263153.046,6318518.044,6373412.269,6437817.883,6492572.897,6546812.48,6600515.301,6653664.023,6706238.935,6758223.821,6809601.717,6860357.653,6910476.785,6959945.642,7008751.25,7056881.26,6874028.287,6919246.464,6963814.24
21.325,5489897.676,5423983.648,5357513.433,5291533.721,5220743.548,5160654.135,5101155.729,5042291.206,4984108.766,4926661.626,4869981.714,4814078.61,4758989.869,4704751.679,4651400.228,4598972.005,4547502.134,4497026.346,4447578.699,4399193.709,4351904.369,4305743.522,4260744.009,4216924.685,4174343.023,4029213.596,3991626.22,3955176.156,3919879.976,3885791.657,3852923.362,3821299.268,3790943.398,3761878.71,3734127.1,3707710.005,3668110.897,3645376.684,3623988.543,3603963.198,3585316.008,3568061.871,3552214.017,3537784.457,3519074.775,3507931.102,3494774.783,3484502.339,3473225.624,3468505.935,3465170.024,3463223.215,3462670.829,3463516.818,3465763.768,3469413.047,3474465.415,3590097.276,3600843.043,3613144.098,3627008.803,3642400.821,3659325.471,3677771.2,3697727.059,3719179.211,3742113.67,3766513.709,3792362.604,3819640.588,3848328.807,3878404.911,3909847.461,3942631.674,3976733.221,4012126.559,4048783.712,4086677.918,4130162.283,4172803.395,4217882.125,4261280.735,4311046.464,4357162.305,4404403.142,4452733.699,4502119.463,4552526.525,4603920.221,4668695.113,4722857.583,4777949.06,4833934.574,4890778.088,4948443.72,5006894.675,5066095.069,5126020.728,5186604.749,5247820.83,5309630.654,5371995.145,5434875.38,5595733,5665293.874,5735282.912,5805664.991,5876396.474,5947433.572,6018732.799,6090251.429,6161947.498,6233779.649,6149521.309,6215582.67,6363479.351,6431960.083,6500421.506,6568812.834,6637090.432,6718903.249,6791876.969,6864357.752,6936903.612,7009449.167,7081954.278,7154365.88,7226621.026,7298663.458,7370442.697,7441912.824,7513031.571,7583760.926,7654076.257,7723914.312,7793249.852,7862051.099,7930287.188,7997930.142,8064950.311,8131322.76,8197022.097,8262024.451,8326307.015,8389848.958,8452629.906,8514631.005,8575834.01,8661294.585,8553267.505,8648429.893,8705964.612
21.3,6270542.02,6200539.118,6131041.317,6062091.371,5993732.212,5926009.245,5858968.932,5792659.505,5727137.323,5662464.573,5556217.696,5494751.694,5406599.243,5347991.419,5290374.54,5233786.06,5178263.258,5123843.587,5044633.496,4993604.31,4943768.182,4895158.323,4847807.42,4801733.139,4633239.905,4471713.854,4434698.358,4398850.831,4364195.478,4330765.158,4298581.074,4267666.897,4238047.539,4209744.201,4182780.203,4157175.508,4132951.671,4101353.426,4080532.971,4061120.051,4043131.803,4026584.48,4011493.1,3997872.15,3985735.055,3975095.421,3965963.494,3958351.288,3952266.929,3947721.017,3923199.137,3922296.35,3922921.057,3925073.788,3928754.721,3933961.38,3940691.824,3948941.104,4089007.33,4103822.751,4120336.859,4138507.078,4158336.234,4179810.546,4202915.705,4227636.517,4253954.608,4281852.31,4311309.308,4342304.753,4374816.385,4408821.237,4444294.045,4481209.899,4519541.415,4559261.208,4623244.765,4666432.073,4710962.076,4756801.386,4803923.854,4852331.424,4901975.336,4952801.35,5004762.826,5057816.303,5111920.264,5167034.604,5230595.919,5288155.734,5346634.412,5405991.496,5466187.236,5527181.174,5588931.616,5761185.283,5826273.562,5892048.56,5958458.159,6025464.021,6093024.275,6161097.404,6229639.947,6298612.153,6488076.364,6564517.32,6664005.31,6742162.974,6820590.415,6899240.106,7001012.271,7080956.075,7196792.633,7096735.234,7171458.068,7401868.343,7481837.941,7561757.718,7641566.192,7721210.716,7800644.649,7879825.236,8056811.202,8142401.752,8227776.764,8312905.144,8401584.073,8486873.753,8571812.211,8656345.211,8740424.698,8824007.209,8907053.349,8989536.087,9071391.29,9152593.872,9233110.619,9312908.846,9391959.05,9470231.727,9575207.46,9653713.872,9731384.102,9808192.532,9884113.9,9959125.767,10033204.99,10106331.43,10178486.36,10249665,10319891.74,10389141.32
21.275,6428117.364,6355096.29,6282585.929,6210631.326,6139278.602,6068574.055,5998567.022,5929310.594,5860863.761,5793295.703,5726641.099,5660902.273,5596121.769,5532343.026,5379001.292,5320771.021,5239601.438,5184536.973,4982805.244,4934396.479,4887009.853,4840679.329,4795437.8,4751317.442,4708350.788,4666569.122,4626003.548,4586682.665,4548632.217,4511891.887,4476483.483,4442433.82,4409768.102,4378511.712,4348688.426,4320321.483,4293433.584,4268045.286,4244177.505,4217101.374,4186378.399,4168214.968,4124928.873,4110505.598,4097641.45,4086345.547,4076628.436,4068498.696,4061963.121,4057027.074,4053696.811,4051974.655,4051863.11,4053363.606,4056475.427,4061197.858,4067528.04,4075461.682,4084993.957,4096118.788,4108827.774,4123113.585,4138964.78,4156371.35,4175319.351,4356286.003,4383103.114,4411585.893,4441712.531,4473462.65,4506813.906,4541740.914,4578220.078,4616224.05,4655726.014,4696697.191,4739108.622,4782928.845,4828126.578,4874670.003,4922536.058,4971735.649,5022218.544,5073928.613,5157180.192,5212273.794,5281878.264,5340183.435,5399586.895,5460045.744,5521520.295,5583968.364,5647348.477,5711618.269,5776735.732,5842659.215,5909345.281,5976758.891,6044842.13,6113556.921,6182862.15,6252712.591,6323065.878,6393878.753,6465108.849,6536712.55,6608647.489,6842898.712,6997460.828,7081419.93,7165639.662,7250070.686,7334662.95,7236041.036,7313861.407,7391725.216,7602794.553,7684822.174,7766770.963,7848585.147,7930216.283,8011618.609,8092750.474,8173571.835,8293853.332,8380589.441,8467215.615,8553653.913,8639835.515,8725697.498,8811185.876,8896249.704,8980842.861,9064936.569,9148454.496,9231368.222,9313639.669,9395232.015,9476111.83,9556245.152,9635601.77,9714151.474,9791867.092,9868721.812,10003080.69,10079029.46,10154035.11,10228076.17,10301134.25,10373206.65,10444324.31,10514462.55
21.25,6722696.893,6646335.829,6570508.034,6495258.758,6420636.802,6346691.342,6273474.172,6201041.76,6129456.745,6058793.358,5989087.686,5858042.235,5792466.968,5727918.973,5664441.443,5564601.769,5504839.359,5287378.702,5234727.918,5183123.665,5111363.075,5062898.041,5015571.72,4969417.582,4924469.656,4880760.477,4838322.955,4797187.192,4757379.554,4718942.297,4681898.047,4646274.664,4094802.46,4065604.669,4037747.718,4011254.23,3980034.43,3956732.516,3934837.633,3914368.664,3895343.935,3673772.133,3659945.094,3647514.428,3636490.417,3626882.973,3618702.005,3611954.805,3345321.393,3341899.832,3339839.491,3339143.549,3339814.062,3341852.526,3345258.193,3350030.69,3616481.795,3624254.398,3633472.735,3644129.515,3656219.129,3669732.788,3684661.891,3700994.472,3718720.807,3737826.873,4187744.789,4216216.907,4246273.126,4440036.217,4473854.862,4509241.154,4546169.289,4584612.529,4624543.201,4665932.136,4708748.294,4752961.76,5048636.833,5097283.238,5147313.301,5198741.605,5251513.74,5305569.685,5360859.141,5458933.157,5518380.878,5578998.538,5640743.317,5708796.079,5773041.352,5838303.053,5904537.427,5971699.787,6039746.939,6108634.57,6178318.178,6248760.554,6319901.115,6391700.41,6464114.311,6537097.007,6610603.436,6684588.349,6777417.742,6853154.103,6929255.825,7153273.335,7269078.36,7354686.182,7440524.365,7578705.188,7667066.489,7564519.146,7645810.519,7727147.888,7808549.766,7889952.952,7971284.712,8052488.952,8289027.253,8374049.452,8458786.692,8543197.277,8627244.932,8710928.349,8839653.369,8971245.926,9060100.482,9148470.384,9236307.204,9392530.546,9480764.326,9568342.739,9655208.007,9741333.579,9826686.921,9911237.554,9994957.432,10077817.2,10159791.42,10240854.68,10320983.97,10400156.85,10478351.82,10555549.06,10631730.06,10706876.87,10812510.89,10886982.89,10960447.44,11032878.54
21.225,6856548.715,6778652.215,6701304.55,6624551.662,6548441.781,6473026.378,6398356.924,6251955.87,6181224.524,6111414.51,6042562.24,5974672.859,5907789.262,5841956.436,5777216.894,5713613.91,5614461.386,5530106.603,5472607.324,5416376.331,5361451.177,5307869.037,5255665.939,5067518.993,5021704.599,4977154.486,4933901.064,4891976.738,4851407.055,4812235.097,4774484.503,4738181.961,4703356.448,4670034.272,4638240.024,4607999.439,4579336.157,4552272.481,4526830.334,4503030.114,4480891.837,4445856.437,4428131.328,4412056.342,4397646.923,4384917.557,4373881.589,4364551.41,4356938.077,4351052.075,4346902.172,4344495.996,4321601.094,4323225.292,4326568.052,4331628.611,4338403.347,4346888.447,4357079.146,4368968.199,4531296.497,4550776.96,4572119.151,4595309.535,4620332.097,4647168.919,4675802.844,4706212.33,4738376.789,4772272.772,4807876.451,4845162.662,4884103.762,4924673.064,4966840.448,5034676.26,5080745.341,5128367.513,5177508.272,5228129.873,5280204.865,5333737.44,5388673.079,5444951.922,5502521.926,5574598.572,5635624.572,5697867.577,5761283.55,5825828.836,5891459.018,5958130.822,6025798.686,6094418.956,6163945.688,6234333.893,6305539.535,6377523.153,6450223.553,6523600.892,6597609.42,6672203.192,6747335.886,6822961.558,7029009.378,7112765.381,7217603.36,7334165.304,7421420.958,7508968.472,7596755.231,7684729.384,7772841.364,7664571.027,7805429.982,7888605.506,7971838.983,8055066.931,8290040.917,8377444.693,8500650.789,8588827.013,8676710.423,8800367.558,8894321.694,8988213.494,9081975.663,9175526.037,9268792.177,9361708.124,9454214.78,9546258.768,9637790.905,9728779.546,9819144.243,9908853.161,9997866.456,10086144.86,10173651.96,10260352.11,10346212.32,10431200.77,10515287.72,10598444.94,10680645.18,10853354.43,10934961.04,11015523.36,11095020.99,11173450.88,11250841.06,11327165.21
