Datetime,11/1/2019,11/2/2019,11/3/2019,11/4/2019,11/5/2019,11/6/2019,11/7/2019,11/8/2019,11/9/2019,11/10/2019,11/11/2019,11/12/2019,11/13/2019,11/14/2019,11/15/2019,11/16/2019,11/17/2019,11/18/2019,11/19/2019,11/20/2019,11/21/2019,11/22/2019,11/23/2019,11/24/2019,11/25/2019,11/26/2019,11/27/2019,11/28/2019,11/29/2019,11/30/2019,12/1/2019,12/2/2019,12/3/2019,12/4/2019,12/5/2019,12/6/2019,12/7/2019,12/8/2019,12/9/2019,12/10/2019,12/11/2019,12/12/2019,12/13/2019,12/14/2019,12/15/2019,12/16/2019,12/17/2019,12/18/2019,12/19/2019,12/20/2019,12/21/2019,12/22/2019,12/23/2019,12/24/2019,12/25/2019,12/26/2019,12/27/2019,12/28/2019,12/29/2019,12/30/2019,12/31/2019,1/1/2020,1/2/2020,1/3/2020,1/4/2020,1/5/2020,1/6/2020,1/7/2020,1/8/2020,1/9/2020,1/10/2020,1/11/2020,1/12/2020,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020
25.775,2759671.365,2730546.28,2541529.744,2514373.716,2326042.007,2300879.556,2275878.839,2251060.218,2062445.23,2039717.033,1984015.934,1962206.711,1940624.466,1919285.841,1803038.595,1783071.396,1667696.384,1649190.64,1630979.772,1613078.651,1595502.151,1480935.105,1464833.25,1449078.324,1433689.536,1418677.332,1388622.826,1375204.687,1304317.256,1187073.31,1177590.628,1168460.805,1159691.898,1151292.581,1143270.557,1135633.35,1128387.865,1121541.538,1115100.92,1050362.33,1044989.851,1040024.587,1035471.936,1031336.414,1027622.535,1024334.372,1021475.377,1019049.267,1017058.877,1015507.038,1014395.787,1013727.337,1013502.838,1013724.061,1014391.538,1015505.799,1017067.375,1019075.648,1021530.262,1024430.333,1027777.63,1031564.365,1035791.245,1040456.145,1045556.41,1051088.675,1115200.776,1121797.02,1128829.161,1136292.771,1144182.539,1210168.709,1219232.226,1228717.299,1238617.022,1248924.224,1259631.734,1270731.764,1316683.987,1329019.733,1341734.011,1410501.629,1424333.355,1533101.499,1548346.523,1658267.259,1674988.876,1692051.756,1709442.619,1727148.365,1745155.893,1775137.631,1794720.102,1815472.162,2062269.597,2132083.666,2315247.565,2501054.725,2542999.521,2575557.949,2606200.968,2637153.557,2668396.508,2699911.141,2731681.433,2763680.739,2795892.062,2828295.749,2860872.06,2922864.17,2956212.947,2989671.761,3023221.489,3046307.238,3079512.252,3112757.455,3146045.327,3179350.373,3217928.485,3251379.242,3284775.203,3318097.069,3351327.135,3384447.518,3417442.639,3450308.78,3483031.51,3515590.292,3547966.271,3590599.878,3628346.211,3661624.965,3694648.237,3847331.915,3880590.663,3913614.554,3946231.055,4047386.336,4083537.01,4119357.31,4154830.947,4189943.668,4224681.664,4259031.834,4292982.402,4326521.596,4359638.704,4392324.254,4424568.066,4456370.935,4488768.426,4519755.009
25.75,3027550.899,2996198.481,2964971.481,2933888.819,2902971.298,2844685.276,2814556.713,2784652.731,2754999.087,2725625.6,2696548.914,2667771.999,2581266.403,2553705.219,2526491.655,2499645.921,2473187.335,2443981.368,2418466.677,2393391.836,2368776.362,2344639.274,2320999.396,2297873.27,2275282.495,2253243.711,2231773.96,2180047.157,2160760.213,2142067.165,2123976.832,2057530.396,2042779.062,2028616.374,2015054.221,2002104.293,1989776.891,1978082.715,1967031.672,1956633.074,1946895.737,1937827.885,1929437.441,1921731.44,1914716.718,1908399.218,1902784.488,1897877.284,1893682.26,1890203.281,1887443.517,1885405.246,1884091.441,1883502.794,1883641.09,1884506.426,1886098.506,1888417.132,1891461.214,1895229.067,1914547.614,1919903.387,1925981.544,1932778.224,1940288.669,1948508.423,1960962.529,1970708.584,1981150.375,1992280.769,2004092.337,2016577.055,2029726.402,2043531.662,2057983.62,2073072.371,2088787.809,2105119.435,2122055.755,2139585.577,2157701.766,2234863.413,2254678.178,2275052.366,2324792.313,2346611.567,2368941.603,2391766.668,2415070.517,2438837.595,2463051.359,2487695.365,2528672.184,2555493.053,2730145.559,2761047.724,2792360.416,2824071.945,2883411.032,2916967.16,2950885.767,2985147.141,3019731.567,3107707.788,3143463.068,3179474.234,3215722.365,3254672.207,3291478.868,3498281.07,3537129.568,3576113.39,3615210.939,3683273.23,3811018.862,3851755.547,3900407.657,3941510.983,3982596.873,4023637.292,4064608.366,4105486.616,4146251.039,4186880.535,4227356.48,4267673.424,4307814.429,4347755.322,4403909.159,4443791.306,4635568.951,4684028.379,4725797.622,4811717.345,4853313.818,4952896.146,4997458.44,5041639.43,5085420.098,5128782.115,5187163.438,5230689.409,5273761.561,5316364.836,5358485.465,5471720.986,5513338.957,5554428.612,5594979.054,5561425.403,5600433.694,5640671.188
25.725,1862874.827,1842971.632,1823162.593,1803460.243,1783877.474,1755814.995,1736814.566,1717967.399,1699289.891,1680800.634,1662509.966,1644420.678,1626545.423,1608896.973,1591487.625,1574330.151,1557437.085,1540820.724,1524493.364,1508467.243,1492754.478,1477366.952,1462316.307,1447612.582,1433270.689,1419300.071,1405711.422,1392515.495,1379718.348,1364680.415,1344494.04,1333503.077,1322931.508,1286044.121,1277519.323,1269402.869,1261701.473,1254421.43,1247568.919,1241149.406,1235168.414,1229630.993,1224541.539,1219904.448,1215723.7,1212002.919,1208745.075,1205953.137,1203629.661,1201776.607,1200395.816,1199488.595,1199055.954,1199098.31,1202536.208,1203615.761,1205176.13,1207216.427,1209735.639,1212731.987,1216205.647,1220150.085,1224564.766,1229446.543,1234792.207,1240597.838,1246859.277,1253572.485,1260732.59,1268334.247,1276372.525,1284841.483,1293735.003,1303046.847,1312770.659,1322899.192,1333425.436,1344341.728,1355640.345,1376950.825,1389296.738,1402018.026,1415102.096,1428534.927,1442304.402,1456399.234,1470808.849,1485522.672,1500530.249,1515820.768,1531384.012,1547208.872,1590198.851,1619034.238,1644731.124,1664325.952,1684188.633,1704312.336,1724673.657,1745264.515,1766072.732,1787085.419,1810456.096,1832013.104,1853741.552,1875623.322,1897646.593,1986062.837,2008921.806,2031881.049,2054927.082,2078046.242,2101225.281,2124450.774,2147709.652,2170992.53,2194300.416,2217615.907,2240920.289,2264197.82,2400658.685,2424877.416,2406890.541,2429614.069,2470599.572,2493672.872,2516636.393,2539476.65,2621694.779,2644692.16,2667524.694,2690182.283,2712655.363,2765552.416,2790444.434,2814818.745,2839259.053,2863246.94,2887001.19,2910512.06,2933770.879,2956770.102,3079415.157,3102547.682,3125391.801,3147941.927,3170192.479,3192138.168,3213774.362,3286509.919,3355979.79,3392833.911
25.7,1094784.746,1083273.888,1067943.857,1056675.571,1045471.075,1034337.926,1009729.719,999177.4846,988720.6087,978369.3723,937811.4416,928000.6856,910561.1049,901259.089,892081.1703,883033.9729,874123.9484,865357.6518,856741.5001,848281.7723,821195.277,813223.8308,801841.4866,794381.6095,787100.7884,780003.9915,771045.5632,764438.6692,758028.185,751821.0795,745821.1133,740033.1854,734461.9188,729111.7296,714895.0206,710304.4225,705941.9053,701811.126,697915.5692,694258.5813,690843.0604,687672.008,684748.1496,682073.8312,679651.4334,677483.0261,675570.6104,673915.7388,672519.9983,671384.6308,670510.706,669899.1207,653708.5167,653754.6089,654051.9663,654600.4161,655399.8895,656450.0759,657750.1819,659299.7934,661098.7379,663144.0484,665435.2074,667970.7659,670749.0679,673768.3194,677026.3123,680520.9767,684249.8285,703559.2172,707834.9319,712349.25,717099.2736,741065.8802,746435.8726,752035.1533,757859.7205,763905.4685,770168.2918,776643.6709,783328.6733,790224.955,801598.6396,839528.8617,847445.7977,855552.2778,863842.1955,872309.6513,880948.5042,889752.7511,898716.4234,917761.4024,927435.4341,937261.3358,954287.259,964950.5842,975744.6308,1003914.674,1016878.232,1028332.026,1039892.184,1051551.358,1066374.063,1078373.961,1090457.488,1130430.571,1142974.123,1155576.878,1168231.693,1180931.083,1259842.484,1273486.593,1287159.406,1300853.299,1314560.785,1339587.1,1353745.159,1367907.53,1382063.519,1396203.672,1410319.364,1424402.971,1438446.903,1452444.191,1469967.227,1483957.339,1512234.471,1526244.8,1540174.571,1554016.676,1567764.7,1649971.251,1665194.952,1680319.224,1695331.991,1738118.462,1753711.109,1769104.137,1784355.956,1799460.252,1814635.618,1829459.358,1844120.913,1858615.797,1872939.181,1887087.096,1901055.852,1914841.826,1936818.599,1950613.129,1964222.703,1977644.079
25.675,1941284.605,1919258.664,1897385.712,1875679.356,1854153.259,1816716.311,1796165.438,1775822.581,1755704.048,1735828.093,1697561.673,1666277.669,1648248.693,1630494.858,1613028.206,1595860.24,1579003.056,1562467.832,1546266.071,1530408.898,1514907.328,1499772.216,1485014.093,1470640.357,1456667.641,1443102.694,1429955.075,1417234.073,1404946.924,1393107.236,1381721.057,1370796.704,1360342.116,1350364.744,1340872.203,1331871.296,1323368.937,1298533.16,1291763.621,1285487.282,1279709.004,1274433.486,1269664.67,1265406.551,1261662.424,1258435.583,1255728.728,1253544.236,1251883.942,1250749.736,1250142.752,1250063.855,1250513.423,1251491.616,1252998.167,1255032.263,1257592.826,1260678.344,1264286.925,1268416.357,1273067.395,1278229.671,1283903.022,1290083.4,1296766.59,1303947.68,1311621.755,1319783.253,1328426.179,1337544.432,1347131.369,1357180.132,1367683.268,1378633.488,1390022.474,1401842.289,1414084.239,1426739.413,1439799.008,1471282.928,1485700.514,1500514.367,1515710.501,1531273.741,1547191.181,1563450.076,1580038.168,1596944.008,1631294.089,1649636.871,1668293.081,1687250.298,1706495.617,1726016.562,1745800.281,1782042.92,1803761.912,1825728.504,1847921.688,1870328.775,1892935.022,1915725.146,1938684.566,1961799.134,1985057.834,2008439.173,2031931.054,2055519.436,2079190.442,2102929.815,2126724.053,2161070.624,2201101.023,2204606.245,2228641.872,2252686.249,2276738.347,2300781.914,2324799.613,2348776.433,2372698.926,2396554.241,2397721.28,2420679.89,2443532.333,2466275.205,2488899.38,2511391.952,2533741.635,2572424.087,2595840.527,2619087.563,2642156.121,2665039.021,2687722.436,2712973.381,2735492.307,2767080.613,2789977.337,2812634.507,2835044.564,2857200.704,2879096.175,2907802.227,2929565.123,2951052.501,2972258.851,2993179.099,3013808.815,2877168.192,2896256.851,2915071.989
25.65,1620617.216,1603133.416,1585742.625,1568455.7,1551283.893,1534238.506,1517331.819,1500575.971,1477592.445,1461411.253,1445412.59,1429600.435,1413985.695,1398579.327,1383392.042,1368434.945,1353718.893,1339254.204,1325051.785,1311122.005,1297475.426,1284121.973,1271071.817,1258333.408,1245919.619,1233838.607,1222099.165,1202591.636,1191993.352,1181754.622,1171880.212,1162377.589,1153254.026,1144516.646,1136172.28,1124711.864,1117398.892,1103339.745,1089160.125,1083702.702,1078640.748,1073978.441,1069719.465,1065867.603,1062426.048,1059397.455,1056784.525,1054589.42,1052814.351,1051460.546,1050529.529,1050022.283,1049939.297,1050280.967,1051047.241,1052237.876,1053852.084,1055888.933,1058347.193,1061225.194,1064522.691,1068233.984,1072358.091,1076892.113,1081832.954,1087176.978,1092920.256,1099059.052,1105588.7,1112504.629,1119801.78,1127475.14,1135519.011,1143927.692,1152695.19,1161815.265,1178522.324,1188566.39,1198946.966,1209656.83,1220690.086,1232046.587,1243715.867,1255685.593,1267945.989,1294178.518,1307383.296,1330221.978,1344265.796,1365101.876,1383127.118,1398605.466,1414340.384,1440378.102,1457502.446,1474855.454,1492425.777,1516981.257,1535363.253,1553942.222,1572706.471,1591644.355,1610744.279,1629994.599,1649385.635,1668901.517,1688532.026,1708265.615,1728090.1,1747994.131,1767966.064,1787994.155,1808067.056,1822326.517,1842195.124,1862078.027,1881974.296,1901869.925,1921750.078,1944638.384,1964553.863,1984417.851,2004219.833,2023949.443,2043597.738,2063161.033,2082630.976,2101996.021,2137832.779,2158668.957,2179398.812,2200010.699,2220493.956,2345502.083,2372657.816,2394462.107,2416037.88,2437337.233,2458443.494,2479347.77,2500041.856,2520518.333,2540770.274,2560790.749,2590346.325,2610422.812,2630252.996,2649831.08,2669151.955,2627223.42,2645661.673,2663844.583
25.625,1704450.868,1686428.546,1668489.312,1650644.686,1632905.803,1615285.057,1597794.184,1580446.668,1563256.54,1546240.287,1529407.461,1512762.102,1496315.402,1480079.317,1464064.983,1432580.866,1417654.105,1402975.573,1388556.077,1374406.209,1360536.288,1346956.738,1333677.825,1320707.682,1305252.911,1293019.536,1281120.098,1269563.713,1258356.714,1247514.988,1237043.338,1226950.008,1215638.684,1206352.6,1181712.794,1173307.054,1165302.617,1157706.251,1150524.127,1124785.502,1119340.427,1114289.886,1109637.973,1105388.781,1101545.916,1098112.487,1095091.661,1092486.113,1090297.864,1088529.315,1088873.351,1087988.476,1087530.78,1103510.394,1104021.262,1104969.955,1106355.708,1108178.03,1113468.774,1116261.57,1119493.884,1123159.873,1127258.937,1131788.293,1136744.882,1142125.374,1147926.058,1154142.949,1160771.842,1167808.043,1175246.693,1183082.607,1191310.324,1199924.222,1208918.132,1218285.94,1228020.767,1238116.172,1248564.948,1259359.725,1270495.373,1281972.054,1293779.069,1305904.68,1318338.188,1331069.93,1362805.169,1377094.026,1391697.878,1406607.606,1421813.111,1437304.84,1453072.529,1479283.645,1496394.397,1527429.498,1545321.892,1563435.328,1581751.353,1600262.652,1618958.252,1639108.882,1658249.458,1679692.762,1699292.236,1719021.746,1738871.14,1758828.843,1792258.332,1813010.015,1833846.315,1854755.168,1875724.672,1890246.253,1911012.404,1931807.105,1952629.867,1973465.294,2061056.574,2082386.765,2103683.982,2124935.888,2252083.636,2274162.222,2296162.142,2318078.865,2339903.382,2380571.225,2404454.937,2428269.481,2451998.536,2475627.796,2499143.616,2522537.805,2553050.956,2577051.44,2600885.255,2624539.41,2648002.276,2730074.947,2753460.402,2776617.664,2799537.889,2822212.67,2937681.693,2960449.062,2982942.108,3005154.553,3027079.955,3021487.429,3042687.2,3063597.308
25.6,1340461.987,1326538.485,1312670.556,1298866.414,1285135.27,1271486.107,1257928.134,1244471.69,1231127.834,1217909.523,1204823.934,1191873.822,1179068.169,1166415.735,1153925.547,1124074.162,1112087.598,1100286.484,1088679.623,1077275.594,1066083.108,1055110.471,1044366.172,1033857.388,1023594.502,1013584.42,1003834.999,994353.8664,985145.4926,976225.226,967595.7303,959264.0478,951236.634,943519.8092,936119.6676,929042.2135,922293.1349,915877.8039,909801.0058,904068.0223,880570.9342,876472.5602,872686.4003,869215.6597,866063.5436,863232.58,860725.3421,858544.042,856690.9368,855167.3809,853975.1349,853115.4628,852589.0417,852397.0002,852539.5641,853017.0494,853829.4109,854976.5132,856457.5889,858272.1864,860420.351,862898.4261,865706.0504,868841.5987,872302.9043,876088.0259,880194.3903,884619.4243,889360.1936,894413.6284,899776.388,905445.0417,911415.7971,917684.6367,924247.4523,931099.8649,938237.4505,945655.153,971022.0495,979133.1146,987513.0557,996162.9113,1005074.601,1014239.004,1023648.178,1033294.897,1061496.594,1072636.217,1084043.407,1095710.895,1107631.776,1119798.373,1132203.42,1144839.061,1166672.964,1180412.46,1194353.341,1208491.727,1223611.267,1238191.113,1268886.731,1283969.569,1299203.502,1314579.774,1330090.62,1345723.895,1361471.52,1377324.193,1393272.617,1409307.536,1459617.114,1476044.332,1492526.941,1512220.309,1582400.172,1599573.887,1616774.282,1633988.626,1651204.099,1668408.963,1685592.971,1702746.01,1719859.187,1736923.293,1753930.202,1770876.618,1801452.831,1820073.132,1838659.62,1857198.03,1889002.062,1938073.978,1956682.406,1975193.098,1993587.364,2163784.797,2183744.331,2203552.996,2223201.355,2242679.522,2261979.236,2281092.597,2300011.93,2318730.102,2337904.949,2356267.614,2374412.235,2392332.989,2410024.728,2450004.787,2467360.296,2484477.671
25.575,1276101.841,1262671.227,1249299.235,1235993.912,1222763.898,1209617.962,1196565.379,1183615.723,1170780.216,1154364.114,1141921.886,1129610.752,1117439.521,1105416.494,1093550.144,1081849.153,1070321.824,1058976.754,1047822.075,1036866.387,1026117.779,1015584.427,1005274.377,995194.6186,985355.0634,975762.3611,966424.0088,957347.3343,948536.6577,940006.338,931759.4248,923802.1869,914896.1238,907558.0089,900524.7329,893802.1409,887395.4428,881309.9754,875550.3132,870121.2426,865026.9567,844061.6525,840486.0968,837214.8716,834250.6455,831596.0444,829253.2286,827224.5701,825511.6783,824116.1628,824351.7913,823625.9301,823223.6293,823145.397,823391.8264,823962.7056,824857.95,826077.4324,827620.3057,829485.8498,831673.8954,834181.0116,837006.6901,840148.9824,843606.025,847375.4035,851454.7883,855841.3838,860532.2253,865524.2205,870814.0658,876398.3302,882272.7781,888433.9787,894877.4422,905812.5451,912947.3917,920353.785,928026.4305,935960.203,944151.4175,952601.5566,961302.3607,970244.7233,994910.5768,1005196.272,1015749.32,1026563.114,1037630.623,1048945.027,1060499.296,1072286.228,1084298.453,1096528.602,1108968.966,1121611.962,1144230.817,1157880.074,1171698.841,1185682.587,1199823.22,1215107.179,1229621.777,1244269.797,1259044.378,1273933.914,1288930.57,1304025.577,1319210.126,1334475.49,1349812.818,1365213.299,1380668.251,1399137.79,1414807.404,1430507.896,1446239.434,1461990.372,1477748.257,1527561.132,1543502.97,1559418.251,1575298.334,1644889.603,1661055.591,1677163.847,1706177.54,1723865.096,1741519.276,1759126.778,1776675.151,1801695.528,1830368.633,1938312.414,1956638.661,1991903.605,2010328.712,2028614.002,2046751.34,2064732.638,2093004.671,2141523.347,2159882.125,2178050.807,2196022.955,2213792.598,2278713.95,2296289.77,2313642.499,2430168.825,2447726.304,2465045.063
25.55,1769585.086,1751135.701,1732761.315,1714473.257,1696283.329,1678203.863,1660247.487,1642427.595,1624759.471,1591767.125,1574665.534,1557740.493,1541004.159,1524467.978,1508143.753,1492043.049,1476177.904,1460559.646,1445199.901,1430110.233,1415302.032,1400786.45,1386574.699,1372676.513,1359105.584,1345870.881,1332983.024,1320452.223,1308284.259,1296499.314,1285101.105,1274099.015,1263501.244,1253316.468,1243552.771,1234218.058,1225319.531,1216864.622,1208859.883,1201311.391,1194225.283,1187606.987,1181461.696,1155674.359,1151535.091,1147823.157,1144541.802,1141694.212,1139282.57,1137309.414,1135776.631,1134685.816,1134038.031,1133834.336,1134075.205,1134760.992,1135891.342,1137466.02,1139484.317,1141944.876,1144847.993,1148188.887,1151966.791,1156179.346,1160823.895,1165897.194,1171396.234,1177317.177,1183656.131,1190408.905,1197570.897,1205137.328,1213103.122,1221463.028,1230211.145,1239341.868,1248848.646,1258725.226,1268964.761,1295628.834,1306791.366,1318310.246,1330174.379,1362576,1376251.196,1390304.158,1404726.036,1419507.447,1434639.069,1450111.873,1465915.651,1482040.784,1498477.359,1515215.169,1532243.591,1589103.875,1621251.055,1640399.857,1659787.286,1679405.966,1760931.617,1781567.116,1802399.229,1823415.977,1844606.62,1865954.696,1985550.24,2008190.052,2030954.075,2067288.495,2090478.081,2113750.396,2137092.339,2157605.28,2180919.49,2239863.628,2263554.661,2287259.501,2310959.798,2334640.15,2413675.383,2437760.233,2461779.938,2485722.225,2513835.644,2553244.775,2666850.278,2693663.876,2720411.681,2747074.102,2773633.496,2800073.989,2826380.889,2860160.456,2886313.11,2912286.322,2938068.054,2963645.914,3001100.359,3026452.338,3051565.277,3076429.205,3115901.415,3141110.183,3166458.563,3191132.427,3215507.476,3268673.823,3292601.417,3316212.73,3339507.704,3362481.617
25.525,2317550.708,2293222.55,2268998.023,2244892.275,2220921.436,2197101.483,2173449.451,2149983.426,2126723.306,2103692.456,2080904.064,2058361.07,2036079.754,2014075.489,1992364.18,1970961.352,1949882.832,1929144.146,1908760.367,1888746.871,1869118.806,1849891.247,1831078.663,1772638.235,1755005.837,1737819.014,1721091.107,1704835.605,1689059.444,1673788.775,1659028.648,1644790.595,1631085.619,1617924.497,1605317.707,1593275.121,1581806.311,1570920.321,1560625.592,1550930.641,1541842.326,1533367.958,1525513.793,1492865.395,1487599.137,1482895.049,1478757.351,1475189.585,1472194.992,1469776.511,1467936.856,1466677.382,1466000.051,1465905.615,1466394.903,1467467.841,1469124.428,1471363.834,1474184.931,1477585.983,1481567.82,1486122.228,1491249.582,1496945.587,1503206.927,1510029.381,1517408.351,1525338.714,1533815.192,1542831.681,1592867.833,1603264.911,1614191.902,1625641.267,1637604.867,1650074.488,1663041.009,1676495.462,1690428.2,1704829.651,1719692.957,1735020.679,1750797.444,1792500.92,1810593.891,1829175.02,1848232.022,1867752.16,1887723.073,1908132.176,1928966.202,1950212.114,1971856.346,1993885.029,2016284.221,2075815.374,2099368.373,2123255.327,2169552.779,2195435.476,2221599.672,2248028.937,2274706.916,2382669.11,2410553.578,2438634.305,2466896.366,2495322.655,2523896.212,2552599.703,2581416.397,2610329.261,2639321.638,2656836.688,2685425.921,2714050.804,2742712.391,2771389.429,2800059.306,2828702.353,2857300.932,2885838.765,2914300.627,3015257.298,3074784.531,3123374.75,3155226.736,3187028.753,3218754.121,3250378.873,3281880.699,3313239.628,3344437.572,3375462.696,3406284.026,3436889.879,3467264.805,3497394.031,3527263.238,3556858.709,3586168.083,3615178.698,3643879.025,3672258.133,3700305.245,3749364.252,3777734.618,3805733.947,3833353.874,3916557.483,3943775.7,3970603.058
25.5,2832621.897,2803362.993,2774211.623,2745185.87,2697412.298,2668956.591,2640680.756,2612605.89,2580462.436,2553019.258,2525840.15,2498927.835,2472300.494,2445976.503,2419975.113,2394314.798,2369014.225,2344091.867,2319566.782,2295457.247,2271781.445,2248557.654,2225804.056,2203536.693,2181776.275,2160538.747,2139840.833,2119699.352,2100123.542,2081146.168,2062774.424,2043599.192,2026507.839,2010060.716,1994271.242,1979152.54,1964716.474,1950975.099,1937938.721,1925618.425,1914023.545,1903163.219,1893045.323,1883677.636,1844118.145,1837888.285,1832331.629,1827453.135,1823257.083,1819747.36,1816927.175,1816306.183,1814910.48,1814214.427,1814218.317,1814923.606,1816329.517,1818436.245,1821242.624,1824747.193,1828949.566,1833844.005,1839428.76,1845701.108,1852656.481,1860290.6,1868598.506,1877575.144,1887214.193,1897509.821,1908455.027,1920042.421,1932265.003,1945114.023,1958581.508,1972658.415,1992196.307,2007620.886,2023628.637,2040208.476,2057353.304,2075070.024,2124301.914,2144884.711,2185564.944,2207627.837,2230287.222,2253529.583,2277339.559,2301703.15,2326605.187,2352030.6,2377963.444,2404388.066,2431287.936,2458646.818,2486448.183,2514683.28,2543316.038,2595563.054,2626073.569,2658037.248,2689301.278,2720869.727,2752727.234,2784850.367,2817222.305,2849824.77,2882638.511,2915645.151,2948825.343,2982160.515,3015631.417,3045290.51,3095269.497,3129092.46,3163002.15,3196972.608,3230976.318,3264988.778,3298989.182,3384396.262,3418512.659,3452551.467,3507920.851,3545336.278,3582785.929,3620232.858,3657643.131,3694986.61,3732235.583,3769364.675,3806351.231,3843180.764,3882779.924,3919256.132,3955500.452,3991493.73,4027217.786,4062655.408,4097789.972,4132605.727,4167087.505,4246523.351,4280399.012,4313892.179,4346990.505,4466625.307,4529720.495,4541042.652,4573724.358,4605957.552
25.475,3275480.198,3241654.991,3207961.741,3143016.83,3110102.817,3077378.458,3024141.416,2992153.955,2960425.472,2928987.118,2897856.335,2867037.511,2836551.815,2806420.418,2776664.818,2747306.077,2718365.803,2689865.167,2661825.119,2634266.939,2607211.248,2580678.669,2554690.262,2529264.016,2504423.515,2480186.857,2456573.238,2433601.415,2411282.247,2389653.139,2357871.237,2337728.867,2318310.231,2299631.125,2281706.577,2264550.736,2248177.533,2232601.008,2217832.35,2203884.172,2190767.226,2178491.711,2167066.842,2156501.175,2111081.298,2104102.932,2097896.673,2092468.884,2087823.514,2083965.498,2080898.566,2078625.132,2077148.156,2076469.285,2076589.834,2077510.243,2079230.949,2081750.967,2096247.484,2100463.748,2105481.625,2111294.536,2117900.724,2125296.351,2133476.152,2142435.629,2152168.421,2162668.932,2173930.034,2185944.487,2198704.392,2212201.634,2226427.327,2241371.928,2257025.894,2273378.914,2290420.349,2308138.68,2326522.281,2345559.195,2365241.087,2385573.221,2463784.037,2487669.139,2512268.213,2569898.229,2596298.412,2623366.059,2651084.057,2679436.173,2708404.199,2737970.693,2768117.556,2798825.923,2830077.364,2861852.466,2894132.251,2962126.763,2997005.872,3032309.151,3068017.296,3104109.028,3218642.692,3256083.72,3293846.029,3331902.089,3370231.824,3408813.408,3571069.451,3611178.578,3651469.132,3691918.297,3750565.029,3795264.023,3836471.914,3905115.681,3946837.908,3988594.797,4030353.99,4072087.296,4322828.706,4366350.617,4479766.76,4523578.911,4590154.254,4637183.501,4684136.185,4730973.804,4777662.355,4934871.672,4981974.412,5028830.898,5075417.656,5121718.782,5167695.335,5213331.739,5258607.592,5303503.26,5348000.754,5408042.523,5452836.728,5497194.586,5753656.767,5799978.843,5845783.841,5891057.281,5935785.453,5980983.755,6024666.581,6031025.418,6073396.352,6115192.072
25.45,4025601.303,3983889.008,3942347.839,3901004.255,3859884.19,3782404.413,3742340.727,3702577.039,3663145.601,3624082.743,3585411.634,3469259.037,3432171.51,3372935.827,3337050.794,3301649.393,3266756.764,3232398.578,3198600.503,3165387.682,3132784.994,3100817.45,3069509.402,3038882.965,3008967.231,2979782.736,2951353.304,2923700.525,2896838.352,2870810.883,2845627.07,2821307.051,2797869.39,2775333.698,2753717.747,2733038.518,2713313.123,2694557.36,2676786.102,2660013.303,2644252.391,2629515.08,2615813.35,2603156.81,2591555.069,2540205.964,2532828.16,2526397.74,2520920.76,2516402.485,2512847.26,2510258.243,2508638.725,2507990.68,2508315.426,2509613.489,2511885,2515129.039,2519344.287,2524528.772,2530681.44,2537793.865,2545864.47,2554888.119,2564859.021,2575770.726,2587616.388,2600388.636,2614079.177,2628678.928,2644178.543,2660567.623,2677835.768,2695971.657,2714962.786,2758282.357,2779251.317,2801041.291,2823637.799,2847025.834,2871193.813,2937016.299,3043408.348,3110821.392,3141803.904,3173637.575,3206301.869,3239776.382,3274039.922,3309071.558,3344848.649,3381350.264,3418552.315,3481032.563,3521553.026,3562685.86,3604408.292,3646707.684,3689535.332,3732876.228,3776705.626,3820997.33,3865726.592,3910867.084,4027709.454,4074362.971,4121342.024,4188682.405,4236560.137,4284677.579,4333006.69,4381520.619,4430190.537,4510914.879,4560276.939,4609714.294,4659222.733,4708767.636,4758311.617,4807823.478,4857273.471,4906634.346,5121741.821,5194247.731,5248034.077,5301712.877,5355248.852,5408601.063,5461734.363,5514616.107,5567216.808,5619509.875,5671469.903,5781693.351,5833426.439,5884742.899,5957548.017,6010137.793,6062236.039,6113820.773,6164873.039,6230662.221,6281571.136,6331902.695,6527364.152,6577229.851,6626456.852,6705539.561,6754898.594,6693826.457,6741282.295,7106878.57
