,Elevation,Bottom Width (m),West,South,East,Emergent Veg,Veg_1_NE,Veg_2_NE,Veg_3_NE,Veg_4_NE,Veg_5_NE,Veg_6_NE,Veg_7_NE,Veg_8_NE,Veg_9_NE,Veg_1_E,Veg_2_E,Veg_3_E,Veg_4_E,Veg_5_E,Veg_6_E,Veg_7_E,Veg_8_E,Veg_9_E,Veg_1_SE,Veg_2_SE,Veg_3_SE,Veg_4_SE,Veg_5_SE,Veg_6_SE,Veg_7_SE,Veg_8_SE,Veg_9_SE,Veg_1_S,Veg_2_S,Veg_3_S,Veg_4_S,Veg_5_S,Veg_6_S,Veg_7_S,Veg_8_S,Veg_9_S,Veg_1_SW,Veg_2_SW,Veg_3_SW,Veg_4_SW,Veg_5_SW,Veg_6_SW,Veg_7_SW,Veg_8_SW,Veg_9_SW,Veg_1_W,Veg_2_W,Veg_3_W,Veg_4_W,Veg_5_W,Veg_6_W,Veg_7_W,Veg_8_W,Veg_9_W,Veg_1_NW,Veg_2_NW,Veg_3_NW,Veg_4_NW,Veg_5_NW,Veg_6_NW,Veg_7_NW,Veg_8_NW,Veg_9_NW,Elv_1_NE,Elv_2_NE,Elv_3_NE,Elv_4_NE,Elv_5_NE,Elv_6_NE,Elv_7_NE,Elv_8_NE,Elv_9_NE,Elv_1_E,Elv_2_E,Elv_3_E,Elv_4_E,Elv_5_E,Elv_6_E,Elv_7_E,Elv_8_E,Elv_9_E,Elv_1_SE,Elv_2_SE,Elv_3_SE,Elv_4_SE,Elv_5_SE,Elv_6_SE,Elv_7_SE,Elv_8_SE,Elv_9_SE,Elv_1_S,Elv_2_S,Elv_3_S,Elv_4_S,Elv_5_S,Elv_6_S,Elv_7_S,Elv_8_S,Elv_9_S,Elv_1_SW,Elv_2_SW,Elv_3_SW,Elv_4_SW,Elv_5_SW,Elv_6_SW,Elv_7_SW,Elv_8_SW,Elv_9_SW,Elv_1_W,Elv_2_W,Elv_3_W,Elv_4_W,Elv_5_W,Elv_6_W,Elv_7_W,Elv_8_W,Elv_9_W,Elv_1_NW,Elv_2_NW,Elv_3_NW,Elv_4_NW,Elv_5_NW,Elv_6_NW,Elv_7_NW,Elv_8_NW,Elv_9_NW
52.375,210.53451,51.41453,4.91460,13.33197,6.33614,0.08230,0.01829,0.05791,0.01829,0.83515,0.19508,0.02439,0.04876,0.08839,0.04876,0.05791,0.00000,0.08839,30.48000,11.08863,12.61873,4.98652,14.12442,18.64766,0.10972,0.00000,0.01220,23.44218,24.85033,32.09544,26.87421,0.04573,0.09144,0.05181,0.15850,0.04878,0.00000,0.00000,23.42998,21.51279,20.75384,25.18563,0.00000,0.07010,0.07620,0.00000,0.00608,0.00000,0.00000,0.06707,0.18592,0.09144,0.06707,0.03658,18.36117,20.84223,27.80082,44.17771,43.64126,28.62681,0.01220,0.00913,20.14424,24.67965,42.15384,53.08093,18.02893,29.30043,36.39618,210.59241,210.61070,210.56194,210.58633,210.55584,210.65643,210.61985,210.58633,210.60156,210.59241,210.53145,210.58328,211.50376,212.68030,213.95131,214.01228,214.31708,214.71331,210.50097,210.58936,210.63204,211.33917,212.75955,217.61501,217.19439,217.31325,217.58757,210.56804,210.52231,210.53145,210.55889,210.59241,210.68081,210.90636,211.14715,212.88451,210.50097,210.64119,210.60461,210.46135,210.60461,210.51013,210.40038,210.53145,210.40344,210.57717,210.59546,210.63204,210.98865,211.81771,212.43950,213.89340,215.43874,216.48420,210.60765,210.61985,210.61680,211.40014,212.83575,215.17965,217.14256,217.38031,217.81312
52.35,210.53147,57.54009,4.86414,13.14834,6.32189,0.07010,0.00915,0.01220,0.00608,0.00000,0.01219,0.00000,0.13106,0.00000,0.11583,0.10362,0.01829,0.02134,18.21180,21.76271,30.45866,17.40409,12.78940,0.01219,0.09754,0.00913,1.97815,26.31034,23.72564,22.35404,0.16459,0.04268,0.05486,0.12496,0.04571,0.06705,0.00305,0.01220,30.48000,40.07510,32.41547,19.93698,0.03049,0.00303,0.00000,0.10364,0.00305,0.10667,0.07925,0.03047,0.07315,0.01524,0.07315,0.07010,16.62686,20.68372,33.53105,47.07332,45.05554,0.24994,0.06402,0.12498,0.00000,15.03272,31.81198,31.13531,39.89833,51.12410,35.34460,210.65032,210.62898,210.62595,210.54975,210.55889,210.57107,210.58023,210.65337,210.56499,210.54670,210.59241,210.59851,210.62898,212.18653,215.26195,216.47505,216.83168,216.75853,210.54365,210.58023,210.64119,211.27821,214.44509,217.08465,217.38641,217.46870,217.57539,210.48879,210.56499,210.58328,210.57412,210.66861,210.54975,210.98561,212.90585,214.48166,210.58936,210.62595,210.51926,210.53755,210.57717,210.46440,210.51926,210.48879,210.41564,210.64424,210.52231,210.54060,210.55278,210.86674,211.54949,212.42731,214.04580,215.27110,210.51621,210.51621,210.61070,211.38795,212.17737,213.78368,216.08186,216.94445,217.15476
52.325,210.48574,59.20662,4.84847,13.05393,7.12320,0.13411,0.01219,0.07620,0.09144,0.00305,0.04573,0.00000,0.06095,0.17069,0.01219,0.12496,0.09754,0.03963,15.61185,30.48000,41.23333,40.27628,31.40050,0.03352,0.00608,0.02132,0.00000,8.49783,24.48154,31.06523,24.15540,0.05183,0.03658,0.01524,0.20726,0.05181,0.04573,10.65582,28.47746,45.28717,43.25416,40.76092,0.00000,0.16459,0.01219,0.00000,0.05486,0.10972,0.07010,0.05488,0.07620,0.10364,0.07620,0.12801,0.02134,0.19508,26.66390,29.64485,0.48159,0.45110,0.00915,0.06402,0.17984,20.81479,44.80255,43.76319,41.37355,32.40634,36.07917,210.59851,210.59241,210.56804,210.57717,210.57412,210.54975,210.51013,210.45830,210.59851,210.48574,210.53145,210.54670,210.69910,211.60435,214.48776,217.57234,217.29801,217.25535,210.58328,210.54975,210.58023,210.64119,212.69859,216.91396,217.39555,217.38945,217.34374,210.58328,210.44306,210.54670,210.53450,210.42477,210.80272,211.31175,212.90585,214.18905,210.57107,210.44611,210.56804,210.53145,210.47658,210.44916,210.40954,210.45525,210.34247,210.51621,210.50097,210.45221,210.55889,210.61375,211.39709,212.42426,213.46972,214.71941,210.58936,210.55584,210.61070,211.21421,211.73846,213.54592,216.21597,216.51467,217.09075
52.3,210.45525,61.68017,4.83006,12.84015,7.25724,0.08535,0.12193,0.19813,0.03963,0.08839,0.00000,0.06400,0.00305,0.00000,0.03658,0.44805,0.03658,0.00915,0.75285,15.81608,40.39513,16.95908,0.04268,0.18592,0.15545,0.00000,12.62178,19.38224,29.16935,15.57224,0.09754,0.03354,0.03963,0.00000,0.00000,0.06402,0.13716,0.00000,11.77748,24.37180,36.99052,23.71954,0.07925,0.06096,0.06402,0.14935,0.05791,0.09754,0.07923,0.09451,0.01219,0.05486,0.12801,0.03963,0.00000,2.20980,21.25372,29.13889,30.53790,20.41855,0.07315,0.00610,0.03963,18.58367,27.19730,42.24833,41.64786,0.24689,0.04268,210.51926,210.42172,210.53145,210.52231,210.58936,210.50708,210.61680,210.51926,210.54365,210.54060,210.53450,210.61070,210.67471,210.71434,212.31454,217.16085,217.35592,217.38336,210.44306,210.47050,210.51926,211.44890,212.89061,217.29801,217.01150,217.10598,217.20047,210.53145,210.55278,210.44611,210.41259,210.36076,210.40344,210.92770,211.58911,213.50021,210.53145,210.49792,210.44611,210.36991,210.43088,210.29371,210.33944,210.22665,210.19923,210.54365,210.43088,210.51013,210.47964,210.75091,211.44585,212.23224,213.29295,214.03056,210.52536,210.54365,210.51926,210.49487,211.61350,213.27161,215.06079,215.52407,214.92668
52.275,210.37601,64.10587,4.81030,12.71102,6.36718,0.00915,0.05486,0.06400,0.00000,0.04876,0.02742,0.10972,0.00000,0.00610,0.00000,0.02744,0.06402,0.07315,12.75892,21.81149,34.88131,28.97732,27.77643,21.28114,0.11581,0.06096,0.04268,5.09625,41.48327,37.73121,0.03963,0.05181,0.05181,0.15545,0.05488,0.02744,0.09144,6.26669,5.12369,0.17374,23.12518,16.21536,0.04571,0.10362,0.10057,0.10972,0.02134,0.13108,0.08839,0.23468,0.03352,0.00000,0.01524,0.07620,0.11278,21.16836,21.19275,17.28825,21.61641,0.10667,0.07620,0.09144,0.08839,16.44702,27.65755,0.49378,0.49378,0.05486,0.02742,210.47658,210.54670,210.47964,210.54975,210.58328,210.54060,210.53145,210.59241,210.50097,210.51316,210.47658,210.49792,210.60156,211.18983,213.11921,215.84413,217.38336,217.49004,210.41564,210.44916,210.42783,210.83321,213.76539,215.69781,216.76156,216.79815,216.98713,210.39430,210.45525,210.42172,210.29981,210.24798,210.27543,210.17484,210.19617,211.44585,210.41564,210.37601,210.33944,210.23885,210.28761,210.15045,210.18094,210.12608,210.01635,210.50097,210.44611,210.40344,210.31810,210.56194,211.71712,212.35111,213.85377,214.05190,210.45525,210.44001,210.43088,210.46440,211.61350,212.85707,214.00617,215.68563,214.98154
52.25,210.22970,64.96111,5.21088,12.65427,6.53085,0.00000,0.00000,0.00000,0.00000,0.08839,0.08535,0.00000,0.05791,0.14020,0.10972,0.05486,0.06096,0.00915,0.06096,41.95878,44.93361,32.46729,0.05486,0.07315,0.12801,0.06400,32.04973,40.32201,24.15540,14.19454,0.03963,0.18287,0.06707,0.08839,0.10669,0.00000,0.09146,0.10057,0.00610,14.24635,19.90954,19.02866,0.00610,0.08230,0.10059,0.07315,0.03658,0.11583,0.07010,0.05791,0.07620,0.08839,0.02134,0.00000,12.37794,24.70406,25.46299,35.49091,36.29252,33.69259,0.06095,0.00610,0.08533,11.79271,25.49043,26.34996,27.29484,27.00222,24.01824,210.26019,210.44916,210.41867,210.43088,210.46440,210.53145,210.56194,210.43088,210.49184,210.41564,210.40954,210.38210,210.41867,212.19261,213.97570,216.83168,217.04504,217.09685,210.28153,210.33639,210.36076,210.28761,212.99424,216.21597,216.55125,216.52688,216.84386,210.26019,210.19312,210.08035,210.07425,210.11084,210.13521,210.12303,210.22970,211.27213,210.31505,210.21751,210.19007,210.16875,210.09255,209.98281,210.07121,210.05596,210.06511,210.20228,210.31810,210.33944,210.34247,210.70518,211.62569,212.43950,212.79613,214.65845,210.33944,210.34247,210.26324,210.31810,211.30870,212.39074,213.60384,213.95741,213.83244
52.225,210.17178,63.06234,6.49050,12.61152,6.51898,0.03049,0.05791,0.08230,0.08228,0.01829,0.01526,0.08230,0.06402,0.03352,0.03352,0.00610,0.22555,0.00610,34.61614,36.82899,33.35123,31.31820,0.07315,0.10667,0.06402,0.00000,0.01524,15.76425,27.16074,26.26766,0.07315,0.04571,0.10669,0.01219,0.02744,0.02439,0.01829,0.01220,0.00000,0.00000,11.04597,17.40712,0.13106,0.07620,0.05181,0.08533,0.04573,0.11583,0.23775,0.00000,0.10059,0.11279,0.08535,1.05462,15.49299,2.43840,21.96389,23.57324,17.72108,27.13328,0.13716,0.13716,0.16153,13.28622,24.53032,23.76525,21.39086,6.08382,21.36647,210.17789,210.21751,210.31810,210.40038,210.49487,210.43696,210.44611,210.52536,210.54670,210.27543,210.12303,210.34247,210.30285,211.45195,214.30792,217.13037,216.72804,216.83473,210.11692,210.16570,210.16570,210.12608,212.58885,216.25255,216.58784,216.73414,217.37421,210.14131,210.15960,210.07730,210.11084,210.15655,210.11997,209.94929,209.94318,210.66253,210.08035,210.09255,210.04683,210.06511,210.00415,209.97368,209.93100,210.04072,210.01025,210.22665,210.15960,210.04377,210.55584,212.14080,210.88503,213.14664,215.87765,216.75548,210.15350,210.19312,210.25714,210.37296,211.61958,212.31454,213.72881,214.00617,213.95436
52.2,209.99196,62.12471,7.98777,12.56082,6.78230,0.01829,0.00000,0.09144,0.00608,0.01524,0.09146,0.04268,0.00000,0.13411,0.07925,0.13106,0.08839,0.10669,10.58265,26.81935,29.24862,24.41752,0.05791,0.05486,0.03352,0.02134,0.01829,20.51609,10.43637,37.43859,33.04641,0.12498,0.00000,0.00000,0.09449,0.02134,0.12193,0.10362,0.15850,12.21029,15.08150,20.84223,0.00610,0.07315,0.14022,0.16764,0.11278,0.14937,0.08535,0.06707,0.02134,0.01220,0.00303,0.02744,0.11583,15.68502,33.16529,0.12498,3.93801,3.56920,0.00608,0.00305,0.26823,15.90143,14.06043,18.87018,40.28846,31.85465,25.65198,210.08950,210.05293,210.14436,210.21446,210.22970,210.36686,210.40954,210.40649,210.40954,210.11997,210.11084,210.13216,210.14741,210.83016,214.33231,216.82252,216.56345,216.55430,210.08035,210.07730,210.07121,210.09255,211.88476,213.79586,216.12454,216.36532,216.70975,210.02854,210.02549,210.04988,209.99805,209.97673,210.01025,210.00110,210.35773,213.09788,209.92490,210.07730,209.97063,209.97368,209.98281,209.96147,210.05901,210.07425,210.13826,210.03767,210.14741,210.08340,210.38515,211.89391,215.96604,217.62415,217.71255,217.69121,210.05293,210.11692,210.27237,211.57996,211.98840,212.93937,212.61018,214.44509,215.92946
52.175,209.97977,60.60207,10.73683,12.54344,5.99048,0.12803,0.10362,0.05486,0.07315,0.00915,0.08230,0.08839,0.09754,0.08839,0.08535,0.00610,0.00915,0.06096,15.64234,15.84045,40.33114,14.04822,0.03963,0.06400,0.20726,0.15850,0.00000,16.37690,16.77621,17.49553,16.37385,0.02742,0.32917,0.11888,0.08839,0.17679,0.14937,0.09754,0.03047,11.72260,13.19479,38.31337,0.12496,0.15545,0.12498,0.20118,0.08230,0.03354,0.15545,0.06402,0.08230,0.20118,0.00000,0.03963,0.56692,0.10972,0.06095,4.09956,6.70560,39.62705,0.09144,0.09754,0.08535,0.14327,36.56990,39.47768,36.77718,20.49170,21.00378,210.01635,210.08645,210.07730,210.13826,210.09864,210.09255,210.18399,210.20228,210.28456,210.06511,210.08035,210.08035,210.15655,210.33944,213.50021,215.27110,216.60916,216.83473,209.95234,210.00110,210.08035,210.08340,211.58301,214.04580,216.27694,216.37143,216.56955,209.97063,210.01025,209.91271,209.96147,209.97368,210.08950,213.66785,212.64373,212.85707,209.95539,209.97368,209.98586,209.96757,210.04683,210.03767,210.00415,210.13521,210.07730,209.88832,210.04988,210.11997,213.42401,217.56015,217.70950,218.20023,218.33434,219.57183,210.00415,210.04377,210.05596,210.81796,212.57971,214.28355,216.09405,216.70975,216.45676
52.15,209.96758,56.52637,7.59101,12.72968,6.46201,0.04878,0.06402,0.14632,0.09754,0.07317,0.12801,0.03047,0.00000,0.00000,0.07317,0.12193,0.14325,0.23775,12.56690,16.21840,24.03652,30.48000,20.04060,0.05181,0.08230,0.16155,6.18439,9.34516,41.15105,48.28033,29.76068,23.58543,20.88795,0.02439,0.10059,0.04573,0.00610,0.10364,0.12193,18.49223,32.39719,21.10740,0.18898,0.18287,0.11279,0.06402,0.00000,0.21029,0.13411,0.00610,0.12193,0.03961,0.06096,0.02742,0.01526,30.19044,31.55290,17.98015,15.64537,43.64737,0.20118,0.14325,0.20118,0.26212,0.06402,6.40080,4.35253,5.94360,5.17245,210.05596,209.96452,209.96147,210.03767,210.01330,210.11084,210.02854,210.13521,210.11387,209.96757,209.93710,209.90356,210.09255,210.49184,212.61324,215.06687,216.14893,216.42934,209.98891,209.96757,210.03464,211.21421,212.36025,212.36025,213.73795,215.52407,215.94165,210.02549,210.04072,210.07425,210.06511,210.00720,210.01938,210.68690,210.35163,210.49184,209.95234,209.95844,209.99805,210.05596,210.09864,209.94015,209.97673,210.13521,209.99805,209.94015,210.01938,210.09255,210.11387,214.12810,216.47810,217.62110,217.78570,218.02344,209.90966,210.04683,209.97976,217.16695,217.66683,218.30995,217.91676,217.69730,219.02624
52.125,209.95539,55.82786,6.24142,12.65858,7.12645,0.11278,0.09144,0.12498,0.07317,0.16155,0.10364,0.00305,0.07315,0.11888,0.03963,0.05486,0.06096,0.19203,11.23189,14.67916,42.73602,41.80028,34.34486,0.04878,0.11888,0.15545,0.15848,30.48000,37.14293,41.86733,46.85995,12.38708,0.60657,0.07925,0.04573,0.13411,0.01829,0.09754,0.06402,0.16766,18.58670,17.76375,0.04571,0.08230,0.01219,0.00610,0.10362,0.09146,0.00608,0.09144,0.00000,0.01526,0.11888,0.04876,0.02742,23.95422,0.27433,27.93188,24.64307,48.23765,0.14022,0.02134,0.06402,16.43176,25.05456,26.49626,0.06402,40.57497,41.33394,210.00720,209.98586,210.03767,209.97976,209.96757,210.08035,210.04683,209.99196,210.10169,210.04072,210.01025,209.91881,210.01938,210.60156,212.63457,215.63076,216.36532,216.44152,209.96147,209.98586,209.99196,210.96123,213.28685,213.80196,211.87868,214.67369,216.09405,210.03159,210.07425,209.95539,210.08035,210.00110,210.00720,209.90356,210.06206,210.22665,210.05293,210.05901,209.97673,210.10474,210.04683,209.99805,209.99501,209.93710,209.94929,210.07425,210.04988,210.10169,210.07121,211.26603,213.03691,216.07881,216.84691,217.38336,210.00110,210.06816,210.10474,211.38795,216.30436,219.09329,219.16644,219.21521,219.29750
52.1,209.94320,62.21454,6.19141,12.83489,7.48722,0.02134,0.05486,0.09754,0.05791,0.02437,0.11888,0.14937,0.26823,0.18287,0.00608,0.13106,0.11583,0.10362,0.06707,14.25245,14.43838,42.41901,48.44795,23.06726,0.06402,0.14022,0.06705,15.67891,44.85741,44.53738,43.83939,12.96008,23.33854,0.10669,0.05488,0.00000,0.07315,0.12193,0.03352,0.13716,14.97178,15.42287,0.10364,0.10974,0.04571,0.08228,0.00000,0.10669,0.00000,0.17069,0.01829,0.01829,0.04573,0.03963,0.00913,17.79117,19.35785,35.60979,28.32201,12.78636,0.11583,0.14327,0.06096,0.54559,31.83942,33.47009,4.98957,45.10127,44.42460,209.98586,209.99196,210.03159,210.03464,209.97976,210.01938,209.85175,209.93710,210.05293,210.01025,210.01330,210.01635,210.02244,212.83878,214.28050,212.91195,213.29295,216.01176,210.00720,209.97976,210.05293,210.00110,211.44281,212.06155,213.41181,215.35035,216.09101,210.00415,210.05596,210.04988,210.01635,209.98891,210.01635,209.91271,209.91881,210.27848,210.02549,210.00110,210.05293,209.95844,209.93100,209.94318,209.87004,209.77860,209.79078,210.07121,210.02549,210.08035,210.07121,210.95817,211.82076,213.79891,216.67928,217.74303,209.98891,210.02549,210.09864,210.69300,213.41181,216.30133,217.49919,217.84970,220.18448
52.075,209.90053,69.60842,5.82649,12.98193,7.56092,0.04266,0.03049,0.10362,0.11583,0.05791,0.03354,0.10669,0.04573,0.21031,0.15850,0.07925,0.07925,0.01220,11.54888,43.61079,40.49572,46.36923,45.12869,41.83685,0.03352,0.06096,0.03047,17.98015,20.43989,36.92041,16.00503,36.07309,10.24127,0.38710,0.14325,0.00000,0.03352,0.02439,0.09754,8.99160,24.77413,25.26488,0.07315,0.41452,0.11583,0.15545,0.08840,0.08535,0.11888,0.07010,0.08535,0.13106,0.03047,0.09754,0.00610,20.66241,22.51558,31.12923,18.05940,0.21031,0.01829,0.08535,0.02134,0.99060,0.45720,20.44902,5.63270,51.73980,39.81298,210.04072,209.99501,210.01330,210.03159,210.05596,210.06206,210.07425,209.94929,209.98281,209.99196,210.04072,210.09864,210.04072,210.55889,213.37524,213.49106,212.59190,214.40241,210.02549,210.06816,210.02854,210.05901,210.47964,212.54924,213.84464,214.93581,215.76793,210.00415,209.91576,209.98891,209.93710,209.90661,209.83346,209.80907,209.97673,210.25409,209.96757,209.93405,209.88527,209.81517,209.83041,209.79384,209.72069,209.65059,209.56524,209.93405,210.01025,210.00110,209.93405,210.05901,210.49487,214.05190,215.60943,217.45956,210.06206,210.00415,210.08950,210.16875,212.17127,214.24088,217.02675,217.46870,217.75826
52.05,209.84870,70.07083,5.51461,14.48993,7.58678,0.08839,0.06096,0.06096,0.11278,0.12496,0.14632,0.15240,0.13411,0.07317,0.06707,0.03049,0.05486,0.11278,0.03963,18.58670,41.75150,40.80357,43.57420,21.18665,0.10364,0.10667,0.03049,0.11581,19.40661,16.37082,26.11221,23.71954,22.85085,0.17982,0.03658,0.00305,0.15240,0.16764,0.08840,0.03961,16.29765,21.89379,0.00000,0.14325,0.00610,0.00000,0.00000,0.02134,0.11886,0.00000,0.00000,0.19506,0.02742,0.00305,0.09754,0.10059,0.62179,0.35966,24.85644,25.67897,0.00000,0.00000,0.12801,14.91081,23.39340,22.61006,28.00503,11.12520,10.83869,209.96757,209.97976,209.94929,209.99501,209.96452,209.96757,209.95539,210.05596,210.04377,209.97976,209.96452,209.98586,210.01938,210.06206,210.93989,212.32672,213.95436,214.94191,209.90661,209.86395,209.92490,209.86395,210.37296,212.05850,213.26856,214.03056,214.82914,209.82128,209.86395,209.88832,209.72679,209.62315,209.62010,209.50124,209.80299,210.11692,209.96147,209.76641,209.81517,209.57134,209.69021,209.58047,209.47990,209.36103,209.20863,209.80604,209.93405,209.86698,209.84261,209.81823,210.52841,213.06130,214.01228,216.49986,209.94015,209.96147,209.93100,209.92795,210.82711,213.21978,216.50554,217.42604,217.56015
52.025,209.69021,71.53577,5.02660,16.17269,7.56351,0.00000,0.12803,0.05791,0.08839,0.12498,0.08228,0.09754,0.08230,0.11888,0.00610,0.09449,0.05791,0.08228,0.15240,0.16155,16.56589,15.86789,41.91916,20.66241,0.01219,0.00610,0.16460,0.12801,23.42387,20.78736,33.70477,45.38168,36.54553,0.13106,0.01526,0.07315,0.04573,0.09754,0.09144,18.28495,22.60398,19.52549,0.00305,0.00000,0.00305,0.00000,0.00000,0.00000,0.00000,0.00610,0.02744,0.06095,0.22555,0.02439,0.04573,10.24129,14.00862,26.94950,34.30829,32.56614,0.00000,0.07925,0.01524,0.14327,26.00249,25.16124,3.45339,1.32284,2.69139,209.75116,209.89748,209.91271,209.90356,209.97673,209.96147,210.01938,210.01025,210.07425,209.81517,209.80299,209.89748,209.86698,209.86698,210.61375,211.79332,213.43010,214.49690,209.74813,209.77250,209.67496,209.71155,210.03464,211.76285,212.62544,213.03691,213.96350,209.62925,209.69325,209.55610,209.50427,209.43112,209.41894,209.65364,210.26627,211.96401,209.71764,209.55000,209.50732,209.48904,209.20863,209.19034,209.07146,208.95258,208.86115,209.69021,209.61401,209.64144,209.64449,209.63838,210.55278,212.21090,213.76234,215.55324,209.79994,209.78165,209.83346,209.79689,210.39735,213.66785,216.99626,217.44736,217.42907
52,209.46465,74.90734,4.71924,18.36492,7.38410,0.11886,0.12496,0.07925,0.07620,0.08839,0.12193,0.02742,0.14020,0.07923,0.12803,0.05183,0.12803,0.12801,0.11581,0.08230,21.29332,22.34184,25.93847,26.05430,0.08230,0.14632,0.13409,0.09754,19.36394,30.48000,25.37155,26.80716,12.54863,0.07923,0.00303,0.09754,0.10364,0.09451,30.48000,21.77186,23.87194,24.00300,0.01219,0.00000,0.08533,0.00000,0.00000,0.00000,0.00000,0.07012,0.00000,0.05181,0.10667,0.05486,0.00000,2.75844,2.98095,13.56360,29.42235,21.84198,0.02744,0.08839,0.02437,32.16250,35.18003,25.10332,29.35226,5.48945,12.74689,209.65364,209.68106,209.69325,209.84261,209.84870,209.93405,209.94015,209.94015,209.98281,209.59876,209.60181,209.63230,209.65364,209.73897,210.06816,211.32699,212.33283,213.68614,209.44636,209.41284,209.40675,209.46770,210.04683,210.21751,211.12886,212.55227,214.36278,209.38541,209.36713,209.24520,209.25738,209.23605,209.28788,212.09812,212.34806,214.07627,209.45246,209.15985,209.07756,208.83068,208.84896,208.84896,208.73924,208.87944,208.68133,209.40675,209.40675,209.40370,209.32140,209.64144,210.19007,211.60740,213.16797,213.44838,209.62315,209.51037,209.63535,209.59876,211.39098,213.47583,216.09710,217.38031,217.47160
51.975,209.04404,70.88431,4.74749,21.01260,7.65204,0.03658,0.00000,0.02134,0.13411,0.06705,0.00000,0.13411,0.09146,0.08535,0.07315,0.01829,0.11583,0.10972,0.00000,0.11278,16.66341,20.93976,23.04898,33.88766,0.00000,0.00000,0.04268,2.17931,20.70508,27.11807,39.09060,24.21942,37.37154,0.04876,0.01829,0.03658,0.20726,15.99590,19.88517,19.14754,34.44240,4.10872,0.03047,0.00000,0.09754,0.03963,0.11888,0.03047,0.02132,0.18594,0.00305,0.00000,0.03047,0.04160,1.57886,1.38380,0.64312,18.40688,13.48435,27.74595,0.00608,0.00000,0.37187,14.17623,27.23998,24.27123,28.50968,33.89986,20.98549,209.23301,209.41284,209.46465,209.62620,209.72984,209.69630,209.80907,209.83346,209.93710,209.19034,209.27567,209.34579,209.41894,209.51648,209.74508,210.35163,211.61045,212.59190,209.09890,209.19034,209.22996,209.30921,210.72347,212.13165,213.85988,213.71966,215.65818,209.04099,209.12024,209.08670,209.02270,209.87309,212.87536,215.42350,221.81820,229.58145,208.90993,208.89772,208.88249,208.83981,208.86115,208.77276,208.79715,208.76361,208.80629,208.93125,208.90077,208.95869,209.19034,209.67496,210.57717,211.15325,211.97621,212.86317,209.23301,209.28788,209.31835,209.99501,212.11033,213.47888,216.42151,217.37116,217.33458
51.95,208.79715,60.55119,4.32052,19.15078,7.79898,0.05486,0.00000,0.06705,0.15240,0.01220,0.13716,0.05181,0.10364,0.06096,0.20421,0.00000,0.04571,0.00000,0.02744,0.10972,19.85773,21.23543,22.96973,21.32687,0.08839,0.00000,2.21285,17.23339,28.28240,22.38451,18.80616,20.80563,27.10281,0.00000,0.00000,0.00000,5.58394,28.97734,21.47927,26.81022,23.01240,22.96669,0.03352,0.01526,0.00303,0.01524,0.02439,0.00000,0.00608,0.00000,0.03961,0.00000,0.13411,0.02742,0.14937,0.07012,1.23140,27.23694,23.87194,23.81097,0.00000,0.80773,1.91108,1.93852,20.78126,25.35328,22.66187,6.74826,7.05613,208.86115,208.98308,209.11719,209.22081,209.35187,209.47685,209.58657,209.66888,209.66583,208.90993,208.98308,209.08975,209.22386,209.25130,209.41284,209.71458,209.97063,210.25409,208.96174,209.12327,209.06841,209.87614,212.20785,213.18626,215.75267,219.44381,225.25635,208.87944,208.75143,208.69046,208.89467,209.83346,213.46972,221.54997,228.30738,232.67212,208.86115,208.85505,208.77581,208.78495,208.74837,208.82763,208.77276,208.86725,208.79715,208.86115,208.81544,208.87335,208.93125,209.15985,210.68995,211.10447,211.73846,211.87868,208.81239,208.82152,209.26959,210.20228,211.74761,213.23807,215.64905,216.47201,216.53296
51.925,208.76667,48.30620,4.25596,18.77404,7.81232,0.00000,0.00000,0.00000,0.02134,0.02437,0.00000,0.01219,0.00913,0.11886,0.06402,0.00000,0.02742,0.03658,0.28041,0.00913,12.90219,16.46835,20.02231,33.87548,0.00305,0.04266,12.50594,36.85033,21.97609,8.90627,13.82572,23.06116,23.52751,0.00000,0.00000,0.07620,10.97585,16.19098,23.50619,25.80436,20.08328,24.11272,0.01524,0.09449,0.04573,0.00000,0.00000,0.08839,0.12801,0.05791,0.00000,0.15848,0.12193,0.01219,0.05486,0.05181,1.04243,0.09449,25.95983,14.48410,0.10972,0.08533,0.23470,0.65228,0.19508,30.14471,27.61794,12.14932,8.41249,208.77885,208.83981,208.89772,208.87030,208.97087,209.17815,209.25130,209.30921,209.42807,208.84591,208.85201,208.83068,209.03489,209.12024,209.31835,210.59241,211.58911,212.57361,208.64778,208.79715,208.75448,212.99118,219.14510,227.01504,231.90404,238.25911,242.07216,208.55940,208.76971,208.81239,209.60486,212.80831,218.74276,226.43593,230.10571,232.19664,208.80324,208.75448,208.76361,208.73009,208.84896,208.76666,208.73314,208.79105,208.83068,208.68133,208.74837,208.82763,208.80629,209.07756,209.59876,209.87614,210.40038,211.24469,208.79105,208.81544,209.03489,210.22665,211.33612,212.29625,214.95105,216.74024,216.66707
