obs,sim
0.129407988962,0.192991
0.30582194328,0.189895
0.30865362794,0.643582
0.228800120528,0.819179
0.186608019094,0.690494
0.222570414276,0.577371
0.239843690702,0.643139
0.22511893047,0.598908
0.66261421044,0.486043
NaN,1.570055
5.8615872462,3.552994
6.4279241782,3.185464
2.62213999516,3.053926
1.7414860659,2.279851
1.49512950048,1.5995
1.19780261118,1.405145
1.0901985941,1.094454
0.92312919916,1.078514
0.7503964349,0.946901
0.66261421044,0.800693
0.7503964349,0.683613
0.69942611102,1.113513
0.5804953553,1.048679
0.54651513938,0.891458
0.94295099178,1.107577
0.75322811956,1.315729
0.69659442636,1.368374
0.6371290485,1.182433
0.61447557122,0.961228
0.99958468498,1.087395
0.80419844344,1.412739
0.82402023606,1.431012
0.72774295762,1.317858
0.6796043184,1.012332
0.6229706252,0.787867
0.56067356268,0.632985
0.57483198598,0.543016
0.54651513938,0.844588
0.5380200854,0.853075
0.45590123026,0.962618
0.3964358524,0.787127
0.35112889784,0.645224
0.32281205124,0.537061
0.30015857396,0.463067
0.28883183532,0.394539
0.3398021592,0.482277
0.276938759748,0.476675
0.36245563648,0.577388
0.3114853126,0.834385
0.35679226716,0.75961
0.33130710522,0.66653
0.37095069046,0.542311
0.7220795883,0.646544
1.14116891798,1.377529
0.85233708266,1.660853
0.74190138092,1.250949
0.6512874718,0.910672
0.6654458951,0.815179
0.63429736384,0.887949
0.79004002014,1.078175
0.67677263374,1.266839
1.19213924186,1.20797
1.19780261118,1.785455
1.13550554866,1.657231
1.04205995488,1.591289
1.05055500886,1.42267
0.84667371334,1.195017
0.7503964349,0.922267
0.6654458951,0.730156
0.58899040928,0.589359
0.5238616621,0.480954
0.4672279689,0.390397
0.41625764502,0.323602
0.3822774291,0.2717
0.33130710522,0.240851
0.49271313084,0.321783
0.39077248308,0.453885
0.3114853126,0.429038
0.271558558894,0.360881
0.30299025862,0.316429
0.3398021592,0.587915
0.31714868192,0.744589
0.283168466,0.724932
0.237295174508,0.592359
0.2123763495,0.466537
0.227667446664,0.431987
0.20529713785,0.420731
0.178962470512,0.35078
0.153477308572,0.294148
0.144982254592,0.252088
0.150362455446,0.220401
0.25909914639,0.302239
0.196518915404,0.485655
0.153477308572,0.427382
0.15857434096,0.401729
0.146681265388,0.327164
0.153760477038,0.258503
0.160273351756,0.333209
0.130540662826,0.290899
0.118364418788,0.230917
0.124027788108,0.171781
0.237012006042,0.24448
0.188590198356,0.470247
0.153477308572,0.415029
0.131106999758,0.326843
0.113550554866,0.253161
0.105905006284,0.198163
0.097409952304,0.14352
0.09486143611,0.115825
0.095427773042,0.093388
0.101091142362,0.078929
0.087215887528,0.091891
0.126576304302,0.086448
0.165370384144,0.181696
0.118364418788,0.19371
0.104205995488,0.178497
0.089764403722,0.144049
0.080986181276,0.116548
0.07220795883,0.094812
0.06796043184,0.075193
0.061447557122,0.058867
0.060314883258,0.051644
0.051536660812,0.043633
0.040493090638,0.039635
0.027750509668,0.035223
0.024918825008,0.03331
0.041625764502,0.030508
0.028600015066,0.068451
0.02690100427,0.065294
0.021520803416,0.058297
0.017556444892,0.047707
0.017556444892,0.042029
0.017839613358,0.035562
0.016423771028,0.032248
0.019538624154,0.028505
0.024918825008,0.027089
0.022936645746,0.025108
0.020104961086,0.024182
0.017273276426,0.02295
0.015857434096,0.022337
NaN,0.021517
0.01840595029,0.021076
0.024918825008,0.020506
0.023502982678,0.020167
NaN,0.019751
0.02548516194,0.019472
0.027750509668,0.019153
0.026617835804,0.018912
0.033130710522,0.018657
0.033130710522,0.018442
0.029449520464,0.01823
0.028883183532,0.0179
0.027184172736,0.017543
0.03256437359,0.017247
0.0283168466,0.016995
0.02973268893,0.016756
0.031998036658,0.016571
0.030015857396,0.016364
0.030865362794,0.016223
0.031998036658,0.01604
0.029449520464,0.015925
0.034546552852,0.015763
0.04105942757,0.015664
0.038794079842,0.014873
0.03964358524,0.015222
0.031998036658,0.035486
0.029166351998,0.037945
0.027467341202,0.034005
0.02690100427,0.028303
0.027467341202,0.024626
0.03822774291,0.022012
0.030582194328,0.019986
0.027184172736,0.01811
0.02406931961,0.017222
0.028883183532,0.016427
0.03256437359,0.015634
0.040209922172,0.01606
0.05946537786,0.029988
0.048421807686,0.030118
0.054085177006,0.026957
0.047289133822,0.023397
0.047005965356,0.020696
0.07645548582,0.018454
0.08919806679,0.023904
0.042758438366,0.023139
0.036528732114,0.021046
0.03398021592,0.018798
0.030582194328,0.017123
0.03114853126,0.015435
0.031714868192,0.014369
0.036528732114,0.013581
0.033130710522,0.013144
0.03822774291,0.01269
0.039926753706,0.012434
0.057766367064,0.012159
0.028600015066,0.012
0.37661405978,0.013824
0.3256437359,0.101354
0.103922827022,0.131528
0.089481235256,0.18097
0.075605980422,0.164619
0.051819829278,0.131022
0.048704976152,0.104265
0.052952503142,0.090819
0.078154496616,0.081405
0.096843615372,0.10185
0.05804953553,0.092605
0.054085177006,0.082151
0.054368345472,0.066954
0.061164388656,0.055903
0.065695084112,0.059469
0.095427773042,0.074796
0.105055500886,0.074829
0.086932719062,0.068756
0.085233708266,0.056347
0.134788189816,0.04773
0.10477233242,0.118232
0.06937627417,0.130603
0.077304991218,0.113954
0.094295099178,0.091193
0.088914898324,0.07147
0.132522842088,0.058774
0.180661481308,0.110976
0.109303027876,0.126858
0.33413878988,0.164856
0.17981197591,0.268223
0.122611945778,0.314416
1.07887185546,0.287158
3.3697047454,0.67259
0.56067356268,1.41148
0.71358453432,1.135478
0.85233708266,1.418464
1.05338669352,1.538343
0.85233708266,1.650621
0.62013894054,1.304398
0.4389111223,1.053579
0.3681190058,0.800202
0.3256437359,0.624542
0.40209922172,0.618392
0.61447557122,0.916404
0.97126783838,1.124396
0.6088122019,1.365944
0.48421807686,1.063205
0.41342596036,0.797917
0.35112889784,0.62202
0.30015857396,0.495202
0.265612021108,0.400358
0.233330815984,0.32855
0.199067431598,0.273816
0.18689118756,0.231828
0.173865438124,0.199382
0.218322887286,0.174097
0.991089631,0.3931
0.63146567918,1.402794
0.51536660812,1.316035
0.5097032388,1.044522
0.90047572188,0.858078
0.74473306558,0.927334
0.87215887528,0.946027
3.4546552852,1.245313
2.25685267402,1.865292
1.40451559136,1.755539
1.12417881002,1.434148
0.92879256848,1.07751
0.77588159684,0.821638
0.63996073316,0.652046
0.52102997744,0.528715
0.45590123026,0.435817
0.39926753706,0.364939
0.34263384386,0.310269
0.31431699726,0.26514
0.283168466,0.228805
0.258815977924,0.200784
0.242392206896,0.180963
0.224269425072,0.1651
0.216340708024,0.151993
0.67394094908,0.145846
0.75605980422,0.76614
1.52627803174,1.3478
NaN,3.221277
NaN,4.509113
2.9166351998,3.278815
1.87174356026,2.220558
1.89156535288,1.886204
4.0493090638,1.830282
NaN,2.972611
NaN,5.052417
NaN,5.031606
NaN,7.737921
6.3996073316,5.977381
5.66336932,4.211225
4.7572302288,4.10931
3.398021592,3.686032
2.7325756969,2.77925
3.3697047454,2.475705
7.7304991218,4.846268
5.2669334676,5.106682
5.380200854,4.075647
8.211885514,5.254889
9.8825794634,8.871887
8.8914898324,7.011702
8.778222446,5.953559
6.796043184,5.363265
5.097032388,4.244792
4.813863922,3.285151
6.796043184,4.109
5.4085177006,6.414692
5.0120818482,5.56854
5.8615872462,4.258922
4.1908932968,5.058013
2.80053612874,4.153415
2.00483273928,3.234113
1.69617911134,2.636443
1.55459487834,2.234537
1.48097107718,2.28199
1.48946613116,2.462047
2.9449520464,2.626583
4.4740617628,4.559879
7.645548582,5.558936
6.3996073316,6.351126
5.4651513938,6.389383
5.9748546326,4.693598
5.238616621,5.660911
5.9748546326,4.564791
4.5873291492,5.542124
3.1998036658,4.279059
2.1662387649,3.260297
1.7131692193,2.618067
1.45265423058,2.277238
1.27142641234,2.000823
1.12417881002,1.788455
1.00241636964,1.617798
0.91746582984,1.505213
0.849505398,1.460494
0.79004002014,1.410335
0.72491127296,1.296713
0.67110926442,1.226686
0.60314883258,1.126558
0.566336932,1.032801
0.53518840074,0.958618
0.54085177006,0.895017
0.52102997744,0.839055
0.51536660812,0.789023
0.50403986948,0.934997
0.46439628424,0.914739
0.47289133822,0.836452
0.64562410248,1.073912
1.08170354012,1.668944
0.74473306558,2.95612
0.65695084112,2.33235
0.59182209394,1.805694
0.54368345472,1.403022
0.64845578714,1.155212
0.55784187802,1.326942
0.5804953553,1.376496
1.36770369078,1.450325
2.03314958588,2.356772
2.22570414276,2.616193
1.77829796648,2.332724
1.5149512931,2.155399
1.30540662826,2.043295
1.20063429584,1.612705
1.0477233242,1.517368
1.25443630438,1.457619
1.132673864,1.861546
0.99958468498,1.800635
0.95427773042,1.419775
0.92596088382,1.13237
0.91180246052,0.943159
0.78437665082,1.10755
0.68243600306,1.021233
0.9627727844,0.873627
0.85516876732,1.672372
0.8211885514,1.798309
0.82685192072,1.414613
0.83251529004,1.089958
0.76738654286,0.86942
0.68809937238,0.849218
0.67677263374,1.075899
0.7928717048,1.384581
0.67677263374,1.596208
0.65411915646,1.636617
0.59182209394,1.326617
0.65695084112,1.019143
0.58615872462,0.831746
0.53235671608,0.642979
0.67394094908,0.558609
0.56350524734,1.103486
0.5804953553,1.258843
0.51253492346,1.284682
0.47572302288,1.121146
0.44457449162,0.952479
0.68809937238,0.884439
0.95994109974,1.209229
0.99675300032,2.047931
0.92312919916,1.887977
0.84101034402,1.530598
0.7928717048,1.13434
0.74756475024,0.874224
0.68243600306,0.704093
0.59748546326,0.653977
0.53518840074,0.535729
0.50120818482,0.446008
0.47005965356,0.379072
0.44740617628,0.327109
0.424752699,0.286298
0.39360416774,0.253792
0.41342596036,0.247999
0.3964358524,0.396518
0.34829721318,0.378509
0.31714868192,0.324138
0.30299025862,0.274522
0.29449520464,0.23088
0.274390243554,0.192863
0.256550630196,0.170222
0.2973268893,0.183893
0.30015857396,0.527595
0.240410027634,0.530302
0.215491202626,0.438506
0.211243675636,0.346268
0.19680208387,0.277438
0.181794155172,0.224863
0.169051574202,0.178208
0.165087215678,0.144518
0.146964433854,0.123046
0.132239673622,0.106158
0.12884165203,0.092968
0.136770369078,0.082595
0.158008004028,0.149827
0.18547534523,0.164396
0.47005965356,0.457706
0.50687155414,0.89475
0.50687155414,1.265989
0.35112889784,1.221831
0.3681190058,1.056066
0.44740617628,1.007693
0.44174280696,1.096915
0.3256437359,1.005703
0.268726874234,0.776726
0.243241712294,0.597901
0.37661405978,0.500725
0.43607943764,0.724861
0.267027863438,0.741942
0.35962395182,0.666049
0.265895189574,0.817993
0.214075360296,0.667012
0.188023861424,0.515354
0.175847617386,0.401687
0.169617911134,0.315992
0.172449595794,0.251265
0.159707014824,0.202161
0.166786226474,0.164677
0.170750584998,0.199541
0.16565355261,0.179554
0.15291097164,0.176818
0.150928792378,0.170991
0.150928792378,0.187092
0.135354526748,0.162501
0.124310956574,0.128849
0.115249565662,0.105649
0.10901985941,0.091415
0.10052480543,0.078663
0.091180246052,0.068274
0.09344559378,0.060104
0.095994109974,0.054
0.094011930712,0.049098
0.08353469747,0.045056
0.0707921165,0.041718
0.070508948034,0.038985
0.079853507412,0.036557
0.063996073316,0.034438
0.065978252578,0.032574
0.066261421044,0.030914
0.07220795883,0.029419
0.071358453432,0.029876
0.08636638213,0.028333
0.080136675878,0.038277
0.077021822752,0.03711
0.079570338946,0.034746
0.078437665082,0.030781
0.07645548582,0.028169
0.093162425314,0.024709
0.092879256848,0.077296
0.076738654286,0.077181
0.070508948034,0.064953
0.066827757976,0.05357
0.06371290485,0.043991
0.059182209394,0.036852
0.057200030132,0.030961
0.060031714792,0.025577
0.061164388656,0.02233
0.06371290485,0.020215
0.06796043184,0.01829
0.057200030132,0.025679
0.048704976152,0.024707
0.047855470754,0.023437
0.047005965356,0.022346
0.044174280696,0.021429
0.042758438366,0.0207
0.054651513938,0.020092
0.054085177006,0.022495
0.049837650016,0.022259
0.04672279689,0.021501
0.050403986948,0.020442
0.045023786094,0.019519
0.045590123026,0.018702
0.050687155414,0.018212
0.047572302288,0.017709
0.044457449162,0.017368
0.045873291492,0.017013
0.047572302288,0.016746
0.04389111223,0.016472
0.046439628424,0.01625
0.04813863922,0.015895
0.04389111223,0.015279
0.03398021592,0.020097
0.029166351998,0.019871
0.032847542056,0.019334
0.038510911376,0.018876
0.035679226716,0.018291
0.034263384386,0.0178
0.030015857396,0.017384
0.033130710522,0.018554
0.031431699726,0.018697
0.035112889784,0.018477
0.038510911376,0.018219
0.041625764502,0.017989
0.039926753706,0.017789
0.038510911376,0.017612
0.029449520464,0.017459
0.044457449162,0.017322
0.040209922172,0.023841
0.03398021592,0.024708
0.032847542056,0.023432
0.038510911376,0.02188
0.037944574444,0.020552
0.03822774291,0.019511
0.037095069046,0.018712
0.03256437359,0.018092
0.048704976152,0.017589
0.03398021592,0.017153
0.044457449162,0.017856
0.032281205124,0.017804
0.029166351998,0.01747
0.028033678134,0.017081
0.063429736384,0.016733
0.046156459958,0.032184
0.041908932968,0.037127
0.036528732114,0.03443
0.060598051724,0.03034
0.05380200854,0.050324
0.041625764502,0.065925
0.049271313084,0.084049
0.03964358524,0.077625
0.034546552852,0.068247
0.034829721318,0.056622
0.03114853126,0.046553
0.028600015066,0.038692
0.026051498872,0.032739
0.025768330406,0.02827
0.027184172736,0.024925
0.024635656542,0.02242
0.02973268893,0.020513
0.027750509668,0.018895
0.03114853126,0.017591
0.037095069046,0.016907
0.03964358524,0.017759
0.043607943764,0.017585
0.041625764502,0.0192
0.04105942757,0.019061
0.050403986948,0.023032
0.07645548582,0.022946
0.080986181276,0.021442
0.077021822752,0.019863
0.080419844344,0.018558
0.056916861666,0.017543
0.150928792378,0.016603
0.191421883016,0.056537
0.0707921165,0.112124
0.051536660812,0.106678
0.140451559136,0.09185
0.073340632694,0.127176
0.062013894054,0.115037
0.078720833548,0.093218
0.077304991218,0.073968
0.10052480543,0.058983
0.09486143611,0.067179
0.126576304302,0.064864
0.04955448155,0.055364
0.051819829278,0.045788
0.069942611102,0.037988
0.094578267644,0.042201
0.119213924186,0.039071
0.129691157428,0.033918
0.58899040928,0.037153
0.60598051724,0.336873
0.64562410248,0.526471
0.94578267644,0.820436
2.50037755478,1.049981
8.211885514,2.187254
1.46964433854,3.365079
1.2176244038,3.041107
1.3167333669,2.190229
1.76413954318,2.676743
1.58857509426,2.281704
2.4352488076,2.490213
1.32239673622,2.291351
1.35071358282,1.698949
1.93404062278,1.884616
1.14400060264,1.534045
0.92312919916,1.186518
1.15532734128,0.954919
1.09586196342,1.66952
1.20063429584,1.432656
4.1342596036,2.05215
4.3324775298,2.976588
4.955448155,3.793356
4.2758438366,3.139071
4.813863922,2.437726
3.8794079842,3.129257
2.36162500644,2.473563
1.63671373348,2.070937
1.62255531018,1.655356
1.25726798904,1.695902
1.09303027876,1.398693
0.991089631,1.24276
0.88631729858,1.059136
0.7928717048,0.905879
0.707921165,0.785183
0.6371290485,0.690113
0.59748546326,0.614446
0.69659442636,0.553442
0.59748546326,0.936789
1.15249565662,1.017137
1.56308993232,2.917247
4.3041606832,3.163219
7.9853507412,3.361591
6.1164388656,6.034779
4.9271313084,5.132411
3.681190058,3.552713
2.28233783596,2.505702
1.76697122784,1.877713
1.53477308572,1.499625
1.96235746938,1.264703
1.46681265388,1.866273
2.50037755478,2.272629
2.2795061513,3.179639
2.83168466,3.403828
5.1253492346,3.79148
3.964358524,5.36799
3.9077248308,4.177397
2.63063504914,2.980825
1.93404062278,2.243601
1.60839688688,1.776158
1.4441591766,1.483677
2.3502982678,1.519923
8.8631729858,3.534319
5.3235671608,4.839931
4.9837650016,4.29135
7.362380116,3.659588
6.0314883258,3.596599
4.7572302288,4.198803
3.5962395182,3.284098
2.83168466,2.805263
2.0104961086,2.33192
1.5857434096,1.889204
1.3875254834,1.585373
1.2459412504,1.377211
1.132673864,1.218196
1.0760401708,1.091008
0.991089631,1.022461
0.9627727844,0.993502
0.991089631,1.381636
0.991089631,1.428154
0.8778222446,1.434068
0.849505398,1.37092
0.8211885514,1.212779
0.8211885514,1.039644
0.7928717048,0.886793
0.7645548582,0.762817
0.7362380116,0.672006
0.6796043184,0.603888
0.6512874718,0.548274
0.6229706252,0.502434
0.5946537786,0.463966
0.566336932,0.431145
0.5380200854,0.40271
0.5097032388,0.377723
0.5097032388,0.391348
0.4813863922,0.368524
0.4813863922,0.419364
0.4813863922,0.397805
0.5380200854,0.650233
0.6512874718,0.696055
0.566336932,1.075007
0.7362380116,1.389501
0.6229706252,1.84975
0.5946537786,1.488305
0.6512874718,1.272725
1.41584233,1.455261
2.1803971882,2.91196
2.0388129552,2.939916
1.7839613358,2.155742
1.6423771028,1.608433
3.7095069046,1.277845
2.690100427,2.483283
2.6051498872,2.119221
2.123763495,2.119899
3.5962395182,1.788233
5.5784187802,2.422889
5.66336932,2.699693
6.4562410248,2.746009
5.1819829278,2.919007
3.5962395182,2.431594
3.7378237512,2.328401
3.4546552852,2.920228
2.8033678134,2.443235
2.2370308814,1.837511
1.8689118756,1.42736
1.7839613358,1.171165
1.5007928698,1.48841
1.3592086368,1.326032
1.2459412504,1.423602
1.1609907106,1.28742
1.1893075572,1.116356
1.0194064776,1.345332
0.9627727844,1.143283
0.8778222446,0.946839
0.849505398,0.795317
0.849505398,0.676711
0.7928717048,0.574849
0.8778222446,0.514887
0.9627727844,1.187259
0.7362380116,1.183798
0.6796043184,0.961218
0.6229706252,0.782453
0.8778222446,0.751001
1.3592086368,1.261737
0.991089631,2.286747
0.9627727844,1.954558
0.849505398,1.510757
0.7645548582,1.134759
0.7362380116,0.890853
0.8211885514,0.765174
0.7362380116,0.97394
0.6512874718,0.848229
0.5946537786,0.700385
0.5946537786,0.556137
0.566336932,0.456201
0.5380200854,0.387406
0.9627727844,0.358133
0.849505398,1.519839
1.1893075572,1.974726
1.0194064776,1.943528
1.0194064776,1.47931
0.9627727844,1.216094
0.8778222446,1.016916
0.849505398,0.820691
0.7362380116,0.92339
0.6796043184,0.783515
0.8778222446,0.771513
0.991089631,1.390265
0.8778222446,1.327061
0.849505398,1.02316
0.9627727844,0.804997
0.9344559378,1.174748
0.7645548582,1.007114
0.707921165,0.791527
0.6512874718,0.651769
0.5946537786,0.509748
0.566336932,0.409439
0.5380200854,0.342966
0.5097032388,0.291563
0.4530695456,0.25222
0.4530695456,0.239967
0.7645548582,0.413287
0.707921165,0.920192
0.9061390912,1.09535
0.6796043184,0.951352
0.566336932,0.736691
0.5097032388,0.576187
0.5097032388,0.454688
0.4530695456,0.364697
0.424752699,0.296573
0.3964358524,0.232523
0.3681190058,0.195421
0.3681190058,0.186806
0.3398021592,0.191881
0.3114853126,0.166745
0.283168466,0.142618
0.27750509668,0.125555
0.25768330406,0.111294
0.27467341202,0.164962
0.3114853126,0.168491
0.3114853126,0.39354
0.26051498872,0.38661
0.23786151144,0.318661
0.23502982678,0.253826
0.2265347728,0.212832
0.2123763495,0.173551
0.20104961086,0.141742
0.1982179262,0.110265
0.18972287222,0.092184
0.17273276426,0.078839
0.15291097164,0.068156
0.15857434096,0.05973
0.1557426563,0.053133
0.15007928698,0.047846
0.16140602562,0.050545
0.22370308814,0.065049
0.1982179262,0.137272
0.1840595029,0.154376
0.16423771028,0.139201
0.2548516194,0.123502
0.27184172736,0.328951
0.18689118756,0.320085
0.16140602562,0.258179
0.141584233,0.20065
0.141584233,0.15694
0.13592086368,0.123132
0.13592086368,0.100005
0.13592086368,0.088147
0.1274258097,0.073361
0.11609907106,0.056636
0.10477233242,0.049501
0.09627727844,0.042327
0.0991089631,0.037318
0.09061390912,0.032935
0.12176244038,0.030894
0.12459412504,0.073021
0.10760401708,0.07785
0.09344559378,0.067874
0.11043570174,0.062541
0.1274258097,0.139449
0.10194064776,0.159176
0.09061390912,0.135773
0.0849505398,0.1083
0.0707921165,0.085277
0.06796043184,0.067724
0.0707921165,0.054679
0.05946537786,0.044622
0.06229706252,0.035024
0.06512874718,0.030665
0.06229706252,0.026858
0.05946537786,0.025095
0.05946537786,0.022586
0.06229706252,0.021728
0.08211885514,0.026096
0.06229706252,0.026179
0.06229706252,0.024612
0.06512874718,0.022778
0.07928717048,0.021962
0.13875254834,0.044323
0.08211885514,0.10976
0.0707921165,0.10602
0.08211885514,0.095872
0.07362380116,0.08224
0.06512874718,0.067273
0.05946537786,0.057861
0.05097032388,0.047892
0.04813863922,0.039173
0.04813863922,0.033109
0.05380200854,0.029069
0.0566336932,0.025282
0.05380200854,0.021988
0.03964358524,0.020284
0.03681190058,0.018551
0.03681190058,0.017684
0.03964358524,0.016863
0.04530695456,0.016363
0.04813863922,0.015556
0.0566336932,0.015037
0.05380200854,0.014519
0.05097032388,0.014248
0.05380200854,0.013908
0.04530695456,0.013761
0.04530695456,0.013525
0.04813863922,0.01344
0.04813863922,0.01327
0.04530695456,0.013216
0.06796043184,0.013084
0.0424752699,0.013044
0.03964358524,0.012936
0.0424752699,0.012903
0.18689118756,0.015115
0.20954466484,0.057262
0.13592086368,0.091046
0.07928717048,0.084203
0.07362380116,0.068704
0.07645548582,0.055128
0.07645548582,0.044071
0.07362380116,0.036023
0.07362380116,0.02967
0.0707921165,0.025162
0.06796043184,0.021519
0.06512874718,0.018517
0.0707921165,0.016
0.0707921165,0.015321
0.07362380116,0.014728
0.07362380116,0.014525
0.1274258097,0.01611
0.0991089631,0.036152
0.09627727844,0.037443
0.0849505398,0.035016
0.08778222446,0.031747
0.05946537786,0.02814
0.03681190058,0.025136
0.03964358524,0.022627
0.04530695456,0.020821
0.05097032388,0.019325
0.05946537786,0.018307
0.05946537786,0.017445
0.05946537786,0.017153
0.0991089631,0.026268
0.0707921165,0.029567
0.06512874718,0.027706
0.07645548582,0.025139
0.11043570174,0.02258
0.10760401708,0.020771
0.11893075572,0.0192
0.16423771028,0.018194
0.1840595029,0.017237
0.18689118756,0.016721
0.19538624154,0.016105
0.6796043184,0.01605
0.3398021592,0.087917
0.849505398,0.093983
0.5097032388,0.199581
0.4813863922,0.199774
0.707921165,0.23414
0.4530695456,0.268847
0.3681190058,0.238398
0.3114853126,0.190311
0.3681190058,0.152195
0.424752699,0.177259
0.3964358524,0.15808
0.5097032388,0.127644
0.3681190058,0.177955
0.3398021592,0.171685
0.3114853126,0.143945
0.3114853126,0.114368
0.3398021592,0.09034
0.566336932,0.095523
0.5946537786,0.180012
0.9061390912,0.218796
1.5007928698,0.54518
3.0299025862,0.710981
1.0760401708,1.291229
0.7362380116,1.020542
0.6229706252,0.737129
0.6229706252,0.552597
0.6512874718,0.489147
0.566336932,0.3944
0.5946537786,0.307472
0.5946537786,0.242017
0.5946537786,0.190314
0.6229706252,0.153318
0.5946537786,0.1236
0.6229706252,0.10294
0.5946537786,0.085555
0.5946537786,0.070448
0.6229706252,0.060289
0.5946537786,0.053505
0.5946537786,0.048245
0.5946537786,0.044102
0.6229706252,0.040801
0.6229706252,0.038147
0.9344559378,0.035989
0.7645548582,0.03421
0.991089631,0.03268
0.8778222446,0.031349
0.7645548582,0.207799
0.7362380116,0.263689
1.5007928698,0.256495
2.406931961,0.352764
1.8972287222,0.404866
2.0954466484,0.340285
1.557426563,0.388686
1.274258097,1.088608
1.1043570174,1.092613
0.9627727844,1.613691
0.8778222446,1.563822
0.7928717048,2.017335
0.849505398,1.860703
0.991089631,1.347755
0.9061390912,0.974554
1.1043570174,0.743418
0.991089631,0.589067
1.0760401708,0.803888
4.7005965356,0.725269
11.5249565662,1.290031
10.7887185546,1.751637
6.2580230986,1.451324
3.9926753706,1.268919
2.2936645746,1.799992
1.7273276426,1.577909
1.4724760232,1.548393
1.3592086368,1.278605
1.2176244038,1.322874
1.1043570174,1.17675
0.991089631,1.357326
0.9344559378,1.089942
0.991089631,0.943609
0.9344559378,0.773297
1.0194064776,0.64697
1.2459412504,0.538933
1.6423771028,0.686368
2.6617835804,0.676534
1.7556444892,0.967136
1.6706939494,0.82884
2.4352488076,1.569205
4.1342596036,3.336142
2.6334667338,3.409338
3.0865362794,2.508503
3.4546552852,2.128151
5.0403986948,2.698059
3.0582194328,2.604034
2.3219814212,3.155717
1.7273276426,3.695188
1.557426563,4.775155
2.0671298018,3.828158
5.4934682404,4.778366
4.4174280696,3.998163
5.7200030132,4.477322
3.0299025862,4.473861
2.3219814212,3.772591
5.7200030132,2.928632
4.1342596036,3.957602
4.9837650016,3.541815
4.0493090638,4.408431
4.2758438366,4.179902
2.265347728,4.353459
2.5201993474,3.300475
2.8883183532,2.936109
1.7273276426,2.351021
1.557426563,2.133641
1.4441591766,1.811285
1.3308917902,1.559892
1.274258097,1.396529
1.132673864,1.249687
1.0194064776,1.208604
0.9627727844,1.101471
0.9344559378,0.997477
0.9061390912,0.909321
1.1043570174,0.83548
1.41584233,1.075925
1.1893075572,1.216748
1.5291097164,2.597003
1.7273276426,2.841449
5.521785087,2.538288
3.1998036658,3.922381
5.238616621,3.643416
3.4263384386,4.546406
1.3592086368,3.704701
1.3025749436,3.329684
1.7273276426,2.643422
7.2774295762,2.485379
3.2847542056,3.517163
2.83168466,3.586521
2.2370308814,3.016535
1.840595029,2.420357
1.6423771028,1.903802
1.5007928698,1.594239
1.3592086368,1.515762
1.2459412504,1.329013
1.1609907106,1.168731
1.0760401708,1.034261
1.0194064776,0.924561
0.9627727844,0.835268
0.9344559378,0.760693
0.8778222446,0.712325
0.849505398,0.658608
0.7928717048,0.619011
0.7928717048,0.57546
0.7362380116,0.636929
0.6796043184,0.661674
0.6512874718,0.610011
0.6229706252,0.543073
0.7362380116,0.487937
0.6229706252,0.757538
0.5946537786,0.845845
0.566336932,0.772767
0.5380200854,1.037488
0.5380200854,0.905701
0.5097032388,0.768415
0.7645548582,0.647714
0.5946537786,0.788085
0.566336932,1.557463
0.5946537786,1.292569
0.566336932,1.15189
1.1609907106,1.203982
1.7273276426,1.33255
1.8689118756,2.569431
1.41584233,2.924643
1.3308917902,2.390494
2.2087140348,1.867133
1.3592086368,1.673305
1.3025749436,2.218395
1.3875254834,1.830128
1.0194064776,1.798277
1.41584233,1.541186
1.2459412504,1.246296
0.991089631,1.756848
1.8122781824,1.437033
1.2459412504,1.301223
1.5007928698,1.930769
1.4441591766,1.628161
1.3592086368,1.711025
1.1893075572,1.738796
0.991089631,1.721321
0.9061390912,1.580611
0.8211885514,1.300686
0.991089631,1.057592
0.9061390912,0.876237
0.9344559378,1.174156
0.9344559378,1.305205
0.7928717048,1.305859
0.9627727844,1.267423
0.849505398,1.113267
0.707921165,1.346046
0.6796043184,1.170512
0.6512874718,0.934826
0.6796043184,0.751953
0.707921165,0.720867
0.7362380116,0.772872
0.6229706252,0.778007
0.5946537786,0.746819
0.566336932,0.638555
0.566336932,0.525493
0.566336932,0.624175
0.991089631,0.613669
1.5857434096,0.880847
0.991089631,2.072095
0.7645548582,1.998908
0.6229706252,1.56359
0.566336932,1.149505
0.566336932,0.87575
0.7928717048,0.699742
0.849505398,0.639234
0.5946537786,0.913865
0.5097032388,0.902591
0.5380200854,0.738773
0.5097032388,0.583182
0.4530695456,0.557641
0.424752699,0.452516
0.424752699,0.367993
0.424752699,0.306213
0.424752699,0.258903
0.3964358524,0.222077
0.3964358524,0.193264
0.3681190058,0.170525
0.3964358524,0.152251
0.3964358524,0.137352
0.3681190058,0.196063
0.3398021592,0.189682
0.3114853126,0.166887
0.3114853126,0.144878
0.283168466,0.121392
0.3398021592,0.10758
0.424752699,0.11465
0.3964358524,0.362722
0.3964358524,0.413426
0.424752699,0.390861
0.6229706252,0.437375
0.5380200854,0.772261
0.424752699,0.829469
0.3964358524,0.8217
0.5946537786,0.655311
0.3964358524,0.568144
0.3398021592,0.482522
0.3114853126,0.382724
0.3114853126,0.298931
1.1043570174,0.234262
0.5097032388,0.33769
0.3681190058,1.041765
0.3398021592,0.939313
0.3114853126,0.782423
