timeInRun,elev_m,inflow_cms,outlfow_cms
706870,473.18,16.14,30.38
706871,473.09,16.06,30.38
706872,472.99,16,30.38
706873,472.9,15.98,30.38
706874,472.8,15.75,30.38
706875,472.7,15.7,30.38
706876,472.6,15.56,30.38
706877,472.5,15.48,30.38
706878,472.4,15.34,30.38
706879,472.3,15.12,30.38
706880,472.2,15.15,30.38
706881,472.09,15.09,30.38
706882,471.89,15.01,44.54
706883,471.7,17.09,44.54
706884,471.53,19.27,44.54
706885,471.34,17.2,44.54
706886,471.15,16.44,44.54
706887,470.95,16.61,44.54
706888,470.76,16.1,44.54
706889,470.56,15.85,44.54
706890,470.35,15.53,44.54
706891,470.14,15.31,44.54
706892,469.93,15.14,44.54
706893,469.72,15.05,44.54
706894,469.52,15.42,44.54
706895,469.32,16.5,44.54
706896,469.14,20.66,44.54
706897,468.95,18.68,44.54
706898,468.74,16.44,44.54
706899,468.53,15.99,44.54
706900,468.32,15.57,44.54
706901,468.1,15.46,44.54
706902,467.89,15.4,44.54
706903,467.67,15.26,44.54
706904,467.45,14.95,44.54
706905,467.23,14.98,44.54
706906,467,14.83,44.54
706907,466.78,14.67,44.54
706908,466.55,14.3,44.54
706909,466.32,14.21,44.54
706910,466.08,14.16,44.54
706911,465.85,14.07,44.54
706912,465.62,14.07,44.54
706913,465.38,14.47,44.54
706914,465.15,14.49,44.54
706915,464.91,14.52,44.54
706916,464.67,14.83,44.54
706917,464.44,15.19,44.54
706918,464.21,14.76,44.54
706919,463.97,14.65,44.54
706920,463.73,14.47,44.54
706921,463.49,14.3,44.54
706922,463.24,14.15,44.54
706923,463,14.09,44.54
706924,462.75,14,44.54
706925,462.5,14,44.54
706926,462.25,14.28,44.54
706927,462.07,14.13,36.05
706928,461.89,13.99,36.05
706929,461.7,13.7,36.05
706930,461.51,13.79,36.05
706931,461.32,13.73,36.05
706932,461.13,13.61,36.05
706933,460.95,13.61,36.05
706934,460.66,13.63,48.38
706935,460.3,13.62,55.12
706936,459.95,13.59,55.08
706937,459.59,13.59,53.65
706938,459.24,13.44,54.48
706939,458.88,13.46,53.29
706940,458.53,13.28,53.12
706941,458.18,13.28,53.11
706942,457.8,13.24,55.34
706943,457.43,13.41,55.14
706944,457.05,14.48,54.83
706945,456.68,14.19,55.55
706946,456.3,13.97,53.38
706947,455.93,14.23,54.47
706948,455.55,14.4,54.74
706949,455.15,14.17,56.25
706950,454.75,13.97,55.2
706951,454.35,13.92,55.14
706952,453.95,13.89,55.11
706953,453.55,13.83,53.68
706954,453.15,13.72,54.5
706955,452.75,13.75,53.1
706956,452.35,13.66,53.01
706957,451.69,13.69,78.69
706958,451.03,13.58,77.01
706959,450.37,13.69,75.69
706960,449.71,14.45,76.46
706961,449.04,13.97,74.89
706962,448.38,13.78,75.43
706963,447.72,13.75,72.75
706964,447,13.61,79.08
706965,446.28,13.49,76.11
706966,445.56,13.44,77.22
706967,444.84,13.29,75.4
706968,444.12,13.24,73.92
706969,443.4,13.29,73.97
706970,442.68,13.27,73.05
706971,441.96,13.27,72
706972,441.96,13.27,13.51
706973,441.96,13.24,13.24
706974,441.96,13.3,13.3
706975,441.96,13.33,13.33
706976,441.96,13.47,13.47
706977,441.96,13.73,13.73
706978,441.96,18.74,18.74
706979,441.96,25.25,25.25
706980,441.96,43.15,42.91
706981,441.96,40.06,40.06
706982,441.96,39.36,39.36
706983,441.96,25.28,25.52
706984,441.96,21.35,21.35
706985,441.96,19.48,19.48
706986,441.96,16.22,16.22
706987,441.96,18.54,18.54
706988,441.96,17.64,17.64
706989,441.96,17.38,17.38
706990,441.96,22.9,22.9
706991,441.96,35.99,35.74
706992,441.96,33.38,33.62
706993,441.96,22.36,22.36
706994,441.96,36.21,35.97
706995,441.96,72.77,72.77
706996,441.96,101.65,101.65
706997,441.96,80.9,80.9
706998,441.96,49.1,49.1
706999,441.96,47.45,47.45
707000,441.96,38.93,38.93
707001,441.96,33.72,33.96
707002,441.96,30.32,30.32
707003,441.96,28.93,28.93
707004,441.96,25.08,25.08
707005,441.96,23.19,23.19
707006,441.96,21.51,21.51
707007,441.96,21.83,21.83
707008,441.96,22.42,22.42
707009,441.96,22.08,22.08
707010,441.96,18.85,18.85
707011,441.96,18.14,18.14
707012,441.96,18.88,18.88
707013,441.96,21.09,21.09
707014,441.96,20.95,20.95
707015,441.96,18.74,18.74
707016,441.96,17.92,17.92
707017,441.96,19.96,19.96
707018,441.96,19.93,19.93
707019,441.96,23.41,23.41
707020,441.96,22.25,22.25
707021,441.96,21.54,21.54
707022,441.96,22.15,22.14
707023,441.96,20.71,20.71
707024,441.96,17.82,17.83
707025,441.96,18.25,18.25
707026,441.96,19.96,19.95
707027,441.96,18.94,18.94
707028,441.96,18.58,18.58
707029,441.96,17.57,17.57
707030,441.96,19.24,19.24
707031,441.96,18.62,18.62
707032,441.96,17.89,17.89
707033,441.96,17.27,17.27
707034,441.96,17.08,17.08
707035,441.96,17.14,17.14
707036,441.96,20.7,20.71
707037,441.96,20.79,20.79
707038,441.96,20.37,20.37
707039,442,31.39,28.32
707040,442.07,33.76,28.32
707041,442.03,25.36,28.32
707042,441.96,22.43,27.99
707043,441.96,21.93,21.93
707044,441.96,20.25,20.24
707045,441.96,20.06,20.06
707046,441.96,24.06,24.06
707047,442.45,68.52,28.32
707048,442.79,55.48,28.32
707049,443.02,47.05,28.32
707050,443.13,38.25,28.32
707051,443.4,51.04,28.32
707052,443.76,57.46,28.32
707053,444.14,61.75,28.32
707054,444.38,48.23,28.32
707055,444.5,38.66,28.32
707056,444.65,40.57,28.32
707057,444.93,52.18,28.32
707058,445.21,52.64,28.32
707059,445.49,52.61,28.32
707060,445.78,53.38,28.32
707061,446.03,50.27,28.32
707062,446.25,47.86,28.32
707063,446.36,38.57,28.32
707064,446.81,66.75,28.32
707065,447.77,115.11,28.32
707066,448.54,97.87,28.32
707067,449.19,87.96,28.32
707068,449.94,98.07,28.32
707069,450.81,110.03,28.32
707070,451.48,92.34,28.32
707071,452.09,86.96,28.32
707072,452.74,92.97,28.32
707073,453.42,96.01,28.32
707074,454.05,91.34,28.32
707075,454.79,104.91,28.32
707076,455.7,124.08,28.32
707077,456.59,122.13,28.32
707078,457.3,106.02,28.32
