timeInRun,elev_m,inflow_cms,outlfow_cms,active rule
707173,411.48,19.88,19.88,ZB:Max Con Flow - at Blue River
707174,411.48,28.57,28.57,ZB:Max Con Flow - at Blue River
707175,411.48,69.91,69.91,ZB:Max Con Flow - at Blue River
707176,411.48,56.36,56.36,Daily BiOp Max Rate Decrease:ZB
707177,411.48,33.23,33.23,ZB:Max Con Flow - at Blue River
707178,411.48,24.64,24.64,ZB:Max Con Flow - at Blue River
707179,411.48,18.75,18.75,ZB:Max Con Flow - at Blue River
707180,411.48,15.22,15.22,GC
707181,411.48,12.81,12.81,GC
707182,411.48,10.99,10.99,GC
707183,411.48,9.96,9.96,GC
707184,411.48,9.01,9.01,GC
707185,411.48,8.08,8.08,GC
707186,411.48,7.23,7.23,GC
707187,411.48,6.64,6.64,GC
707188,411.48,6.24,6.24,GC
707189,411.48,5.68,5.68,GC
707190,411.48,5.38,5.38,GC
707191,411.48,4.85,4.85,GC
707192,411.48,4.72,4.72,GC
707193,411.48,4.46,4.46,GC
707194,411.48,4.19,4.19,GC
707195,411.48,3.93,3.93,GC
707196,411.48,3.66,3.66,GC
707197,411.48,3.53,3.53,GC
707198,411.48,3.3,3.3,GC
707199,411.48,3.17,3.17,GC
707200,411.48,3.04,3.04,GC
707201,411.48,2.9,2.9,GC
707202,411.48,2.8,2.8,GC
707203,411.48,2.54,2.54,GC
707204,411.48,2.44,2.44,GC
707205,411.48,2.31,2.31,GC
707206,411.48,2.31,2.31,GC
707207,411.48,2.21,2.21,GC
707208,411.48,2.08,2.08,GC
707209,411.48,2.08,2.08,GC
707210,411.48,2.31,2.31,GC
707211,411.48,2.68,2.68,Min Flow - at Albany by Water Year Type
707212,411.47,2.08,2.35,Min Flow - at Albany by Water Year Type
707213,411.46,1.89,2.37,Min Flow - at Albany by Water Year Type
707214,411.44,1.75,2.75,Min Flow - at Albany by Water Year Type
707215,411.39,1.75,3.65,Min Flow - at Albany by Water Year Type
707216,411.34,1.65,3.88,Min Flow - at Albany by Water Year Type
707217,411.29,1.6,3.55,Min Flow - at Albany by Water Year Type
707218,411.24,1.53,3.98,Min Flow - at Albany by Water Year Type
707219,411.17,1.43,4.16,Min Flow - at Albany by Water Year Type
707220,411.11,1.4,4.02,Min Flow - at Albany by Water Year Type
707221,411.05,1.4,4,Min Flow - at Albany by Water Year Type
707222,410.98,1.3,4.14,Min Flow - at Albany by Water Year Type
707223,410.91,1.3,4.42,Min Flow - at Albany by Water Year Type
707224,410.84,1.23,4.36,Min Flow - at Albany by Water Year Type
707225,410.77,1.24,4.23,Min Flow - at Albany by Water Year Type
707226,410.71,1.17,4.31,Min Flow - at Albany by Water Year Type
707227,410.63,1.17,4.46,Min Flow - at Albany by Water Year Type
707228,410.56,1.11,4.72,Min Flow - at Albany by Water Year Type
707229,410.46,1.11,5.08,Min Flow - at Albany by Water Year Type
707230,410.37,1.01,4.75,Min Flow - at Albany by Water Year Type
707231,410.26,1.01,5.78,Min Flow - at Albany by Water Year Type
707232,410.15,1.01,5.87,Min Flow - at Albany by Water Year Type
707233,410.03,0.94,5.63,Min Flow - at Albany by Water Year Type
707234,409.93,0.94,5.47,Min Flow - at Albany by Water Year Type
707235,409.82,0.94,5.4,Min Flow - at Albany by Water Year Type
707236,409.72,0.94,5.37,Min Flow - at Salem
707237,409.61,0.88,5.35,Min Flow - at Albany by Water Year Type
707238,409.53,1.01,4.36,Min Flow - at Albany by Water Year Type
707239,409.5,2.96,4.3,Min Flow - at Albany by Water Year Type
707240,409.41,1.41,5.27,Min Flow - at Albany by Water Year Type
707241,409.3,1.12,5.59,Min Flow - at Albany by Water Year Type
707242,409.19,1.02,5.7,Min Flow - at Albany by Water Year Type
707243,409.07,0.95,5.81,Min Flow - at Albany by Water Year Type
707244,408.96,0.89,5.65,Min Flow - at Salem
707245,408.88,0.89,4.33,Min Flow - at Salem
707246,408.77,1.02,5.5,Min Flow - at Albany by Water Year Type
707247,408.63,1.48,7.42,Min Flow - at Albany by Water Year Type:Max Con Flow - at Blue River
707248,408.46,1.29,8.5,Min Flow - at Albany by Water Year Type:Max Con Flow - at Blue River
707249,408.29,1.06,8.5,Min Flow - at Albany by Water Year Type
707250,408.11,0.99,8.49,Min Flow - at Albany by Water Year Type
707251,407.91,1,8.49,Min Flow - at Albany by Water Year Type
707252,407.72,1,8.49,Min Flow - at Albany by Water Year Type
707253,407.54,1,8.49,Min Flow - at Albany by Water Year Type
707254,407.36,0.9,8.49,Min Flow - at Albany by Water Year Type
707255,407.18,0.9,8.49,Min Flow - at Albany by Water Year Type:Max Con Flow - at Blue River
707256,406.97,0.9,8.5,Min Flow - at Albany by Water Year Type
707257,406.8,0.84,7.95,Min Flow - at Albany by Water Year Type
707258,406.62,0.84,8.21,Min Flow - at Albany by Water Year Type
707259,406.42,0.84,8.48,Min Flow - at Albany by Water Year Type:Max Con Flow - at Blue River
707260,406.23,0.84,8.5,Min Flow - at Albany by Water Year Type:Max Con Flow - at Blue River
707261,406.04,0.84,8.5,GC
707262,405.85,0.77,8.39,GC
707263,405.75,0.77,4.59,GC
707264,405.36,0.77,15.13,GC
707265,404.98,0.77,15.6,GC
707266,404.6,1.6,16.92,GC
707267,404.21,1.54,15.89,GC
707268,403.83,1.07,15.43,GC
707269,403.41,1.01,16.03,GC
707270,402.99,0.91,15.87,GC
707271,402.57,0.85,16.55,GC
707272,402.15,0.85,15.69,GC
707273,401.73,0.85,15.98,GC
707274,401.31,0.85,15.13,GC
707275,400.9,0.78,15.45,GC
707276,400.48,0.78,14.67,GC
707277,400.03,0.92,16.91,GC
707278,399.58,3.11,17.81,GC
707279,399.13,1.65,16.36,GC
707280,398.68,1.42,16.13,GC
707281,398.23,2.05,16.75,GC
707282,397.79,1.55,16.26,GC
707283,397.34,1.35,15.49,GC
707284,396.83,1.25,17.01,GC
707285,396.32,1.19,16.77,GC
707286,395.82,1.12,16.79,GC
707287,395.31,1.02,15.26,GC
707288,394.8,1.02,16.28,GC
707289,394.3,0.95,15.6,GC
707290,393.79,0.95,15.19,GC
707291,393.28,1.02,14.26,GC
707292,392.68,1.11,17.6,GC
707293,392.08,5.15,20.64,GC
707294,391.48,18.69,34.18,GC
707295,390.88,9.5,24.14,GC
707296,390.27,5.28,20.19,GC
707297,389.67,3.72,18.43,GC
707298,389.07,2.83,15.5,GC
707299,388.47,2.5,16.59,GC
707300,387.68,2.03,18.88,GC
707301,386.9,1.93,18.07,GC
707302,386.11,1.71,17.84,GC
707303,385.33,1.65,16.35,GC
707304,384.54,1.55,16.25,GC
707305,383.76,1.54,14.82,GC
707306,382.97,2.6,15.88,GC
707307,382.19,4.88,18.01,GC
707308,381.12,5.01,21.43,GC
707309,380.06,3.67,20.08,GC
707310,378.99,3.04,18.03,GC
707311,377.92,2.56,17.56,GC
707312,376.85,2.33,16.46,GC
707313,375.79,2.22,16.5,GC
707314,374.72,2.08,14.36,GC
707315,373.12,2.78,21.2,GC
707316,371.52,14.81,32.65,GC
707317,369.92,11.74,27.88,GC
707318,368.32,14.41,29.62,GC
707319,366.72,21.38,35.54,GC
707320,365.12,21.61,34.77,GC
707321,363.52,24.85,37.12,GC:Vida Max Flood
707322,363.64,38.4,37.53,GC:Max Evacuation Release
707323,363.18,34.44,37.81,GC:Max Evacuation Release
707324,361.65,25.93,36.72,GC
707325,360.97,22.89,27.51,GC
707326,360.65,23.88,25.96,GC:Vida Max Flood
707327,368.29,89.96,30.67,GC:Max Evacuation Release
707328,372.72,93.26,48.92,GC:Max Evacuation Release
707329,371.43,46,59.52,GC:Max Evacuation Release
707330,368.97,31.93,56.44,GC:Max Evacuation Release
707331,367.12,33.78,50.55,GC:Max Evacuation Release
707332,365.49,32.52,46.13,GC:Max Evacuation Release
707333,368.28,66.16,42.24,GC:Max Evacuation Release
707334,369.68,62.2,48.89,GC:Max Evacuation Release
707335,368,36.42,52.25,GC:Max Evacuation Release
707336,365.83,29.61,48.23,GC:Max Evacuation Release
707337,363.43,24.36,43.06,GC:Max Evacuation Release
707338,360.83,19.2,37.31,GC
707339,359.69,15.45,22.74,GC
707340,359.69,12.85,12.85,GC
707341,359.69,11.23,11.23,GC
707342,359.69,9.72,9.72,GC
707343,359.69,8.81,8.81,GC
707344,359.69,7.92,7.92,GC
707345,359.69,7.48,7.48,GC
707346,359.69,6.87,6.87,GC
707347,359.69,6.6,6.6,GC
707348,359.69,28.14,28.14,GC:Vida Max Flood
707349,366.28,76.09,28.32,GC:Vida Max Flood
707350,367.54,54.94,44.12,GC:Vida Max Flood
707351,365.75,31.94,47.12,GC:Max Evacuation Release
707352,363.65,26.45,42.85,GC:Max Evacuation Release
707353,361.51,22.62,37.83,GC:Max Evacuation Release
707354,360.68,27.25,32.72,GC:Max Evacuation Release
707355,362.4,42.38,30.75,GC:Max Evacuation Release
707356,362.57,36.1,34.84,GC:Max Evacuation Release
707357,361.1,25.13,35.27,GC
707358,359.69,19.22,28.28,GC
707359,359.69,15.46,15.46,GC
707360,359.69,13.04,13.04,GC
707361,359.69,11.55,11.55,GC
707362,359.69,11.05,11.05,GC
707363,359.69,9.56,9.56,GC
707364,359.69,13.4,13.4,GC:Vida Max Flood
707365,363.82,56.62,28.32,GC:Max Evacuation Release
707366,363.85,38.48,38.24,GC:Max Evacuation Release
707367,365.97,55,38.32,GC:Max Evacuation Release
707368,371.32,93.32,43.38,GC:Max Evacuation Release
707369,370.47,47.71,56.17,GC:Max Evacuation Release
707370,367.97,29.9,54.14,GC:Max Evacuation Release
707371,364.81,21.63,48.16,GC:Max Evacuation Release
707372,361.61,17.16,40.62,GC
707373,359.69,14.22,26.7,GC
707374,359.69,12.66,12.66,GC
707375,359.69,11.91,11.91,GC
707376,359.69,11.22,11.22,GC
707377,359.69,10.5,10.5,GC
707378,359.69,10.01,10.01,GC
707379,359.69,9.85,9.85,GC
707380,359.69,9.68,9.68,GC
707381,359.69,11.67,11.67,GC
707382,359.69,11.02,11.02,GC
707383,359.69,19.94,19.94,GC:Vida Max Flood
707384,361.65,41.09,28.32,GC:Vida Max Flood
707385,361.03,28.87,33.06,GC:Vida Max Flood
707386,360.41,27.55,31.58,GC:Vida Max Flood
707387,360.47,30.5,30.1,GC:Vida Max Flood
707388,359.76,25.71,30.25,GC
707389,359.69,20.69,21.1,GC:Vida Max Flood
707390,367.64,87.37,27.84,GC:Vida Max Flood
707391,378.42,137.94,16.47,GC:Vida Max Flood
707392,377.51,60.28,73.13,GC:Max Evacuation Release
707393,374.73,36.16,70.94,GC:Max Evacuation Release
707394,371.31,25.98,64.3,GC:Vida Max Flood
707395,367.65,20.7,56.14,GC:Vida Max Flood
707396,364.18,18.82,47.39,GC:Vida Max Flood
707397,361.28,18.36,39.1,GC
707398,359.69,17.67,27.95,GC
707399,359.69,16.61,16.61,Daily BiOp Max Rate Decrease
707400,360.73,14.9,8.31,Daily BiOp Max Rate Decrease
707401,362.21,14.23,4.15,Daily BiOp Max Rate Decrease
707402,363.97,14.83,2.08,Min Flow - at Blue River
707403,365.53,13.61,1.42,Min Flow - at Blue River
707404,366.88,12.68,1.42,Min Flow - at Blue River
707405,368.07,11.93,1.42,Min Flow - at Blue River
707406,369.93,19,1.42,Min Flow - at Blue River
707407,371.49,17.18,1.42,Min Flow - at Blue River
707408,372.66,13.81,1.42,Min Flow - at Blue River
707409,373.59,12.49,1.42,Min Flow - at Blue River
707410,374.57,12.49,1.42,Min Flow - at Blue River
707411,375.49,12.86,1.42,Min Flow - at Blue River
707412,376.37,12.3,1.42,Min Flow - at Blue River
707413,377.22,11.93,1.42,Min Flow - at Blue River
707414,377.92,11.24,1.42,Min Flow - at Blue River
707415,378.56,10.38,1.42,Min Flow - at Blue River
707416,379.13,9.42,1.42,Min Flow - at Blue River
707417,379.64,8.63,1.42,Min Flow - at Blue River
707418,380.13,8.33,1.42,Min Flow - at Blue River
707419,380.65,8.63,1.42,Min Flow - at Blue River
707420,381.14,9.72,1.42,Min Flow - at Blue River
707421,381.96,14.45,1.42,Min Flow - at Blue River
707422,382.91,16.56,1.42,Min Flow - at Blue River
707423,384.27,24.39,1.42,Min Flow - at Blue River
707424,385.7,27.8,1.42,Min Flow - at Blue River
707425,386.86,24.63,1.42,Min Flow - at Blue River
707426,387.9,23.18,1.42,Min Flow - at Blue River
707427,388.92,23.9,1.42,Min Flow - at Blue River
707428,389.91,23.18,1.42,Min Flow - at Blue River
707429,390.79,23.38,1.42,Min Flow - at Blue River
707430,391.65,22.89,1.42,Min Flow - at Blue River
707431,392.4,20.64,1.42,Min Flow - at Blue River
707432,393.11,20.41,1.42,Min Flow - at Blue River
707433,393.9,22.16,1.42,Min Flow - at Blue River
707434,394.57,20.18,1.42,Min Flow - at Blue River
707435,395.07,17.17,1.42,Min Flow - at Blue River
707436,395.6,16.08,1.42,Min Flow - at Blue River
707437,396.12,16.94,1.42,GC
707438,396.48,15.88,5.05,GC
707439,396.78,15.26,5.8,GC
707440,397.08,17.84,8.09,GC
707441,397.38,29.37,20.66,GC
707442,397.67,26.99,17.64,GC
707443,397.95,34.46,25.22,GC:Max Con Flow - at Blue River
707444,398.85,54.95,25.49,GC
707445,398.52,34.79,45.76,Daily BiOp Max Rate Decrease:Max Con Flow - at Blue River
707446,399.14,46.02,25.49,GC
707447,399.08,42.72,44.77,Daily BiOp Max Rate Decrease:Max Con Flow - at Blue River
707448,399.09,25.67,25.49,Daily BiOp Max Rate Decrease
707449,399.27,18.99,12.96,Daily BiOp Max Rate Decrease
707450,399.59,16.95,6.48,Daily BiOp Max Rate Decrease
707451,400.09,19.46,3.24,GC
707452,400.45,22.9,9.65,GC
707453,400.72,22.4,13.53,GC
707454,400.98,19.92,11.3,GC
707455,401.24,19.46,10.25,GC
707456,401.51,22.4,12.94,GC
707457,401.77,18.07,9.26,GC
707458,402.03,14.64,4.79,GC
707459,402.28,12.49,4.21,GC
707460,402.54,11.49,2.28,GC
707461,402.79,11.49,2.03,GC
707462,403.04,13.55,4.08,GC
707463,403.29,17.78,8.52,GC
707464,403.55,20.35,12.07,GC
707465,403.8,19.4,9.97,GC
707466,404.04,18.7,9.71,GC
707467,404.28,26.4,17.41,GC:Vida Max Flood
707468,404.54,32.48,22.65,GC
707469,404.76,26.14,17.97,GC
707470,405,24.32,14.27,GC
707471,405.24,23.56,14.19,GC
707472,405.48,21.11,12.12,GC
707473,405.72,18.47,9.48,GC
707474,405.95,22.34,13.53,GC:Vida Max Flood
707475,406.84,58.19,22.65,GC
707476,406.42,74.05,90.54,GC:Vida Max Flood
707477,407.96,84.63,22.65,GC
707478,406.89,56.54,99.53,GC:Vida Max Flood
707479,407.32,39.03,22.65,GC:Vida Max Flood
707480,407.59,34.07,22.65,GC
707481,407.59,30.99,31.07,GC
707482,407.81,30.1,20.79,GC:Vida Max Flood
707483,408.27,40.68,22.65,GC
707484,408.25,32.78,33.6,GC
707485,408.47,27.72,18.41,GC
707486,408.69,23.82,14.51,GC
707487,408.91,25.34,16.03,GC
707488,409.13,29.57,20.26,GC:Vida Max Flood
707489,409.36,32.48,23.09,GC
707490,409.56,26.85,18.25,GC
707491,409.77,22.03,13.03,GC
707492,409.99,18.62,9.63,GC
707493,410.2,18.16,9.16,GC
707494,410.41,18.39,9.4,GC
707495,410.63,16.61,7.33,GC
707496,410.84,15.55,5.55,GC
707497,411.05,15.75,6.61,GC
707498,411.27,15.32,6.32,GC
707499,411.48,14.69,5.7,GC
707500,411.48,15.75,15.75,GC
707501,411.48,18.39,18.39,GC
707502,411.48,19.78,19.78,GC
707503,411.48,20.77,20.77,GC
707504,411.48,21.76,21.76,GC
707505,411.48,19.78,19.78,GC
707506,411.48,16.41,16.41,GC
707507,411.48,13.07,13.07,GC
707508,411.48,11.78,11.78,GC
707509,411.48,11.98,11.98,GC
707510,411.48,12.71,12.71,GC
707511,411.48,13.9,13.9,GC
707512,411.48,15.32,15.32,GC
707513,411.48,16.81,16.81,GC
707514,411.48,16.81,16.81,GC
707515,411.48,15.55,15.55,GC
707516,411.48,13.66,13.66,GC
707517,411.48,10.92,10.92,GC
707518,411.48,9.43,9.43,GC
707519,411.48,8.48,8.48,GC
707520,411.48,7.75,7.75,GC
707521,411.48,7.49,7.49,GC
707522,411.48,7.35,7.35,GC
707523,411.48,6.92,6.92,GC
707524,411.48,6.92,6.92,GC
707525,411.48,6.92,6.92,Min Flow - at Salem
707526,411.47,6.36,6.81,Min Flow - at Salem
707527,411.41,5.93,8.58,Min Flow - at Salem
707528,411.29,5.5,10.23,Min Flow - at Salem
707529,411.15,4.84,10.93,Min Flow - at Salem
707530,410.99,4.44,11.19,Min Flow - at Salem
707531,410.82,4.18,11.6,Min Flow - at Salem
707532,410.65,4.05,12.03,Daily BiOp Max Rate Decrease
707533,410.6,3.78,6.02,Daily BiOp Max Rate Decrease
707534,410.62,3.65,3.01,Daily BiOp Max Rate Decrease
707535,410.66,3.55,1.5,Min Flow - at Blue River
707536,410.7,3.42,1.42,Min Flow - at Blue River
707537,410.75,3.79,1.42,Min Flow - at Blue River
707538,410.82,4.58,1.42,Min Flow - at Salem
707539,410.87,3.92,1.44,Min Flow - at Salem
707540,410.91,3.55,2.11,Min Flow - at Salem
707541,410.91,3.16,3.22,Min Flow - at Salem
707542,410.88,3.02,4.17,Min Flow - at Salem
707543,410.89,2.79,2.33,Min Flow - at Salem
707544,410.91,2.79,2.06,Min Flow - at Salem
707545,410.91,2.66,2.43,Min Flow - at Salem
707546,410.87,2.56,4.48,Min Flow - at Salem
707547,410.83,2.43,4.14,Daily BiOp Max Rate Decrease
707548,410.84,2.33,2.07,Min Flow - at Blue River
707549,410.86,2.33,1.42,Min Flow - at Albany by Water Year Type
707550,410.87,2.2,1.49,Min Flow - at Salem
707551,410.89,2.31,1.58,Min Flow - at Albany by Water Year Type
707552,410.91,2.31,1.59,Min Flow - at Albany by Water Year Type
707553,410.91,2.08,1.75,Min Flow - at Albany by Water Year Type
707554,410.92,1.98,1.82,Min Flow - at Albany by Water Year Type
707555,410.92,1.89,1.88,Min Flow - at Albany by Water Year Type
707556,410.92,1.75,1.7,Min Flow - at Salem
707557,410.92,1.75,1.65,Min Flow - at Albany by Water Year Type
707558,410.9,1.65,2.35,Min Flow - at Albany by Water Year Type
707559,410.86,1.52,3.39,Min Flow - at Albany by Water Year Type
707560,410.82,1.42,3.57,Min Flow - at Albany by Water Year Type
707561,410.77,1.42,3.68,Min Flow - at Albany by Water Year Type
707562,410.73,1.43,3.41,Min Flow - at Albany by Water Year Type
707563,410.69,1.36,2.91,Min Flow - at Albany by Water Year Type
707564,410.65,1.26,3.11,Min Flow - at Albany by Water Year Type
707565,410.61,1.26,3.41,Min Flow - at Albany by Water Year Type
707566,410.55,1.2,3.71,Min Flow - at Salem
707567,410.49,1.13,3.72,Min Flow - at Albany by Water Year Type
707568,410.41,1.07,4.42,Min Flow - at Albany by Water Year Type
707569,410.34,1.07,4.06,Min Flow - at Salem
707570,410.26,1.07,4.28,Min Flow - at Salem
707571,410.19,0.97,4.14,Min Flow - at Albany by Water Year Type
707572,410.15,0.97,2.66,Min Flow - at Albany by Water Year Type
707573,410.08,0.9,3.71,Min Flow - at Albany by Water Year Type
707574,410.01,0.84,3.75,Min Flow - at Albany by Water Year Type
707575,409.95,0.84,3.65,Min Flow - at Albany by Water Year Type
707576,409.88,0.84,3.55,Min Flow - at Albany by Water Year Type
707577,409.82,0.9,3.44,Min Flow - at Albany by Water Year Type
707578,409.76,0.97,3.52,Min Flow - at Albany by Water Year Type
707579,409.68,0.9,4.33,Min Flow - at Albany by Water Year Type
707580,409.54,0.91,6.85,Min Flow - at Albany by Water Year Type
707581,409.38,0.84,7.43,Min Flow - at Albany by Water Year Type
707582,409.22,0.88,7.61,Min Flow - at Albany by Water Year Type
707583,409.06,0.78,7.61,Min Flow - at Albany by Water Year Type
707584,408.9,0.72,7.52,Min Flow - at Albany by Water Year Type
707585,408.74,0.72,7.49,Min Flow - at Albany by Water Year Type
707586,408.58,0.72,7.46,Min Flow - at Albany by Water Year Type
707587,408.42,0.65,7.37,Min Flow - at Albany by Water Year Type
707588,408.26,0.65,7.26,Min Flow - at Albany by Water Year Type
707589,408.1,0.65,7.19,Min Flow - at Albany by Water Year Type
707590,407.93,0.65,7.17,Min Flow - at Salem
707591,407.77,0.62,6.99,Min Flow - at Albany by Water Year Type
707592,407.63,0.62,6.24,Min Flow - at Albany by Water Year Type
707593,407.5,0.62,6.13,Min Flow - at Albany by Water Year Type
707594,407.37,0.62,6.14,Min Flow - at Albany by Water Year Type
707595,407.24,0.65,6.15,Min Flow - at Albany by Water Year Type
707596,407.1,0.72,6.35,Min Flow - at Albany by Water Year Type
707597,406.94,0.66,6.56,Min Flow - at Albany by Water Year Type
707598,406.79,0.66,6.63,Min Flow - at Albany by Water Year Type
707599,406.65,0.63,6.72,Min Flow - at Albany by Water Year Type
707600,406.49,0.63,6.92,Min Flow - at Salem
707601,406.31,0.63,7.13,Min Flow - at Albany by Water Year Type
707602,406.17,0.63,6.51,Min Flow - at Salem
707603,406.03,0.59,6.57,Min Flow - at Albany by Water Year Type
707604,405.9,0.6,5.69,Min Flow - at Albany by Water Year Type
707605,405.79,0.6,4.68,Min Flow - at Albany by Water Year Type
707606,405.68,0.53,4.61,Min Flow - at Albany by Water Year Type
707607,405.57,0.53,4.63,Min Flow - at Albany by Water Year Type
707608,405.45,0.53,4.91,Min Flow - at Albany by Water Year Type
707609,405.33,0.53,5.19,Min Flow - at Salem
707610,405.17,0.47,6.41,Min Flow - at Salem
707611,405.03,0.47,6.16,Min Flow - at Albany by Water Year Type
707612,404.86,0.47,7.32,Min Flow - at Albany by Water Year Type
707613,404.71,0.57,6.87,Min Flow - at Albany by Water Year Type
707614,404.54,0.54,6.84,Min Flow - at Albany by Water Year Type
707615,404.36,0.54,7.02,Min Flow - at Albany by Water Year Type
707616,404.18,0.54,7.29,Min Flow - at Albany by Water Year Type
707617,404.02,0.83,6.94,Min Flow - at Albany by Water Year Type
707618,403.83,1.13,8.47,Min Flow - at Albany by Water Year Type
707619,403.64,1.36,8.17,Min Flow - at Albany by Water Year Type
707620,403.48,1.3,7.18,Min Flow - at Albany by Water Year Type
707621,403.28,0.83,7.23,Min Flow - at Albany by Water Year Type
707622,403.1,0.74,7.32,Min Flow - at Albany by Water Year Type
707623,402.92,0.7,7.41,Min Flow - at Albany by Water Year Type
707624,402.74,0.64,7.58,Min Flow - at Albany by Water Year Type:Max Con Flow - at Blue River
707625,402.53,0.64,8.5,Min Flow - at Albany by Water Year Type
707626,402.31,0.57,8.48,Min Flow - at Albany by Water Year Type:Max Con Flow - at Blue River
707627,402.07,0.57,8.5,Min Flow - at Albany by Water Year Type:Max Con Flow - at Blue River
707628,401.86,0.54,8.5,Min Flow - at Albany by Water Year Type:Max Con Flow - at Blue River
707629,401.63,0.54,8.5,Min Flow - at Albany by Water Year Type:Max Con Flow - at Blue River
707630,401.39,0.54,8.5,Min Flow - at Albany by Water Year Type
707631,401.19,0.54,8.29,Min Flow - at Albany by Water Year Type
707632,400.99,0.55,7.32,Min Flow - at Albany by Water Year Type
707633,400.8,0.55,6.74,Min Flow - at Albany by Water Year Type
707634,400.61,0.55,6.71,Min Flow - at Albany by Water Year Type
