timeInRun,elev_m,inflow_cms,outlfow_cms,active rule
718657.00,442.69,57.09,46.24,Winter Ops Min Flow - at Green Peter
718658.00,443.73,121.9,42,GC:PhysMaxCap
718659.00,443.84,72.52,63.76,GC:PhysMaxCap
718660.00,443.7,54.24,65.45,GC:PhysMaxCap
718661.00,443.53,49.7,63.3,GC:PhysMaxCap
718662.00,443.24,39.17,60.76,GC:PhysMaxCap
718663.00,443.28,59.6,56.51,GC:PhysMaxCap
718664.00,443.33,60.3,57.12,GC:PhysMaxCap
718665.00,443.2,48.37,57.76,GC:PhysMaxCap
718666.00,443.05,44.45,55.89,GC:PhysMaxCap
718667.00,442.86,39.65,53.62,GC:PhysMaxCap
718668.00,442.74,41.11,50.85,GC:PhysMaxCap
718669.00,442.68,43.99,49.03,GC:PhysMaxCap
718670.00,442.53,36.59,48.09,GC:PhysMaxCap
718671.00,442.36,32.84,45.9,GC:PhysMaxCap
718672.00,442.2,31.35,43.31,GC:PhysMaxCap
718673.00,442.05,30.21,40.93,GC:PhysMaxCap
718674.00,441.86,24.55,38.8,GC:PhysMaxCap
718675.00,441.73,27.2,35.87,GC:PhysMaxCap
718676.00,441.98,51.14,34.04,GC:PhysMaxCap
718677.00,442.66,89.29,37.64,GC:PhysMaxCap
718678.00,442.9,66.99,47.82,GC:PhysMaxCap
718679.00,442.9,51.01,51.43,GC:PhysMaxCap
718680.00,442.81,44.75,51.35,GC:PhysMaxCap
718681.00,442.97,62.46,50.09,GC:PhysMaxCap
718682.00,442.9,47.05,52.49,GC
718683.00,442.73,38.22,51.41,GC
718684.00,442.51,31.4,48.92,GC
718685.00,442.42,38.52,45.59,GC
718686.00,442.49,50.02,44.19,GC
718687.00,442.67,59.06,45.35,GC:PhysMaxCap
718688.00,443,73.6,47.98,GC:PhysMaxCap
718689.00,443.35,79.27,52.88,GC:10k Max into Foster
718690.00,443.73,87.51,58.12,GC:10k Max into Foster
718691.00,444.13,94.02,63.74,GC:PhysMaxCap
718692.00,444.21,76.57,69.67,GC:PhysMaxCap
718693.00,444.13,64.3,70.96,GC:PhysMaxCap
718694.00,443.99,58.9,69.71,GC:PhysMaxCap
718695.00,444.09,74.89,67.6,GC:PhysMaxCap
718696.00,444.16,74.89,69.05,GC:PhysMaxCap
718697.00,444.81,120.5,70.15,GC:PhysMaxCap
718698.00,444.9,87.23,79.83,GC:PhysMaxCap
718699.00,444.61,58.26,81.22,GC:PhysMaxCap
718700.00,444.22,46.55,76.84,GC:PhysMaxCap
718701.00,443.84,42.02,70.99,GC:PhysMaxCap
718702.00,443.46,35.76,65.35,GC:PhysMaxCap
718703.00,443.1,32.65,59.75,GC:PhysMaxCap
718704.00,442.81,32.11,54.37,GC:PhysMaxCap
718705.00,442.51,26.99,50.01,GC
718706.00,442.25,25.85,45.65,GC
718707.00,442,23.01,41.72,GC
718708.00,441.77,21.87,38,GC
718709.00,441.63,24.27,34.62,GC
718710.00,441.54,25.82,32.45,GC
718711.00,441.41,21.46,31.14,GC
718712.00,441.38,21.3,23.48,GC:Tandem - HCR and LOP
718713.00,441.38,19.31,19.31,GC:Tandem - HCR and LOP
718714.00,441.38,19.76,19.76,Revised Daily BiOp Max Rate of Decrease
718715.00,441.53,23.25,12.36,MinRelease
718716.00,441.65,20.89,11.33,MinRelease
718717.00,441.77,19.35,11.33,MinRelease
718718.00,441.86,17.98,11.33,MinRelease
718719.00,441.98,19.47,11.33,MinRelease
718720.00,442.07,18.07,11.33,MinRelease
718721.00,442.16,18.04,11.33,MinRelease
718722.00,442.26,19.07,11.33,MinRelease
718723.00,442.4,21.54,11.33,MinRelease
718724.00,442.7,34.51,11.33,MinRelease
718725.00,443.03,37.28,11.33,MinRelease
718726.00,443.77,67.72,11.33,MinRelease
718727.00,444.56,71.97,11.33,MinRelease
718728.00,445.06,50.3,11.33,MinRelease
718729.00,445.43,41.54,11.33,MinRelease
718730.00,445.76,37.23,11.33,MinRelease
718731.00,446.14,41.6,11.33,MinRelease
718732.00,446.49,40.57,11.33,MinRelease
718733.00,446.83,38.25,11.33,MinRelease
718734.00,447.12,35.54,11.33,MinRelease
718735.00,447.42,36.88,11.33,MinRelease
718736.00,447.65,29.74,11.33,MinRelease
718737.00,447.87,29.63,11.33,MinRelease
718738.00,448.07,28.18,11.33,MinRelease
718739.00,448.23,24.98,11.33,MinRelease
718740.00,448.4,25.78,11.33,MinRelease
718741.00,448.52,21.74,11.33,MinRelease
718742.00,448.64,21.8,11.33,MinRelease
718743.00,448.78,23.14,11.33,MinRelease
718744.00,448.93,24.63,11.33,MinRelease
718745.00,449.11,26.17,11.33,MinRelease
718746.00,449.31,28.69,11.33,MinRelease
718747.00,449.52,29.62,11.33,MinRelease
718748.00,449.76,32.45,11.33,MinRelease
718749.00,450.05,36.79,11.33,MinRelease
718750.00,450.31,33.88,11.33,MinRelease
718751.00,450.51,29.51,11.33,MinRelease
718752.00,450.68,26.61,11.33,MinRelease
718753.00,450.81,23.87,11.33,MinRelease
718754.00,450.92,21.14,11.33,MinRelease
718755.00,451.03,21.07,11.33,MinRelease
718756.00,451.15,21.72,11.33,MinRelease
718757.00,451.25,20.33,11.33,MinRelease
718758.00,451.38,22.52,11.33,MinRelease
718759.00,451.57,28.29,11.33,MinRelease
718760.00,451.92,44.03,11.33,MinRelease
718761.00,452.42,57.02,11.33,MinRelease
718762.00,452.79,45.6,11.33,MinRelease
718763.00,453.1,39.86,11.33,MinRelease
718764.00,453.36,37.06,11.33,MinRelease
718765.00,453.68,41.26,11.33,MinRelease
718766.00,453.99,40.98,11.33,MinRelease
718767.00,454.26,36.9,11.33,MinRelease
718768.00,454.54,38.15,11.33,MinRelease
718769.00,454.94,50.33,11.33,MinRelease
718770.00,455.49,65.31,11.33,MinRelease
718771.00,456.12,72.88,11.33,MinRelease
718772.00,456.77,77.16,11.33,MinRelease
718773.00,457.49,82.9,11.33,MinRelease
718774.00,458.22,87.13,11.33,MinRelease
718775.00,458.82,72.56,11.33,MinRelease
718776.00,459.28,59.8,11.33,MinRelease
718777.00,459.65,49.92,11.33,MinRelease
718778.00,459.95,44.24,11.33,MinRelease
718779.00,460.34,51.32,11.33,MinRelease
718780.00,460.66,45.64,11.33,Min Flow - at Salem
718781.00,460.93,41.33,11.4,Min Flow - at Salem
718782.00,461.17,37.05,11.46,Min Flow - at Salem
718783.00,461.41,37.02,11.44,Min Flow - at Salem
718784.00,461.63,35.62,11.35,MinRelease
718785.00,461.87,37.05,11.33,MinRelease
718786.00,462.17,44.16,11.33,Min Flow - at Salem
718787.00,462.46,44.19,12.09,Min Flow - at Salem
718788.00,462.72,39.82,12.27,Min Flow - at Salem
718789.00,462.92,36.82,13.97,MinRelease
718790.00,463.11,32.51,11.33,MinRelease
718791.00,463.41,43.96,11.33,MinRelease
718792.00,463.82,56.75,11.33,MinRelease
718793.00,464.17,50.99,11.33,MinRelease
718794.00,464.48,46.7,11.33,MinRelease
718795.00,464.8,46.7,11.33,MinRelease
718796.00,465.18,55.27,11.33,MinRelease
718797.00,465.62,62.55,11.33,Min Flow - at Salem
718798.00,465.95,54.78,16.17,Min Flow - at Salem
718799.00,466.12,44.1,24.76,Revised Daily BiOp Max Rate of Decrease
718800.00,466.34,40.27,14.24,MinRelease
718801.00,466.56,37.39,11.33,MinRelease
718802.00,466.99,61.63,11.33,MinRelease
718803.00,467.45,66.03,11.33,GC
718804.00,467.63,54.66,32.65,GC
718805.00,467.79,44.54,24.92,GC
718806.00,467.96,36,16.38,GC
718807.00,468.12,35.97,16.35,GC
718808.00,468.28,33.17,13.55,GC
718809.00,468.44,31.41,11.79,GC
718810.00,468.6,38.66,19.04,GC
718811.00,468.76,51.43,32.34,GC
718812.00,468.91,66.18,47.09,GC
718813.00,469.07,78.59,59.5,ZB
718814.00,469.23,82.83,63.75,ZB
718815.00,469.38,84.02,64.93,ZB
718816.00,469.54,81.42,61.64,ZB
718817.00,469.7,78.02,58.2,ZB
718818.00,469.7,74.37,74.37,ZB
718819.00,469.7,61.37,61.37,ZB
718820.00,469.7,53.24,53.24,ZB
718821.00,469.7,54.49,54.49,ZB
718822.00,469.7,65.28,65.28,ZB
718823.00,469.7,65.45,65.45,ZB
718824.00,469.7,55.11,55.11,ZB
718825.00,469.7,52.14,52.14,ZB
718826.00,469.7,53.16,53.16,ZB
718827.00,469.7,56.3,56.3,ZB
718828.00,469.7,56.81,56.81,ZB
718829.00,469.7,51.06,51.06,GC
718830.00,469.7,49.14,49.14,GC
718831.00,469.7,48.37,48.37,GC
718832.00,469.7,40.73,40.73,GC
718833.00,469.7,37.53,37.53,GC
718834.00,469.7,40.93,40.93,GC
718835.00,469.7,39.79,39.79,GC
718836.00,469.7,36.49,36.49,GC
718837.00,469.7,36.21,36.21,GC
718838.00,469.7,36.92,36.92,GC
718839.00,469.7,37.82,37.82,GC
718840.00,469.7,37.26,37.26,GC
718841.00,469.7,36.49,36.49,GC
718842.00,469.7,32.67,32.67,GC
718843.00,469.7,29.3,29.3,GC
718844.00,469.7,29.92,29.92,GC
718845.00,469.7,31.4,31.4,GC
718846.00,469.7,28.51,28.51,GC
718847.00,469.7,26.36,26.36,GC
718848.00,469.7,25.05,25.05,GC
718849.00,469.7,23.47,23.47,GC
718850.00,469.7,22.53,22.53,GC
718851.00,469.7,21.63,21.63,GC
718852.00,469.7,20.64,20.64,GC
718853.00,469.7,19.9,19.9,GC
718854.00,469.7,19.25,19.25,GC
718855.00,469.7,18.6,18.6,GC
718856.00,469.7,18.09,18.09,GC
718857.00,469.7,18.12,18.12,GC
718858.00,469.7,23.41,23.41,GC
718859.00,469.7,28.99,28.99,GC
718860.00,469.7,31.31,31.31,GC
718861.00,469.7,35.84,35.84,GC
718862.00,469.7,41.79,41.79,GC
718863.00,469.7,46.04,46.04,GC
718864.00,469.7,39.81,39.81,GC
718865.00,469.7,33.29,33.29,GC
718866.00,469.7,27.02,27.02,GC
718867.00,469.7,23.9,23.9,GC
718868.00,469.7,18.24,18.24,GC
718869.00,469.7,19.94,19.94,GC
718870.00,469.7,18.24,18.24,GC
718871.00,469.7,16.83,16.83,GC
718872.00,469.7,16.83,16.83,GC
718873.00,469.7,15.98,15.98,GC
718874.00,469.7,16.27,16.27,GC
718875.00,469.7,16.84,16.84,GC
718876.00,469.7,14.86,14.86,GC
718877.00,469.7,13.44,13.44,GC
718878.00,469.7,13.73,13.73,GC
718879.00,469.7,12.88,12.88,GC
718880.00,469.7,11.75,11.75,MinRelease
718881.00,469.7,11.19,11.33,GC
718882.00,469.7,12.04,11.9,GC
718883.00,469.7,11.76,11.76,GC
718884.00,469.7,11.76,11.76,Min Flow - at Albany by Water Year Type
718885.00,469.69,10.91,11.45,MinRelease
718886.00,469.69,10.91,11.33,MinRelease
718887.00,469.69,11.76,11.33,GC
718888.00,469.7,13.18,12.66,Min Flow - at Albany by Water Year Type
718889.00,469.65,13.18,18.55,Min Flow - at Albany by Water Year Type
718890.00,469.62,12.33,17.04,Min Flow - at Albany by Water Year Type
718891.00,469.58,10.35,14.84,Min Flow - at Albany by Water Year Type
718892.00,469.55,9.51,13.34,Min Flow - at Albany by Water Year Type
718893.00,469.54,10.07,11.66,Min Flow - at Albany by Water Year Type
718894.00,469.51,11.49,14.69,Min Flow - at Albany by Water Year Type
718895.00,469.42,11.49,22.74,Min Flow - at Albany by Water Year Type
718896.00,469.31,10.65,24.23,Min Flow - at Albany by Water Year Type
718897.00,469.21,10.76,23.24,Min Flow - at Albany by Water Year Type
718898.00,469.1,10.76,24.14,Min Flow - at Albany by Water Year Type
718899.00,469.02,10.48,21,Min Flow - at Salem
718900.00,468.96,9.06,15.88,Min Flow - at Salem
718901.00,468.87,9.06,20.36,Min Flow - at Albany by Water Year Type
718902.00,468.75,8.5,22.77,Min Flow - at Salem
718903.00,468.66,8.78,20.12,Min Flow - at Salem
718904.00,468.57,8.5,19.36,Min Flow - at Salem
718905.00,468.48,8.79,19.71,Min Flow - at Salem
718906.00,468.39,8.79,18.94,Min Flow - at Salem
718907.00,468.29,8.51,20.71,Min Flow - at Salem
718908.00,468.18,8.51,22.97,Min Flow - at Salem
718909.00,468.08,8.51,20.47,Min Flow - at Salem
718910.00,467.97,8.51,21.99,Min Flow - at Salem
718911.00,467.86,8.23,21.36,Min Flow - at Salem
718912.00,467.75,7.95,21.5,Min Flow - at Salem
718913.00,467.63,7.95,21.9,Min Flow - at Salem
718914.00,467.52,8.52,22.39,Min Flow - at Salem
718915.00,467.41,7.95,20.44,Min Flow - at Salem
718916.00,467.3,7.67,20.6,Min Flow - at Salem
718917.00,467.18,8.52,22.47,Min Flow - at Salem
718918.00,467.08,7.67,20.35,Min Flow - at Salem
718919.00,466.97,7.96,21.35,Min Flow - at Salem
718920.00,466.84,7.39,22.51,Min Flow - at Salem
718921.00,466.68,7.39,25.93,Min Flow - at Salem
718922.00,466.54,7.67,24.15,Min Flow - at Salem
718923.00,466.42,7.39,21.81,Min Flow - at Salem
718924.00,466.29,7.67,22.74,Min Flow - at Salem
718925.00,466.14,7.11,24.71,Min Flow - at Salem
718926.00,465.98,7.39,25.63,Min Flow - at Salem
718927.00,465.77,7.67,32.68,Min Flow - at Albany by Water Year Type
718928.00,465.58,7.95,29.97,Min Flow - at Albany by Water Year Type
718929.00,465.41,7.38,27.57,Min Flow - at Albany by Water Year Type
718930.00,465.25,7.67,25.93,Min Flow - at Albany by Water Year Type
718931.00,465.09,7.39,24.75,Min Flow - at Albany by Water Year Type
718932.00,464.92,7.39,27.37,Min Flow - at Albany by Water Year Type
718933.00,464.72,7.95,31.58,Min Flow - at Albany by Water Year Type
718934.00,464.5,7.67,31.57,Min Flow - at Albany by Water Year Type
718935.00,464.28,7.67,32.64,Min Flow - at Albany by Water Year Type
718936.00,464.09,7.67,29.28,Min Flow - at Albany by Water Year Type
718937.00,463.9,7.67,29.54,Min Flow - at Albany by Water Year Type
718938.00,463.73,7.39,26.51,Min Flow - at Albany by Water Year Type
718939.00,463.59,7.67,23.05,Min Flow - at Albany by Water Year Type
718940.00,463.43,7.39,25.34,Min Flow - at Albany by Water Year Type
718941.00,463.33,7.67,18.31,Min Flow - at Salem
718942.00,463.24,7.39,18,Min Flow - at Albany by Water Year Type
718943.00,463.2,7.68,11.99,MinRelease
718944.00,463.19,10.51,11.33,Min Flow - at Albany by Water Year Type
718945.00,463.19,14.19,14.09,Min Flow - at Albany by Water Year Type
718946.00,463.17,10.23,12.88,Min Flow - at Albany by Water Year Type
718947.00,463.14,10.23,13.13,Min Flow - at Albany by Water Year Type
718948.00,463.09,8.81,14.07,Min Flow - at Albany by Water Year Type
718949.00,463,8.53,18.14,Min Flow - at Albany by Water Year Type
718950.00,462.94,10.23,16.66,Min Flow - at Albany by Water Year Type
718951.00,462.85,10.52,20.88,Min Flow - at Albany by Water Year Type
718952.00,462.73,8.54,21.74,Min Flow - at Albany by Water Year Type
718953.00,462.63,8.82,19.83,Min Flow - at Albany by Water Year Type
718954.00,462.49,8.25,23.7,Min Con Flow from Foster
718955.00,462.35,8.26,23.22,Min Con Flow from Foster
718956.00,462.22,7.97,22.6,Min Flow - at Albany by Water Year Type
718957.00,462.14,7.98,16.81,Min Flow - at Albany by Water Year Type
718958.00,462.13,11.16,12.78,GC
718959.00,462.07,14.56,21.68,Tandem - HCR and LOP
718960.00,462.03,12.57,16.14,GC
718961.00,461.79,10.59,36.38,GC
718962.00,461.55,9.46,35.26,GC
718963.00,461.31,8.89,34.69,GC
718964.00,461.07,10.02,36.7,GC
718965.00,460.82,25.6,52.28,GC
718966.00,460.57,23.05,49.73,GC
718967.00,460.32,18.23,44.91,GC
718968.00,460.08,13.42,39.29,GC
718969.00,459.83,12,38.06,GC
718970.00,459.58,11.15,37.56,GC
718971.00,459.33,10.02,35.54,GC
718972.00,459.08,13.13,40.22,GC
718973.00,458.83,13.13,39.29,GC
718974.00,458.58,13.98,39.89,GC
718975.00,458.33,11.72,37.63,GC
718976.00,458.08,10.87,36.78,GC
718977.00,457.82,10.02,35.93,GC
718978.00,457.57,10.1,36.01,GC
718979.00,457.32,10.01,35.07,GC
718980.00,457.06,9.73,36.64,GC
718981.00,456.79,10.58,37.56,GC
718982.00,456.52,9.44,36,GC
718983.00,456.26,8.87,36.21,GC
718984.00,455.99,14.54,40.77,GC
718985.00,455.72,17.08,43.32,GC
718986.00,455.46,14.53,40.77,GC
718987.00,455.19,12.55,38.78,GC
718988.00,454.92,12.27,38.82,GC
718989.00,454.65,11.13,37.15,GC
718990.00,454.38,11.12,36.78,GC
718991.00,454.11,10.55,36.9,GC
718992.00,453.84,21.31,46.59,GC:Max Bankfull Flow - at Waterloo
718993.00,453.57,44.24,69.53,GC:Max Bankfull Flow - at Waterloo
718994.00,453.3,24.7,51.13,GC
718995.00,453.01,18.76,45.81,GC
718996.00,452.73,16.49,43.26,GC
718997.00,452.44,15.08,40.97,GC
718998.00,452.16,13.38,39.59,GC
718999.00,451.87,13.09,39.86,GC
719000.00,451.58,12.24,38.41,GC
719001.00,451.3,13.94,39.37,GC
719002.00,451.01,15.08,40.51,GC:Max Flow (Winter and Conservation)
719003.00,450.5,14.79,62.25,GC:Max Flow (Winter and Conservation)
719004.00,449.93,17.06,66.1,GC:Max Flow (Winter and Conservation)
719005.00,449.29,15.65,71.99,GC
719006.00,448.57,15.08,76.37,GC
719007.00,447.96,15.08,67.48,GC
719008.00,447.35,14.8,64.77,GC
719009.00,446.75,15.36,66.33,GC
719010.00,446.07,14.51,69.33,GC
719011.00,445.4,13.95,67.34,GC
719012.00,444.73,13.94,67.34,GC
719013.00,444.06,13.66,65.49,GC:Tandem - HCR and LOP
719014.00,443.39,12.83,64.51,GC:Tandem - HCR and LOP
719015.00,442.72,12.56,63.51,GC:Tandem - HCR and LOP
719016.00,442.05,12.28,63.23,GC:Max Flow (Winter and Conservation)
719017.00,441.4,11.99,59.5,ZB
719018.00,441.35,11.37,14.95,MinRelease
719019.00,441.35,11.38,11.33,ZB
719020.00,441.35,9.96,10.01,MinRelease
719021.00,441.35,9.33,9.33,MinRelease
719022.00,441.35,10.01,10.01,MinRelease
719023.00,441.35,9.83,9.83,MinRelease
719024.00,441.35,10.57,10.57,MinRelease
719025.00,441.36,11.81,11.33,MinRelease
719026.00,441.37,12.54,11.33,GC
719027.00,441.38,12.6,12.06,GC
719028.00,441.38,13.45,13.45,GC
719029.00,441.38,15.71,15.71,GC:PhysMaxCap
719030.00,442.09,80.27,28.77,GC:PhysMaxCap
719031.00,442.27,53.09,39.29,GC:PhysMaxCap
719032.00,442.38,50.25,42.03,GC
719033.00,442.36,42.33,43.66,GC
719034.00,442.23,33.55,43.4,GC
719035.00,442.04,27.04,41.44,GC:Max Flow (Winter and Conservation)
719036.00,441.83,23.65,38.58,GC:Max Flow (Winter and Conservation)
719037.00,441.66,23.37,35.49,GC:Max Flow (Winter and Conservation)
719038.00,441.75,39.23,32.92,GC:10k Max into Foster
719039.00,444.74,261.52,34.26,GC:PhysMaxCap
719040.00,445.39,130.99,78.73,GC:PhysMaxCap
719041.00,445.88,127.32,88.51,GC:PhysMaxCap
719042.00,445.69,80.61,95.76,GC:PhysMaxCap
719043.00,445.31,62.77,92.93,GC:PhysMaxCap
719044.00,445.04,65.61,87.29,GC:PhysMaxCap
719045.00,444.64,52.02,83.24,GC:PhysMaxCap
719046.00,444.17,40.72,77.34,GC:PhysMaxCap
719047.00,443.7,34.79,70.28,GC:PhysMaxCap
719048.00,443.27,30,63.38,GC:PhysMaxCap
719049.00,442.87,26.61,56.95,GC:PhysMaxCap
719050.00,442.53,24.02,50.93,GC
719051.00,442.21,22.34,45.86,GC
719052.00,441.95,21.49,41.18,GC
719053.00,441.71,20.36,37.26,GC:Max Flow (Winter and Conservation)
719054.00,441.51,18.66,33.68,GC:Tandem - HCR and LOP
719055.00,441.38,17.8,27.07,GC:Tandem - HCR and LOP
719056.00,441.38,16.95,16.95,GC:Tandem - HCR and LOP
719057.00,441.38,17.8,17.8,GC:Max Flow (Winter and Conservation)
719058.00,441.46,34.21,28.8,GC
719059.00,442.11,77.25,29.88,GC
719060.00,442.29,53.46,39.57,GC
719061.00,442.49,56.85,42.33,GC:PhysMaxCap
719062.00,443.1,92.81,45.22,GC:PhysMaxCap
719063.00,443.68,98.47,54.39,GC:PhysMaxCap
719064.00,444.08,93.65,62.97,GC:PhysMaxCap
719065.00,444.88,131.02,68.96,GC:Max Bankfull Flow - at Waterloo
719066.00,446.04,173.49,80.85,Winter Ops Min Flow - at Green Peter
719067.00,447.38,208.89,98.17,GC:10k Max into Foster
719068.00,447.87,157.91,118.14,GC:PhysMaxCap
719069.00,448.08,143.47,125.41,GC:PhysMaxCap
719070.00,448.72,180.85,126.24,GC:Max Bankfull Flow - at Waterloo
719071.00,451.64,334.05,76.82,Unctrl
719072.00,453.34,330.65,172.23,Unctrl
719073.00,454.96,246.83,91.33,GC:PhysMaxCap
719074.00,456.01,158.2,55.4,GC:12k Max into Foster
719075.00,457.57,208.04,51.2,GC:12k Max into Foster
719076.00,459.6,277.42,67.38,GC:12k Max into Foster
719077.00,460.23,140.94,74.45,GC:12k Max into Foster
719078.00,460.14,93.37,102.4,GC:12k Max into Foster
719079.00,459.75,74.11,115.42,GC:12k Max into Foster
719080.00,459.44,67.32,100.13,GC:12k Max into Foster
719081.00,459.21,64.54,88.74,GC:12k Max into Foster
719082.00,458.53,57.18,128.1,GC:12k Max into Foster
719083.00,457.84,51.52,122.31,GC:PhysMaxCap
719084.00,457.19,50.1,115.32,GC:PhysMaxCap
719085.00,456.61,48.69,107.66,GC:PhysMaxCap
719086.00,456.06,45.29,100.56,GC:PhysMaxCap
719087.00,455.57,54.35,102.55,GC:PhysMaxCap
719088.00,455.02,53.5,107.82,GC:PhysMaxCap
719089.00,454.4,52.09,111.62,GC:PhysMaxCap
719090.00,453.87,49.83,100.8,GC:PhysMaxCap
719091.00,453.44,47.85,87.99,Daily BiOp Max Rate of Decrease (at FOS)
719092.00,453.16,48.7,75.63,Daily BiOp Max Rate of Decrease (at FOS)
719093.00,452.97,45.87,64.3,MinLimit
719094.00,452.77,41.34,59.86,MinLimit
719095.00,452.58,38.51,55.71,GC
719096.00,452.46,41.06,51.93,GC
719097.00,452.37,40.78,48.9,GC:Max Flow (Winter and Conservation)
719098.00,452.31,41.06,46.24,Revised Daily BiOp Max Rate of Decrease
719099.00,452.48,39.65,24.44,Revised Daily BiOp Max Rate of Decrease
719100.00,452.69,32.85,14.12,MinRelease
719101.00,452.9,30.87,11.33,MinRelease
719102.00,453.09,29.17,11.33,MinRelease
719103.00,453.25,26.63,11.33,MinRelease
719104.00,453.38,23.8,11.33,MinRelease
719105.00,453.5,23.23,11.33,MinRelease
719106.00,453.61,21.81,11.33,MinRelease
719107.00,453.72,21.53,11.33,MinRelease
719108.00,453.94,32.01,11.33,MinRelease
719109.00,454.11,27.7,11.33,MinRelease
719110.00,454.27,26,11.33,MinRelease
719111.00,454.41,25.43,11.33,MinRelease
719112.00,454.56,25.72,11.33,MinRelease
719113.00,454.71,25.43,11.33,MinRelease
719114.00,454.89,28.26,11.33,MinRelease
719115.00,455.63,84.9,11.33,MinRelease
719116.00,456.25,71.59,11.33,MinRelease
719117.00,456.67,54.31,11.33,MinRelease
719118.00,456.98,42.14,11.33,MinRelease
719119.00,457.3,44.12,11.33,MinRelease
719120.00,457.63,44.4,11.33,MinRelease
719121.00,457.99,47.8,11.33,MinRelease
719122.00,458.44,58.27,11.33,MinRelease
719123.00,458.94,62.52,11.33,MinRelease
719124.00,459.37,56.86,11.33,MinRelease
719125.00,459.74,50.06,11.33,MinRelease
719126.00,460.04,43.27,11.33,MinRelease
719127.00,460.29,37.88,11.33,MinRelease
719128.00,460.51,34.77,11.33,MinRelease
719129.00,460.69,31.09,11.33,MinRelease
719130.00,460.86,29.1,11.33,MinRelease
719131.00,461.01,27.4,11.33,MinRelease
719132.00,461.13,24.86,11.33,MinRelease
719133.00,461.25,24.29,11.33,MinRelease
719134.00,461.36,23.16,11.33,MinRelease
719135.00,461.47,22.31,11.33,MinRelease
719136.00,461.56,21.74,11.33,Min Flow - at Salem
719137.00,461.5,21.46,27.88,Min Flow - at Salem
719138.00,461.36,20.32,36.22,Min Flow - at Salem
719139.00,461.1,19.19,47.07,Min Flow - at Salem:Max Flow (Winter and Conservation)
719140.00,460.82,18.76,48.87,Min Flow - at Salem:Max Flow (Winter and Conservation)
719141.00,460.54,18.47,48.4,Min Flow - at Salem:Max Flow (Winter and Conservation)
719142.00,460.26,17.91,47.96,Min Flow - at Salem:Max Flow (Winter and Conservation)
719143.00,459.97,17.06,47.54,Min Flow - at Salem:Max Flow (Winter and Conservation)
719144.00,459.69,17.06,47.13,Min Flow - at Salem:Max Flow (Winter and Conservation)
719145.00,459.42,19.32,46.76,Min Flow - at Salem
719146.00,459.22,17.34,38.77,Revised Daily BiOp Max Rate of Decrease
719147.00,459.2,17.91,19.49,Revised Daily BiOp Max Rate of Decrease
719148.00,459.28,21.02,12.27,Min Flow - at Salem
719149.00,459.39,38.58,27.95,Min Flow - at Salem
719150.00,459.29,32.07,42.35,Min Flow - at Salem
719151.00,459.12,26.12,43.76,Min Flow - at Salem
719152.00,458.98,25.84,41.03,Min Flow - at Salem
719153.00,458.81,22.72,40.63,Min Flow - at Salem
719154.00,458.61,21.59,42.39,Min Flow - at Salem
719155.00,458.39,20.46,42.35,Min Flow - at Salem
719156.00,458.21,19.33,37.73,Min Flow - at Salem
719157.00,458.13,23.57,31.87,Min Flow - at Salem
719158.00,458.04,22.44,32.03,Min Flow - at Salem
719159.00,457.93,23.29,34.65,Min Flow - at Salem
719160.00,457.8,21.88,35.68,Min Flow - at Salem
719161.00,457.76,21.59,24.91,Revised Daily BiOp Max Rate of Decrease
719162.00,457.83,20.74,14.3,MinRelease
719163.00,458.03,32.35,11.33,MinRelease
719164.00,458.24,32.36,11.33,MinRelease
719165.00,458.43,31.79,11.33,MinRelease
719166.00,458.59,27.82,11.33,MinRelease
719167.00,458.74,26.13,11.33,MinRelease
719168.00,458.87,25.28,11.33,MinRelease
719169.00,459.03,27.54,11.33,MinRelease
719170.00,459.22,32.16,11.33,MinRelease
719171.00,459.52,42.07,11.33,MinRelease
719172.00,459.88,50.29,11.33,MinRelease
719173.00,460.27,51.98,11.33,MinRelease
719174.00,460.63,50,11.33,MinRelease
719175.00,460.93,42.92,11.33,MinRelease
719176.00,461.17,37.54,11.33,MinRelease
719177.00,461.48,44.62,11.33,MinRelease
719178.00,461.88,53.97,11.33,MinRelease
719179.00,462.26,53.68,11.33,MinRelease
719180.00,462.6,48.59,11.33,MinRelease
719181.00,462.89,42.92,11.33,MinRelease
719182.00,463.14,39.24,11.33,MinRelease
719183.00,463.36,35.84,11.33,MinRelease
719184.00,463.54,30.46,11.33,MinRelease
719185.00,463.77,38.11,11.33,Min Flow - at Salem
719186.00,464.06,44.06,11.35,Min Flow - at Salem
719187.00,464.34,46.32,15.51,Min Flow - at Salem
719188.00,464.61,43.21,13.07,Min Flow - at Salem
719189.00,464.8,37.83,16.24,Min Flow - at Salem
719190.00,464.87,32.16,23.65,Min Flow - at Salem
719191.00,464.89,33.01,31.35,Min Flow - at Salem
719192.00,464.83,31.31,37.82,Min Flow - at Salem
719193.00,464.76,31.03,39.24,Min Flow - at Salem
719194.00,464.71,33.86,38.96,Min Flow - at Salem
719195.00,464.69,37.54,40.41,Min Flow - at Salem
719196.00,464.64,35.56,41.42,Min Flow - at Salem
719197.00,464.53,30.18,42.44,Min Flow - at Salem
719198.00,464.45,27.07,36.01,Min Flow - at Salem
719199.00,464.39,24.8,31.43,Min Flow - at Salem
719200.00,464.32,23.95,31.85,Min Flow - at Salem
719201.00,464.24,24.57,33.57,Min Flow - at Salem
