timeInRun,elev_m,inflow_cms,outlfow_cms
722601,233.5,0.76,11.33
722602,233.22,0.76,11.33
722603,232.94,0.73,11.33
722604,232.66,0.73,11.3
722605,232.42,0.73,9.42
722606,232.29,0.71,5.66
722607,232.13,0.7,6.9
722608,231.92,0.84,8.74
722609,231.78,0.84,6.06
722610,231.65,0.81,5.66
722611,231.5,0.78,5.66
722612,231.35,0.78,5.66
722613,231.22,0.78,5.66
722614,231.09,0.78,5.66
722615,230.95,0.81,5.66
722616,230.8,0.81,5.66
722617,230.66,0.81,5.66
722618,230.53,0.78,5.66
722619,230.4,0.78,5.66
722620,230.25,0.78,5.66
722621,230.11,1.15,5.66
722622,230,1.91,5.66
722623,229.95,1.23,2.83
722624,229.92,1.06,1.84
722625,229.98,3.75,1.84
722626,230.68,25.98,1.84
722627,231.22,20.74,1.84
722628,231.57,13.83,1.84
722629,231.71,6.75,1.84
722630,231.81,5.64,1.84
722631,231.89,4.82,1.84
722632,232.16,11.87,1.84
722633,232.32,7.93,1.84
722634,232.46,7.14,1.84
722635,232.61,7.2,1.84
722636,232.74,6.83,1.84
722637,232.65,7.2,10.45
722638,232.49,22.01,28.32
722639,232.02,12.24,29.74
722640,231.37,8.13,31.28
722641,230.61,6.22,32.81
722642,229.9,9.93,34.23
722643,229.32,17.37,35.61
722644,228.52,11.25,36.4
722645,227.74,8.05,31.48
722646,227.03,6.32,27.87
722647,226.32,5.26,26.39
722648,225.61,4.56,25.91
722649,224.9,4.05,25.4
722650,224.2,3.65,22.93
722651,223.49,3.45,21.48
722652,222.78,3.01,21.04
722653,221.92,3.01,22.84
722654,221.06,4.05,21.36
722655,220.2,7.53,22.45
722656,220.28,29.56,28.32
722657,219.78,20.44,28.32
722658,218.72,13.7,28.32
722659,217.63,9.35,23.33
722660,217.63,13.8,13.8
722661,217.63,24.92,24.92
722662,219.01,46.17,28.32
722663,220.31,47.49,28.32
722664,220.69,34.77,28.32
722665,220.58,26.27,28.32
722666,220.43,25.82,28.32
722667,219.92,20.17,28.32
722668,219.18,17.68,28.32
722669,218.19,15.26,28.32
722670,219.37,44.02,28.32
722671,221.04,55.19,28.32
722672,222.58,61.24,28.32
722673,223.55,55.99,31.79
722674,223.37,32.44,36.87
722675,222.83,22.2,36.07
722676,222.12,16.89,33.31
722677,221.42,14.52,29.56
